GO	[-33.74 -1.15]	[-1.15 -0.64]	[-0.64 -0.41]	[-0.41 -0.14]	[-0.14 0.00]	[0.00 0.00]	[0.00 0.15]	[0.15 0.46]	[0.46 0.92]	[0.92 2.00]	[2.00 26.18]
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	3.206	11.990	3.206	3.933	0.301	-6.693	-2.599	-5.456	-2.144	-4.522	-6.674
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	-1.281	1.282	1.752	7.460	0.722	-6.985	0.445	1.752	-0.813	-6.985	-3.988
VERHAAK_AML_WITH_NPM1_MUTATED_UP VERHAAK_AML_WITH_NPM1_MUTATED_UP	-1.114	-3.939	-1.997	-0.898	-1.659	-3.345	-0.714	-0.327	0.277	6.673	12.493
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-0.851	6.416	2.956	6.416	-0.302	-5.335	-1.308	-0.674	-1.308	-1.925	-3.824
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	3.102	7.236	3.102	-0.729	-1.191	-1.948	-0.729	-1.948	-1.948	-1.948	-1.943
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	0.322	9.481	1.246	1.246	-1.760	-4.775	0.322	0.795	-1.358	-2.256	-3.664
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	0.593	-2.860	-0.914	-1.132	-3.376	-1.132	-0.572	-1.132	-0.335	1.962	14.218
WU_CELL_MIGRATION WU_CELL_MIGRATION	-0.302	-2.746	-2.307	-1.594	-1.062	-0.674	-1.594	-0.402	0.301	1.825	14.658
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	0.491	3.881	0.285	2.577	-0.548	-5.409	-0.422	1.533	1.114	-3.906	-3.889
JISON_SICKLE_CELL_DISEASE_DN JISON_SICKLE_CELL_DISEASE_DN	-1.681	3.790	2.804	3.446	-1.681	-5.484	0.360	-0.914	0.896	-1.132	-1.670
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-0.719	0.745	-0.719	5.815	0.320	-4.522	-0.396	3.622	-0.539	-0.719	-3.640
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	-0.536	4.295	0.389	4.678	0.633	-5.372	-0.687	0.293	-0.867	-0.536	-3.269
