GO	[-5.47 -0.65]	[-0.65 -0.35]	[-0.35 -0.19]	[-0.19 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.26]	[0.26 0.51]	[0.51 1.05]	[1.05 6.41]
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.278	-5.041	-2.277	-3.703	2.198	10.980	-1.321	-1.597	-1.597	0.896	2.467
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-0.573	-2.422	-1.688	-4.685	1.976	8.105	-1.136	-2.422	-0.917	1.080	3.135
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.695	-1.277	-1.277	-3.772	-0.311	0.292	-1.277	-3.070	0.538	2.428	7.675
REACTOME_INTERLEUKIN_10_SIGNALING REACTOME_INTERLEUKIN_10_SIGNALING	0.226	-1.866	-1.866	-1.125	-0.676	-0.392	-0.392	0.654	-0.392	1.739	4.560
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	1.371	-0.313	-0.473	-2.551	-0.692	0.616	-2.551	-0.313	-0.692	0.435	4.770
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	1.391	-0.523	-0.776	-2.220	0.413	-0.776	-1.119	-0.776	-0.776	0.825	5.600
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	1.112	-2.137	-2.746	-2.746	0.251	0.512	-0.508	0.512	0.368	1.651	2.290
REACTOME_LAMININ_INTERACTIONS REACTOME_LAMININ_INTERACTIONS	1.303	-1.243	-0.320	-0.640	-0.640	-0.640	-1.243	-0.320	-0.320	-0.320	6.127
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.006	-0.470	-0.470	-1.679	-0.470	0.316	-1.679	-1.123	-1.123	3.032	3.028
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	3.728	-1.608	-0.260	-0.691	-1.608	-0.434	-0.691	-0.260	-1.065	0.346	3.182
REACTOME_COLLAGEN_FORMATION REACTOME_COLLAGEN_FORMATION	1.820	-0.555	-0.247	-1.508	-1.103	-0.377	-1.508	-1.103	-0.792	2.174	3.407
REACTOME_COLLAGEN_DEGRADATION REACTOME_COLLAGEN_DEGRADATION	0.275	-0.329	-1.212	-1.785	-0.527	1.208	-0.527	-1.785	-0.527	1.208	4.405
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	1.997	-1.048	-2.227	-2.227	-0.309	-0.309	-0.529	-0.309	-0.529	1.110	3.807
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	0.572	-1.202	-1.202	-0.300	-0.610	-0.610	0.572	-1.202	-0.610	1.879	3.112
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	1.801	0.239	-0.373	-1.825	-0.373	0.239	-0.650	-1.091	-1.091	0.999	2.279
REACTOME_SENSORY_PROCESSING_OF_SOUND REACTOME_SENSORY_PROCESSING_OF_SOUND	1.058	-0.541	-3.199	-0.541	-0.541	0.397	-1.145	0.579	0.253	0.579	2.448
REACTOME_OTHER_INTERLEUKIN_SIGNALING REACTOME_OTHER_INTERLEUKIN_SIGNALING	-0.204	-0.994	-0.994	-0.994	-0.462	-0.462	-0.204	-0.204	-0.204	1.746	3.049
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	-0.266	-0.893	-0.266	-0.500	-0.893	0.584	-0.500	-1.576	-0.266	0.899	4.058
REACTOME_CS_DS_DEGRADATION REACTOME_CS_DS_DEGRADATION	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	-0.199	-0.580	0.434	2.213	2.211
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	-0.378	-0.378	-0.378	-0.870	-0.378	1.437	-0.870	-0.378	-0.870	0.930	2.726
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.279	0.279	-0.324	-0.324	-0.787	-0.787	-0.324	0.279	-0.787	-0.324	4.784
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	1.420	-0.374	0.238	-1.303	-0.885	-0.586	-0.885	-0.885	-0.586	1.420	3.085
