GO	[-5.47 -0.65]	[-0.65 -0.35]	[-0.35 -0.19]	[-0.19 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.26]	[0.26 0.51]	[0.51 1.05]	[1.05 6.41]
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-3.422	1.699	12.991	9.572	0.582	-7.852	0.352	-0.453	-2.901	-7.852	-7.860
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.311	-3.378	-3.378	-2.709	0.549	35.408	-0.797	-3.378	-3.378	-1.045	-0.312
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-2.037	-2.949	-2.949	-2.949	-0.668	23.072	6.141	-2.949	-2.949	-1.426	-0.989
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	-1.683	-1.683	-3.992	-2.235	1.290	26.572	-1.254	-3.992	-0.920	-0.660	0.289
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-2.815	-2.815	-0.993	1.308	1.060	-3.608	9.131	5.153	-0.381	-2.815	-3.612
REACTOME_MITOTIC_SPINDLE_CHECKPOINT REACTOME_MITOTIC_SPINDLE_CHECKPOINT	-1.264	6.921	2.295	4.331	-0.357	-4.619	0.512	-0.703	-0.952	-4.619	-4.623
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.278	-5.041	-2.277	-3.703	6.485	6.933	-2.691	-1.597	-1.597	0.896	2.467
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-0.715	10.796	1.370	3.640	-1.094	-2.490	-1.094	-0.715	-2.490	-2.490	-2.493
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	-4.147	1.170	-2.106	1.981	0.433	-3.307	1.687	5.604	1.981	-4.147	-4.152
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	9.396	7.230	-0.710	0.301	-3.032	-1.039	-0.471	-2.110	-2.110	-1.488	-2.113
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.962	1.907	6.025	3.481	0.595	-3.992	-0.312	-0.920	-0.312	-2.235	-3.996
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	-0.541	5.502	3.423	1.810	-0.541	-6.211	0.710	0.555	-1.478	-2.768	-4.104
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.695	-1.277	-1.277	-3.772	0.292	0.292	-1.612	-3.070	0.538	2.428	7.675
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	2.746	-2.168	-2.168	-0.624	5.098	0.313	-1.624	-1.624	-0.876	0.457	1.080
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	-1.576	-0.500	2.226	1.723	-0.500	-1.576	-1.576	3.398	0.584	-0.893	-1.577
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	0.453	5.546	2.358	0.453	-0.625	-1.783	-1.058	-0.625	-0.625	-1.058	-1.785
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	-2.110	-3.032	-0.301	-1.488	-0.471	0.666	-0.471	-0.301	-0.301	5.307	1.865
REACTOME_RAB_REGULATION_OF_TRAFFICKING REACTOME_RAB_REGULATION_OF_TRAFFICKING	-2.483	0.663	1.859	0.254	-1.536	-5.079	1.569	1.305	0.851	0.254	-0.498
REACTOME_PROTEIN_LOCALIZATION REACTOME_PROTEIN_LOCALIZATION	-1.494	1.168	0.494	2.453	0.276	-5.594	0.969	0.790	-0.328	0.632	-2.701
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	2.994	3.600	0.749	-0.336	-0.599	-1.742	-0.599	-0.336	-0.336	-1.742	-1.744
