GO	[-5.47 -0.65]	[-0.65 -0.35]	[-0.35 -0.19]	[-0.19 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.26]	[0.26 0.51]	[0.51 1.05]	[1.05 6.41]
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	9.396	7.230	-0.710	0.301	-3.032	-0.471	-1.039	-2.110	-2.110	-1.488	-2.113
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	11.197	5.313	-1.303	0.388	-2.782	-0.586	-0.885	-1.893	-1.893	-1.303	-1.895
REACTOME_CHROMOSOME_MAINTENANCE REACTOME_CHROMOSOME_MAINTENANCE	5.177	9.992	0.403	1.304	-1.277	-2.493	-1.277	-2.013	-0.999	-2.493	-3.075
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	6.337	7.500	-0.290	1.030	-2.540	-1.490	-0.290	-1.122	-2.540	-1.953	-3.307
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	8.902	6.919	-0.731	0.577	-1.936	-1.030	-1.422	-1.422	-1.030	-1.936	-2.629
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	8.218	6.919	-0.505	0.405	-2.626	-1.030	-0.338	-1.422	-1.936	-1.936	-2.629
REACTOME_G2_M_CHECKPOINTS REACTOME_G2_M_CHECKPOINTS	3.992	4.379	2.310	1.516	-0.815	-3.368	-0.365	-0.365	-1.285	-4.020	-5.759
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	4.486	6.832	0.989	1.695	-2.123	-2.615	-0.478	-0.638	-1.711	-2.123	-4.814
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	6.129	3.884	1.823	-0.311	-0.999	-2.493	0.875	-0.581	-1.612	-3.070	-5.840
REACTOME_MEIOTIC_RECOMBINATION REACTOME_MEIOTIC_RECOMBINATION	11.241	4.693	-0.711	0.278	-1.394	-0.489	-1.006	-1.904	-1.904	-1.394	-2.592
