GO	[-5.78 -0.53]	[-0.53 -0.23]	[-0.23 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.02]	[0.02 0.09]	[0.09 0.18]	[0.18 0.31]	[0.31 0.64]	[0.64 4.24]
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	5.627	-0.552	-2.277	-5.041	2.763	3.727	-3.703	-2.691	-1.321	-0.326	1.693
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	2.553	-1.096	-2.151	-0.653	0.968	4.015	-1.736	-0.490	-4.847	0.349	1.407
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	2.066	-0.868	-1.824	-0.352	1.250	4.722	-1.824	-0.657	-4.379	-0.352	0.820
REACTOME_POTASSIUM_CHANNELS REACTOME_POTASSIUM_CHANNELS	3.937	0.851	-3.227	-0.569	-0.398	0.477	-1.076	-1.892	-1.436	0.649	1.949
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	3.600	-1.024	-1.024	-0.336	0.749	1.480	-1.742	-1.024	-1.742	0.477	0.476
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	3.760	0.422	-1.821	-1.242	-1.242	0.422	-1.242	-0.546	-0.546	0.628	1.878
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	3.560	-0.663	-0.663	-0.663	0.762	-0.663	0.762	-0.663	-0.663	-0.663	0.761
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	2.870	-0.829	-0.829	-0.829	0.991	-0.351	-0.829	-0.829	-0.351	0.991	0.565
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	4.063	0.339	-0.500	-1.576	0.584	0.584	-1.576	-0.893	-0.500	0.339	-0.267
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	4.008	-0.385	-0.733	-1.368	-1.368	-0.385	-0.733	0.453	-0.385	0.754	0.753
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	2.355	-0.876	-0.876	-0.624	-0.290	1.659	-1.203	-0.624	-2.168	0.633	1.656
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	3.924	1.729	-0.776	-0.341	-0.523	-0.776	-1.582	-0.776	-0.776	-0.523	1.087
REACTOME_TRIGLYCERIDE_METABOLISM REACTOME_TRIGLYCERIDE_METABOLISM	3.398	-0.893	-1.576	-0.500	-0.266	0.899	-0.893	1.280	-0.893	-0.266	-0.267
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	3.280	0.289	-0.313	0.289	-1.366	-0.313	-1.366	-0.982	-0.313	-0.982	2.420
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2 REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	2.402	-0.746	-0.746	-0.298	0.655	-0.298	-0.746	-0.746	-0.746	1.129	0.655
REACTOME_SEROTONIN_RECEPTORS REACTOME_SEROTONIN_RECEPTORS	4.578	-0.497	-0.497	0.167	0.167	-0.497	-0.497	-0.497	-0.497	0.524	0.166
REACTOME_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_JUNCTION_ORGANIZATION	2.455	-0.404	-1.153	-1.566	-0.589	-0.404	-0.834	-0.268	-0.834	1.424	2.077
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	2.979	0.211	-0.414	-0.414	1.257	-0.414	-0.414	-0.414	-0.414	-0.414	0.211
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	2.372	-0.538	-0.538	-0.538	0.477	-0.176	-0.538	-0.538	-0.538	0.968	0.476
