GO	[-50.28 -1.07]	[-1.07 -0.48]	[-0.48 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.11]	[0.11 0.61]	[0.61 1.64]	[1.64 26.18]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	4.243	40.975	10.010	-1.369	-8.302	-8.302	-8.302	-3.226	-3.226	-6.977	-8.292
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	7.159	25.077	8.692	-1.508	-6.846	-6.846	-6.846	-3.252	-2.709	-3.252	-6.838
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	2.381	19.214	10.092	-3.197	-8.260	-8.260	-6.938	-1.628	1.026	-1.109	-5.066
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN	2.995	16.666	8.641	-1.331	-8.219	-8.219	-8.219	-1.331	0.874	-1.607	-3.698
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	2.627	15.797	8.493	-1.369	-8.302	-8.302	-8.302	-1.369	1.191	-1.127	-3.761
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	2.317	11.541	9.414	-0.932	-7.017	-8.344	-8.344	-0.932	2.885	-2.778	-3.792
GSE3982_MAST_CELL_VS_NEUTROPHIL_UP GSE3982_MAST_CELL_VS_NEUTROPHIL_UP	3.230	11.631	9.493	-1.649	-8.302	-8.302	-6.977	-2.335	1.390	-1.969	-0.913
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN	2.145	9.652	10.710	-0.886	-6.898	-8.219	-8.219	-1.331	2.413	-1.092	-4.316
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	2.413	11.256	9.652	-2.285	-6.898	-6.898	-6.898	-1.331	2.995	-2.285	-2.691
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	8.226	15.499	3.033	-2.670	-8.177	-5.003	-5.843	-3.139	0.735	-0.871	-1.895
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP	3.309	14.154	4.337	-0.334	-6.898	-8.219	-8.219	-1.607	1.232	-0.561	-3.698
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN	2.479	9.297	8.299	-4.257	-8.135	-5.805	-6.819	-0.856	1.708	0.609	-3.103
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	2.413	6.766	10.175	-0.886	-6.898	-8.219	-6.898	-1.607	2.413	0.271	-4.316
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP	2.662	8.082	9.572	-1.350	-8.260	-6.938	-8.260	-0.724	1.211	-0.573	-1.941
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	4.337	5.492	4.337	-2.285	-8.219	-8.219	-8.219	-0.886	4.709	0.359	-1.602
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	2.995	6.328	2.413	-0.886	-8.219	-8.219	-8.219	-1.092	5.903	0.583	-1.918
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP	3.269	10.092	2.662	-0.902	-6.938	-8.260	-8.260	-0.447	1.631	0.858	-3.190
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP	3.553	7.542	4.243	-1.127	-8.302	-6.977	-6.977	-0.737	4.609	-1.127	-1.964
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	4.810	2.768	5.604	-0.684	-8.135	-8.135	-8.135	-1.294	4.072	0.377	-1.561
GSE27786_LSK_VS_CD4_TCELL_UP GSE27786_LSK_VS_CD4_TCELL_UP	2.446	10.259	4.759	-0.871	-6.859	-8.177	-5.843	-4.290	1.063	1.253	-1.071
GSE557_CIITA_KO_VS_I_AB_KO_DC_DN GSE557_CIITA_KO_VS_I_AB_KO_DC_DN	2.662	6.267	7.150	-0.447	-8.260	-6.938	-5.917	-3.737	2.662	0.350	-1.623
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP	4.609	10.010	2.627	-1.369	-6.977	-6.977	-5.955	-4.390	1.008	0.558	0.343
GSE45365_CD8A_DC_VS_CD11B_DC_DN GSE45365_CD8A_DC_VS_CD11B_DC_DN	2.768	4.434	6.451	-0.856	-8.135	-8.135	-6.819	-0.538	3.390	-0.417	-1.561
GSE4142_PLASMA_CELL_VS_GC_BCELL_DN GSE4142_PLASMA_CELL_VS_GC_BCELL_DN	2.115	8.082	9.064	-1.109	-5.917	-8.260	-5.074	-1.946	0.350	-0.724	0.352
GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_DN GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_DN	2.145	1.893	1.893	-3.706	-8.219	-6.898	-5.880	-1.923	5.903	3.638	0.723
GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_DN GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_DN	2.870	7.170	1.764	-1.343	-6.385	-6.385	-7.678	-2.352	2.870	2.284	-1.090
GSE24210_TCONV_VS_TREG_DN GSE24210_TCONV_VS_TREG_DN	2.145	7.216	6.328	-1.092	-5.880	-6.898	-5.039	-3.706	1.656	1.045	-1.327
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_DN GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_DN	2.662	9.144	4.435	-0.781	-4.695	-5.640	-5.640	-1.872	2.662	-0.781	-2.732
GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_DN GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_DN	2.312	2.312	5.694	-0.870	-5.367	-6.596	-6.596	-4.439	3.285	1.276	-0.386
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_UP GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_UP	4.165	11.619	1.318	-1.832	-6.740	-4.191	-6.740	-1.524	0.942	-0.398	0.398
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN	5.591	6.014	1.899	-0.263	-7.844	-6.543	-6.543	-1.165	0.567	0.861	-0.752
GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN	2.732	11.906	1.682	-1.312	-6.859	-6.859	-4.290	-1.075	0.735	1.063	-1.071
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	4.189	13.450	2.151	-2.486	-2.486	-2.486	-2.486	-1.092	-1.092	-2.486	-2.483
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	3.008	7.574	5.530	-1.144	-5.557	-5.557	-5.557	-0.499	0.627	-1.144	-1.141
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_UP GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_UP	2.145	2.697	0.463	-1.092	-6.898	-6.898	-8.219	-0.437	5.903	2.413	0.272
GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_UP GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_UP	2.381	2.958	5.436	0.858	-8.260	-5.917	-5.917	-1.628	1.865	1.026	-1.941
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	2.542	3.550	7.971	-0.301	-5.445	-6.679	-5.445	-1.751	1.228	0.530	-2.133
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP	2.662	3.595	2.381	-0.724	-8.260	-4.357	-5.074	-1.628	8.082	-0.447	-1.105
GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_UP GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_UP	2.381	11.722	2.662	-2.310	-4.357	-5.917	-3.197	-3.737	0.858	0.706	-0.444
GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN	2.145	2.697	3.638	-3.168	-3.706	-5.880	-5.039	-4.323	2.697	4.337	-0.332
GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	2.822	8.283	5.024	-0.509	-7.054	-4.063	-5.796	-1.061	0.423	-0.509	-1.057
GSE13493_DP_VS_CD8POS_THYMOCYTE_DN GSE13493_DP_VS_CD8POS_THYMOCYTE_DN	2.662	4.658	3.595	-1.628	-4.357	-5.074	-6.938	-1.946	1.413	2.381	-0.721
GSE11924_TFH_VS_TH1_CD4_TCELL_DN GSE11924_TFH_VS_TH1_CD4_TCELL_DN	3.230	3.553	5.788	-1.127	-5.109	-5.955	-5.109	-2.335	1.191	-0.585	1.195
GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN	2.662	0.571	2.381	-0.902	-6.938	-8.260	-3.197	-1.350	1.631	5.041	0.573
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_UP GSE45365_WT_VS_IFNAR_KO_CD11B_DC_UP	3.767	3.431	0.496	-0.527	-6.780	-5.768	-4.933	-0.841	0.293	3.767	0.768
GSE3982_DC_VS_BASOPHIL_UP GSE3982_DC_VS_BASOPHIL_UP	3.230	1.606	1.191	-1.369	-5.109	-4.390	-6.977	-1.369	3.230	2.349	0.695
WP_CILIOPATHIES WP_CILIOPATHIES	3.439	4.532	1.686	-2.197	-4.374	-6.149	-3.700	-1.504	2.487	1.043	-0.361
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_DN GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_DN	2.115	6.267	0.263	-0.724	-5.074	-3.737	-4.357	-1.350	1.413	1.631	0.573
GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN	2.995	3.980	2.413	-0.886	-4.323	-3.706	-5.039	-0.886	1.656	0.271	0.272
GSE15659_TREG_VS_TCONV_DN GSE15659_TREG_VS_TCONV_DN	4.946	1.092	1.986	-1.363	-5.432	-4.617	-1.654	-1.363	0.370	0.277	3.155
MIR3674 MIR3674	2.531	1.114	1.351	0.548	-3.362	-5.350	-1.710	-1.710	1.351	0.712	0.409
MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER	2.014	0.910	1.231	0.416	-1.465	-2.279	-1.465	-2.279	2.014	-0.948	0.417
