GO	[-5.03 -0.98]	[-0.98 -0.42]	[-0.42 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.43]	[0.43 0.98]	[0.98 4.42]
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN	-0.319	-0.577	-1.711	0.502	0.284	0.284	5.165	-0.319	0.502	-1.711	-0.997
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	-0.843	-0.843	1.524	-0.550	1.182	1.524	0.630	1.182	-2.725	-1.840	-0.550
GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	2.446	-0.788	-1.270	-1.270	2.977	-0.474	-1.270	-0.271	-0.788	-0.271	1.147
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP	-1.194	2.015	1.616	-2.640	0.287	0.680	-0.793	-0.316	-1.194	-0.511	1.259
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	0.965	-0.680	-0.393	-0.680	1.332	-0.393	-1.879	0.965	-0.393	-1.879	2.233
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP	-1.458	-0.801	-0.801	1.951	0.682	-0.801	1.951	0.682	0.403	-0.431	-1.458
GSE3039_CD4_TCELL_VS_B2_BCELL_UP GSE3039_CD4_TCELL_VS_B2_BCELL_UP	0.932	0.302	-0.300	-1.207	0.302	2.482	0.573	-1.207	-1.207	-1.207	0.573
GSE27786_CD8_TCELL_VS_NKTCELL_UP GSE27786_CD8_TCELL_VS_NKTCELL_UP	0.627	-1.921	-0.228	-0.228	-1.166	-0.707	0.389	0.926	-1.921	1.283	1.696
GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_DN GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_DN	1.137	1.590	-0.737	0.453	0.230	0.230	-1.375	1.590	-1.375	-0.386	-1.375
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP	-0.455	0.521	-0.274	-0.720	-1.104	-2.513	-0.455	1.049	2.655	1.384	-0.720
GSE6259_CD4_TCELL_VS_CD8_TCELL_DN GSE6259_CD4_TCELL_VS_CD8_TCELL_DN	0.370	-0.242	0.599	-1.201	3.152	-0.734	-0.734	2.093	-0.433	-1.201	-1.201
GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN	-0.788	-0.788	0.333	-2.048	-0.474	1.147	0.333	4.173	-0.474	-0.271	-0.474
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	-1.913	0.237	0.825	-0.894	0.237	-0.894	0.584	3.147	0.388	0.584	-1.913
