GO	[-10.12 -0.95]	[-0.95 -0.59]	[-0.59 -0.34]	[-0.34 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.15]	[0.15 0.41]	[0.41 0.76]	[0.76 1.76]	[1.76 23.61]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-3.601	-4.347	-6.494	-5.269	-5.269	14.580	59.750	-6.494	-6.494	-5.269	-3.605
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-2.610	-3.910	-5.992	-4.800	-3.910	30.481	9.555	-3.910	-2.120	-2.610	1.198
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-2.199	-2.199	-2.922	-2.199	-3.946	25.705	7.921	-2.199	-2.922	-2.922	-0.448
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	1.970	10.147	5.762	0.899	-0.915	-5.495	-0.572	-0.729	-1.684	-7.794	-4.680
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	3.016	8.032	0.835	1.031	-1.036	-4.722	-1.319	-0.609	-1.319	0.274	-5.913
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	-4.312	-0.551	0.738	0.474	0.278	-5.872	-0.427	4.062	6.022	0.598	-4.318
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-1.773	-1.206	1.394	2.975	-0.278	-4.816	2.383	1.855	2.110	-1.469	-6.659
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	2.000	3.763	1.315	1.315	0.243	-3.238	-0.368	-0.368	-1.172	-3.238	-3.240
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	-1.301	2.293	0.947	2.293	-0.412	-4.141	-0.291	1.414	0.579	-0.761	-4.145
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	0.646	0.506	3.131	2.483	-0.430	-2.661	-0.569	1.409	-0.319	-3.202	-3.206
