GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.07]	[0.07 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
GO_MITOCHONDRIAL_GENE_EXPRESSION GO_MITOCHONDRIAL_GENE_EXPRESSION	-2.792	-3.395	-0.727	-0.939	-2.285	-0.939	0.410	0.301	1.061	0.866	11.943
GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX	2.951	1.442	-1.803	-1.803	-1.308	-1.308	-0.289	-0.442	-0.934	-0.442	4.385
GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	2.747	-1.012	-2.987	-0.454	0.481	-0.688	0.689	-0.454	-0.454	-1.455	3.204
GO_TRNA_WOBBLE_URIDINE_MODIFICATION GO_TRNA_WOBBLE_URIDINE_MODIFICATION	-0.621	-0.621	-0.621	-0.621	-0.621	-0.621	-0.621	-0.223	0.396	0.824	5.897
GO_PROTEIN_K11_LINKED_UBIQUITINATION GO_PROTEIN_K11_LINKED_UBIQUITINATION	7.036	0.684	-0.520	-0.240	-0.520	-0.520	-1.077	-0.520	-1.077	-0.240	-0.522
GO_RECOMBINATIONAL_REPAIR GO_RECOMBINATIONAL_REPAIR	6.938	0.487	-0.254	-0.509	0.487	-1.558	-0.254	-0.924	-0.254	-1.558	-0.929
GO_THIOESTER_BIOSYNTHETIC_PROCESS GO_THIOESTER_BIOSYNTHETIC_PROCESS	-0.270	-0.782	-2.031	-1.259	-0.471	-0.782	0.815	0.546	-0.471	0.334	5.422
GO_NCRNA_TRANSCRIPTION GO_NCRNA_TRANSCRIPTION	0.325	1.111	-2.845	-2.131	-0.606	0.325	-0.606	1.387	-0.418	-0.418	3.206
GO_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS GO_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	5.219	0.598	-0.370	-0.266	-2.173	-0.370	-2.173	-0.667	0.946	-0.266	-0.506
GO_PROTEIN_LOCALIZATION_TO_CILIUM GO_PROTEIN_LOCALIZATION_TO_CILIUM	0.849	1.567	2.003	-0.451	-1.225	-1.225	0.352	-1.225	0.571	0.352	-1.994
