GO	[-22.20 -0.67]	[-0.67 -0.24]	[-0.24 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.16]	[0.16 0.48]	[0.48 1.01]	[1.01 24.36]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-8.302	21.181	19.087	1.191	-8.302	-8.302	-8.302	3.553	-1.969	-6.977	-8.292
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	-8.302	12.767	21.181	-0.457	-8.302	-8.302	-8.302	4.243	1.008	-6.977	-5.946
MORF_DAP3 MORF_DAP3	-6.780	5.254	19.735	-0.671	-8.094	-8.094	-8.094	9.377	1.734	-4.933	-6.771
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	-2.778	21.759	18.961	-2.360	-8.344	-8.344	-8.344	1.581	-0.359	-3.799	-3.792
MORF_PRKDC MORF_PRKDC	-4.757	15.651	15.014	0.334	-7.886	-7.886	-7.886	5.533	-0.607	-4.757	-6.574
MORF_ANP32B MORF_ANP32B	-8.219	2.697	18.658	0.463	-8.219	-8.219	-8.219	9.652	1.893	-3.168	-5.871
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	-4.390	8.987	25.631	-0.264	-8.302	-8.302	-8.302	0.841	1.191	-1.969	-6.968
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	-5.992	9.414	18.961	-0.751	-8.344	-8.344	-8.344	6.148	-0.271	-1.144	-5.983
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	-4.390	19.775	13.352	-1.969	-8.302	-8.302	-8.302	2.921	0.692	-2.335	-3.761
MORF_RAB1A MORF_RAB1A	-6.622	1.842	11.899	0.676	-7.927	-7.927	-7.927	9.181	6.769	-4.792	-6.613
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-6.504	2.758	17.878	-0.451	-7.803	-7.803	-7.803	7.911	3.392	-2.880	-6.495
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	-5.109	8.987	21.181	-0.264	-6.977	-8.302	-8.302	2.349	1.390	-4.390	-4.382
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	-5.109	11.079	15.797	-0.585	-8.302	-8.302	-8.302	1.838	3.553	-3.226	-4.382
GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN	-5.145	8.911	13.253	-1.670	-8.344	-8.344	-8.344	5.731	3.512	-1.992	-5.136
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	-4.390	8.987	18.409	-0.737	-6.977	-8.302	-8.302	6.207	0.442	-5.109	-2.745
GSE22886_NEUTROPHIL_VS_DC_DN GSE22886_NEUTROPHIL_VS_DC_DN	-5.109	0.841	14.553	-0.917	-8.302	-8.302	-8.302	8.987	6.207	-0.585	-6.968
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	-5.955	9.493	13.352	-0.457	-8.302	-8.302	-8.302	3.553	3.230	-1.649	-5.946
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN	-4.390	4.609	15.170	-0.264	-8.302	-8.302	-8.302	8.987	1.606	-2.751	-5.946
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	-2.751	12.767	15.797	-2.335	-8.302	-6.977	-6.977	2.921	2.085	-2.335	-6.968
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP	-3.255	7.941	18.961	-0.751	-8.344	-8.344	-8.344	3.191	2.056	-2.778	-5.136
MORF_CTBP1 MORF_CTBP1	-6.971	3.582	18.429	-0.365	-6.971	-6.971	-6.971	6.469	2.009	-3.347	-5.710
