GO	[-4.93 -0.53]	[-0.53 -0.25]	[-0.25 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.01]	[0.01 0.10]	[0.10 0.23]	[0.23 0.45]	[0.45 0.96]	[0.96 8.92]
MIKKELSEN_IPS_WITH_HCP_H3K27ME3 MIKKELSEN_IPS_WITH_HCP_H3K27ME3	2.662	-1.433	-1.433	-0.568	0.477	5.933	-2.466	-3.220	-1.888	-0.568	2.653
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	2.182	-1.803	-2.657	-1.467	0.385	1.187	-3.833	-1.181	-0.939	3.125	4.209
MIKKELSEN_MEF_ICP_WITH_H3K27ME3 MIKKELSEN_MEF_ICP_WITH_H3K27ME3	5.106	-1.204	-2.975	-2.975	0.326	1.613	-1.769	-2.517	1.000	1.392	0.994
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	2.782	-0.500	-1.574	-1.574	-0.500	-0.892	-0.266	-0.892	-1.574	0.339	6.326
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2.037	-0.981	-1.363	-1.868	0.290	-1.868	-2.547	-0.981	0.832	2.418	3.730
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	2.968	-0.370	-3.499	-2.517	0.326	1.000	-2.517	-1.466	0.544	1.851	1.842
RICKMAN_HEAD_AND_NECK_CANCER_A RICKMAN_HEAD_AND_NECK_CANCER_A	3.170	-0.250	-0.536	-2.398	0.508	0.688	-4.192	-0.751	-1.381	0.508	2.755
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	2.696	-0.397	-2.362	-0.864	0.725	1.904	-2.362	-2.362	-0.595	0.353	1.898
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	2.352	-0.810	-1.783	-1.211	-0.329	-1.783	-1.211	-0.329	-0.329	2.352	2.803
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN	2.598	-0.970	-0.970	-0.719	-0.252	0.861	-4.650	-0.522	-0.252	0.496	2.236
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	4.262	-1.818	-1.439	-1.439	0.821	0.821	-1.439	-1.818	0.362	0.821	1.017
PLASARI_TGFB1_TARGETS_10HR_UP PLASARI_TGFB1_TARGETS_10HR_UP	2.017	0.508	-3.593	-0.828	-2.192	-0.828	-0.659	-0.516	0.783	1.323	2.843
LEE_NEURAL_CREST_STEM_CELL_UP LEE_NEURAL_CREST_STEM_CELL_UP	2.265	-0.637	-2.117	-0.834	-0.834	0.359	-2.117	-1.361	0.483	2.921	1.958
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	2.952	-0.301	-1.151	-1.151	0.302	-0.489	-0.301	-1.712	-1.712	0.302	4.003
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	2.477	-0.762	-1.151	-0.301	0.971	0.478	-2.570	-2.570	-0.301	0.702	1.281
HOLLERN_EMT_BREAST_TUMOR_DN HOLLERN_EMT_BREAST_TUMOR_DN	2.001	-0.613	-1.432	-0.828	-0.443	-0.443	-1.432	-2.350	0.413	2.329	2.671
