GO	[-10.07 -0.88]	[-0.88 -0.52]	[-0.52 -0.26]	[-0.26 -0.03]	[-0.03 0.00]	[0.00 0.07]	[0.07 0.31]	[0.31 0.58]	[0.58 0.78]	[0.78 1.72]	[1.72 26.69]
GOBP_COMPLEMENT_ACTIVATION GOBP_COMPLEMENT_ACTIVATION	-0.661	-4.074	-3.419	-7.070	24.419	7.826	-4.854	-1.975	0.318	-1.063	-0.851
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION	4.636	13.899	4.204	-0.362	-5.567	-1.845	0.478	-2.863	-3.546	-5.567	-5.581
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-1.077	-3.693	-1.077	-1.476	12.271	10.013	-1.077	-0.770	-1.476	-1.476	-3.702
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-0.562	5.945	4.366	4.006	-4.337	-1.928	2.157	-0.888	-5.054	-1.334	-5.072
GOBP_TRNA_PROCESSING GOBP_TRNA_PROCESSING	2.172	9.139	3.215	0.534	-4.251	-1.739	0.534	-1.063	-1.739	-2.733	-5.414
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	2.385	6.680	2.765	1.138	-4.192	-3.144	0.359	-1.380	-3.144	-0.536	-4.203
GOBP_SISTER_CHROMATID_SEGREGATION GOBP_SISTER_CHROMATID_SEGREGATION	-4.404	-0.738	1.397	2.097	-2.760	-3.780	3.917	3.917	0.342	-0.264	-2.354
GOBP_CORNIFICATION GOBP_CORNIFICATION	-0.991	-0.991	-1.703	-3.599	6.708	1.579	-2.808	-1.703	1.878	-0.536	1.868
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.739	-1.555	-1.260	-1.901	-0.620	-3.970	-1.901	-0.474	1.784	3.295	6.088
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	-1.656	-0.800	-2.545	-0.800	1.249	5.477	-3.126	-0.800	3.011	-1.034	1.241
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE	0.647	4.318	-0.453	5.064	-0.828	-1.491	-0.453	-1.491	-1.491	-1.491	-0.831
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	0.397	2.048	2.879	0.254	-3.194	-0.354	2.879	-0.797	-2.252	-2.252	-0.801
GOBP_VACUOLE_ORGANIZATION GOBP_VACUOLE_ORGANIZATION	-3.548	0.382	1.360	1.589	-5.968	-0.557	0.382	1.589	0.382	1.150	-0.723
GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	-1.621	0.313	1.656	0.313	-2.163	-1.201	5.622	0.633	0.457	-0.623	-2.890
GOBP_PROTEIN_METHYLATION GOBP_PROTEIN_METHYLATION	0.327	1.485	2.562	1.261	-3.387	-1.600	1.987	-0.375	-0.375	-0.647	-3.401
GOBP_DNA_INTEGRITY_CHECKPOINT GOBP_DNA_INTEGRITY_CHECKPOINT	-2.454	0.347	1.855	2.750	-2.454	-0.822	1.595	1.355	-0.259	-0.635	-2.988
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	0.982	2.076	1.369	0.416	-4.137	-3.530	-0.285	0.982	-1.487	-0.799	1.358
GOBP_NERVE_DEVELOPMENT GOBP_NERVE_DEVELOPMENT	-0.405	-1.362	-0.934	-0.626	0.357	-0.251	-1.962	-1.962	0.540	1.030	7.006
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	0.541	-0.553	-0.938	-2.790	-2.790	-0.413	-0.301	-0.553	0.541	3.004	3.716
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	0.765	-2.929	-2.365	-0.525	-1.187	-0.702	0.956	0.330	0.596	-0.273	5.397
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	-0.942	-0.746	0.475	-0.582	-1.760	-1.760	5.547	1.778	-0.335	0.922	-1.453
