GO	[-3.86 -0.45]	[-0.45 -0.21]	[-0.21 -0.12]	[-0.12 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.17]	[0.17 0.35]	[0.35 0.70]	[0.70 4.85]
GCM_RAD21 GCM_RAD21	-1.534	0.359	1.335	2.884	1.335	-0.860	0.359	0.359	-1.534	-1.534	-1.543
MORF_BAG5 MORF_BAG5	-1.467	-0.364	0.416	0.912	1.235	-0.949	2.984	1.606	-1.467	-2.282	-1.478
CAR_HPX CAR_HPX	1.192	-0.471	-0.710	-1.039	-0.710	4.728	-2.110	-1.039	-1.488	0.302	2.243
GCM_ERBB2IP GCM_ERBB2IP	-1.123	-1.123	1.329	2.550	0.499	-2.532	1.329	0.499	0.499	-0.738	-2.546
GNF2_KISS1 GNF2_KISS1	-0.270	-0.471	-1.260	-2.032	0.334	7.740	-0.782	-0.782	0.334	-0.471	0.330
GNF2_BUB3 GNF2_BUB3	-1.160	0.324	1.966	3.980	0.980	-1.160	-0.579	-0.579	-0.579	-1.160	-1.167
GNF2_CENPE GNF2_CENPE	-0.991	0.502	1.538	4.380	0.785	-0.991	0.285	-0.574	-0.991	-1.700	-1.710
MORF_MAP3K14 MORF_MAP3K14	2.971	-0.332	-1.144	-0.469	0.272	5.142	-0.867	-1.904	-1.485	-1.144	0.522
GNF2_ANP32B GNF2_ANP32B	-1.534	0.615	3.513	1.335	1.335	-1.534	-0.476	-0.250	-0.860	-1.534	-0.867
MODULE_149 MODULE_149	-1.534	-0.250	-0.860	-0.250	0.942	-1.534	4.194	1.335	0.359	-1.534	-0.867
MORF_PPP2R5E MORF_PPP2R5E	-1.773	1.180	0.681	1.180	0.485	-1.773	1.820	1.820	-0.911	-1.773	-2.457
MODULE_358 MODULE_358	-0.842	0.367	2.346	1.283	0.540	-3.282	0.540	-0.577	1.603	-1.199	-2.346
GNF2_MBD4 GNF2_MBD4	-1.036	-1.036	-0.491	0.727	0.727	-1.036	1.661	3.663	-1.036	-0.491	-1.042
GNF2_CYP2B6 GNF2_CYP2B6	2.418	0.334	-2.032	-0.782	-1.260	0.547	-2.032	-0.471	-0.782	1.140	2.400
GNF2_H2AFX GNF2_H2AFX	-1.285	0.509	0.837	2.272	1.243	-1.285	1.243	-0.341	-1.285	-1.285	-1.292
GNF2_CD53 GNF2_CD53	-1.572	-1.035	-0.247	-0.247	-0.668	-2.407	1.115	0.816	3.270	1.461	-1.584
GNF2_ESPL1 GNF2_ESPL1	-0.796	1.938	1.938	1.938	0.681	-0.796	-0.796	-0.218	-1.451	-1.451	-1.459
GNF2_EGFR GNF2_EGFR	0.247	-0.363	-1.326	-1.326	0.247	5.749	-1.326	-0.702	0.795	-0.702	0.475
GNF2_SPRR1B GNF2_SPRR1B	0.427	-0.462	-0.462	-0.462	-0.462	7.592	-0.994	-0.994	-0.204	-0.994	-0.206
GCM_MAP4K4 GCM_MAP4K4	0.414	0.679	2.213	0.679	0.679	-4.125	0.841	0.310	0.414	-0.676	-4.159
MODULE_308 MODULE_308	-2.907	-0.961	3.369	2.020	0.520	-2.001	0.520	0.520	-0.647	-0.647	-0.427
GNF2_TIMP2 GNF2_TIMP2	-0.411	-0.411	-1.158	-1.908	0.390	6.630	-1.158	-0.702	0.390	-0.411	0.619
MORF_LCAT MORF_LCAT	3.087	0.492	-1.127	0.492	-0.351	3.468	-1.127	-2.839	-1.127	-1.127	0.482
GCM_CHUK GCM_CHUK	-1.425	1.264	1.598	0.328	1.264	-2.037	1.598	0.714	-0.668	-2.037	-2.052
MODULE_76 MODULE_76	-0.614	-0.614	-1.741	-2.403	0.340	1.522	-1.254	-1.254	0.703	2.240	2.624
MODULE_107 MODULE_107	0.540	-0.577	-2.329	-1.677	-1.199	1.283	-1.677	-0.243	-0.243	1.957	3.191
MORF_TNFRSF6 MORF_TNFRSF6	2.350	0.346	-0.621	-1.264	2.350	0.913	-2.785	-1.908	-1.561	1.546	-0.267
GNF2_PTPRC GNF2_PTPRC	-2.823	-0.606	-0.239	-0.389	-0.239	-2.823	0.561	0.373	3.022	1.735	-0.395
GNF2_GSTM1 GNF2_GSTM1	2.043	-0.668	-0.910	-0.910	-0.668	1.725	-2.677	-0.668	-1.215	0.544	3.535
MODULE_116 MODULE_116	-1.202	-1.202	-0.610	0.303	-0.299	-0.610	4.611	0.303	1.881	-1.202	-0.615
CAR_IGFBP1 CAR_IGFBP1	1.154	-0.398	-0.645	-0.645	-0.645	3.914	-2.365	-1.537	-0.645	-0.234	1.889
GNF2_MMP11 GNF2_MMP11	-0.335	-0.599	-1.024	-1.741	0.477	6.486	-1.024	-0.599	0.477	-0.599	0.472
MODULE_259 MODULE_259	2.649	-0.702	-0.702	-1.158	-0.702	-1.908	-0.411	-0.702	-0.411	3.805	0.913
GNF2_CD48 GNF2_CD48	-1.326	-1.326	0.480	-0.363	-0.702	-1.326	1.186	1.186	2.778	0.480	-1.334
MODULE_223 MODULE_223	0.663	-1.661	-1.321	-1.321	-3.137	1.497	-0.329	-0.329	1.497	3.030	0.373
MORF_REV3L MORF_REV3L	-1.607	2.686	0.542	1.416	-0.434	-2.448	0.347	0.347	0.347	0.347	-2.463
GCM_SUFU GCM_SUFU	0.397	-0.541	3.355	1.059	-0.354	-3.198	0.254	1.059	0.254	-0.797	-2.272
MODULE_352 MODULE_352	-0.704	-0.272	5.297	1.208	0.332	-0.704	-0.272	-0.704	-0.704	-0.704	-0.708
MODULE_321 MODULE_321	-2.168	-0.368	1.619	-0.368	-1.680	-3.570	-0.252	0.356	1.088	1.619	1.322
MODULE_403 MODULE_403	-1.158	1.275	0.626	3.805	0.626	-1.908	-0.411	-0.411	-0.228	-1.908	-0.709
MODULE_288 MODULE_288	0.615	-0.860	-0.860	-0.860	-0.476	4.194	-1.534	-1.534	0.359	0.359	1.324
MODULE_91 MODULE_91	-1.534	0.359	-0.476	1.793	2.310	-0.860	1.335	0.359	-0.476	-1.534	-1.543
GCM_DENR GCM_DENR	-1.294	-0.285	1.465	0.318	1.098	-2.074	1.882	0.783	0.318	-2.074	-1.304
MODULE_323 MODULE_323	-1.643	-0.714	1.745	1.372	0.520	-1.643	1.745	0.758	-0.273	-0.714	-2.504
GCM_ING1 GCM_ING1	-0.586	1.783	0.583	0.239	1.100	-2.782	1.100	-0.374	0.820	-0.885	-2.798
MODULE_28 MODULE_28	-1.326	0.247	-0.363	1.650	2.778	-0.702	1.650	-0.702	-0.363	-1.326	-1.334
GNF2_S100A4 GNF2_S100A4	-0.729	-1.192	-1.949	0.370	-0.241	-1.949	-0.431	1.228	0.598	3.701	0.365
MODULE_165 MODULE_165	-0.888	-0.888	-0.412	-2.403	-0.412	2.240	-2.403	0.340	0.340	1.522	2.219
MODULE_125 MODULE_125	-1.091	1.000	1.374	2.284	0.431	-1.824	1.000	-0.650	-0.373	-1.091	-1.835
MODULE_337 MODULE_337	-0.810	2.359	1.209	1.552	-0.329	-2.657	0.441	0.652	-1.785	-0.527	-1.223
MODULE_263 MODULE_263	-0.676	-1.124	-1.866	-1.124	0.960	3.298	-0.676	-1.124	0.226	0.960	1.311
MODULE_247 MODULE_247	0.359	0.615	-0.250	-1.534	-0.860	0.615	-1.534	-1.534	-0.476	3.513	0.933
MODULE_158 MODULE_158	-1.057	1.042	1.426	2.360	0.254	-1.783	1.042	-0.624	-0.354	-1.057	-1.793
GNF2_MAPT GNF2_MAPT	1.131	0.285	-0.318	-1.700	-0.991	1.538	-0.991	-1.700	-0.991	2.002	1.121
GNF2_MSH2 GNF2_MSH2	-1.160	0.980	0.980	1.966	0.980	-1.160	-0.279	0.608	-1.160	-1.160	-1.167
MORF_ITGA2 MORF_ITGA2	0.879	0.613	-0.622	-2.323	1.963	1.194	-0.381	-1.502	-2.323	0.398	0.606
GCM_CSNK1A1 GCM_CSNK1A1	-0.828	-0.453	1.392	2.395	-0.453	-1.492	0.647	1.392	-0.234	-1.492	-1.501
GNF2_MYL3 GNF2_MYL3	0.837	-0.671	-0.671	-1.285	0.264	0.837	-0.671	-1.285	-0.341	-0.671	5.064
GNF2_INPP5D GNF2_INPP5D	-1.783	-0.624	0.717	-0.354	-0.354	-1.783	1.042	0.717	2.360	0.717	-1.793
GNF2_TST GNF2_TST	2.257	-0.585	-1.462	-0.585	-0.585	1.316	-1.922	-0.585	-1.462	0.463	3.404
MODULE_109 MODULE_109	0.859	-0.925	-1.617	-1.617	-0.524	1.660	-0.925	-0.925	0.320	1.660	1.647
MODULE_111 MODULE_111	1.691	-0.594	0.275	-2.377	-0.995	1.001	-1.258	-1.941	0.502	3.609	0.370
GCM_NCAM1 GCM_NCAM1	0.311	-0.411	3.388	1.984	-0.566	-4.147	-0.291	0.311	-1.004	0.434	-0.774
GNF2_ITGB2 GNF2_ITGB2	-1.537	-1.537	-0.398	0.380	-0.645	-2.365	-0.398	1.508	2.348	1.508	0.375
MODULE_329 MODULE_329	2.278	-0.513	-1.328	-2.115	0.302	2.777	-1.328	-0.837	0.302	0.752	-0.305
MODULE_397 MODULE_397	-1.144	2.971	1.637	0.896	-0.867	-2.420	0.389	1.117	-0.645	-0.469	-1.924
MORF_GPX4 MORF_GPX4	-1.467	-0.949	-0.364	0.416	0.246	-2.282	2.022	2.482	0.416	0.639	-1.478
MODULE_85 MODULE_85	3.904	-0.513	-0.513	-1.328	-0.837	-1.328	-0.300	-1.328	-0.300	2.278	0.744
MODULE_61 MODULE_61	-2.074	0.523	3.411	1.465	-0.285	-0.810	0.318	0.318	-2.074	-0.492	-0.498
MODULE_287 MODULE_287	1.098	-0.492	-0.492	-1.294	-0.285	3.411	-2.074	-0.810	-0.810	-0.285	1.867
MODULE_170 MODULE_170	0.249	-0.521	-1.007	-1.801	0.525	-0.360	-2.369	-0.521	0.249	3.243	2.802
GNF2_VAV1 GNF2_VAV1	-1.492	-0.453	0.381	-0.453	-0.828	-1.492	1.863	0.647	1.863	0.986	-1.501
MORF_THPO MORF_THPO	1.419	0.581	-0.762	-1.665	0.950	3.388	-2.106	-1.004	-1.665	0.434	0.425
MORF_PRKCA MORF_PRKCA	1.229	-0.277	-0.490	-1.861	1.444	2.483	-1.861	-1.535	-1.861	0.854	0.838
GNF2_RPA1 GNF2_RPA1	-1.160	-0.279	4.781	0.324	0.980	-1.160	0.324	-0.279	-0.579	-1.160	-0.584
MODULE_159 MODULE_159	-1.741	0.503	0.503	0.940	1.522	-2.403	1.522	1.214	-0.412	-1.741	-1.267
MODULE_172 MODULE_172	0.596	-0.919	-1.682	-1.254	-0.919	1.292	-2.234	0.596	-0.312	1.292	3.023
GNF2_SPINK1 GNF2_SPINK1	1.090	-0.520	-1.077	-0.520	-0.240	5.151	-1.077	-0.240	-1.077	-0.240	-0.243
MODULE_387 MODULE_387	2.418	-0.471	-1.260	-2.032	-0.270	2.939	-1.260	-0.782	0.334	0.547	-0.274
MODULE_79 MODULE_79	-0.347	-0.506	-0.985	-1.771	0.385	0.259	-2.335	-0.506	0.259	3.302	2.856
GCM_DLG1 GCM_DLG1	0.540	-0.382	-0.577	-0.577	1.957	-3.282	0.750	0.998	1.603	-0.842	-1.692
MODULE_108 MODULE_108	-0.381	-1.502	-0.977	-1.502	0.879	2.414	-0.622	-1.502	-0.381	2.414	0.869
MODULE_180 MODULE_180	2.695	-1.435	-0.613	-2.990	-0.830	0.563	-0.443	-0.613	-0.443	2.341	1.153
MODULE_42 MODULE_42	-0.222	-0.491	-0.491	0.398	0.727	-1.036	3.663	-1.036	1.151	-1.036	-1.042
GNF2_TM4SF2 GNF2_TM4SF2	1.581	-0.520	-0.520	-1.077	-1.077	1.581	-1.077	-1.077	-0.240	2.152	0.368
GCM_ANP32B GCM_ANP32B	-1.492	-0.453	1.863	0.986	0.381	-0.828	1.392	0.986	-0.453	-1.492	-1.501
MODULE_199 MODULE_199	2.831	-1.006	-0.398	-1.537	-0.645	-1.537	-0.398	-0.645	-0.398	2.831	1.142
MODULE_164 MODULE_164	0.316	-1.123	-1.123	-1.678	-1.123	3.559	-1.123	-0.470	1.007	1.007	0.996
MORF_RAB11A MORF_RAB11A	-1.064	0.542	0.786	1.078	0.542	-1.607	2.221	0.786	-0.691	-1.064	-2.463
MODULE_426 MODULE_426	0.999	0.391	-0.751	-1.969	-1.054	1.269	-1.969	-0.350	-0.350	-0.350	3.997
GCM_TPR GCM_TPR	-0.702	-0.363	2.182	3.435	0.480	-1.326	0.247	-0.702	-0.363	-1.326	-0.707
GNF2_CD14 GNF2_CD14	-0.765	-0.407	-0.765	-0.407	-0.407	-1.409	-0.765	1.081	-0.765	4.611	1.072
GNF2_SMC2L1 GNF2_SMC2L1	-0.733	0.755	2.097	2.675	0.453	-0.733	0.231	-0.733	-0.733	-1.368	-1.375
GNF2_CEBPA GNF2_CEBPA	1.552	-0.329	-1.785	-1.212	-0.329	0.652	-1.785	-0.810	-0.527	0.909	3.291
GNF2_SERPINI2 GNF2_SERPINI2	0.427	-0.462	-0.994	-0.462	-0.204	5.568	-0.994	-0.204	-0.994	-0.462	0.423
MODULE_36 MODULE_36	-1.428	-0.907	0.679	1.466	0.845	-2.151	1.714	0.845	0.301	0.533	-3.174
MORF_TTN MORF_TTN	-0.300	0.499	0.302	-1.328	2.278	2.777	-0.513	-0.513	-2.115	-1.328	0.298
GNF2_RAB3A GNF2_RAB3A	0.615	-0.860	-0.860	-1.534	-0.860	1.793	-0.476	-1.534	0.359	1.335	1.779
GNF2_BNIP2 GNF2_BNIP2	-1.409	-0.407	-0.407	0.717	0.428	-0.765	2.578	1.515	0.428	-1.409	-1.417
GNF2_MLF1 GNF2_MLF1	0.405	-1.422	-1.422	-0.338	0.578	5.158	-1.030	-0.505	-1.422	0.405	0.774
MODULE_445 MODULE_445	1.387	-0.621	-0.621	-0.621	-0.621	2.071	-0.621	-0.621	-0.621	-0.223	2.061
MODULE_128 MODULE_128	-0.324	-0.476	-0.941	-1.712	0.413	-0.324	-2.268	-0.476	0.280	2.995	2.966
MODULE_209 MODULE_209	0.739	-0.771	-2.002	-1.479	-0.771	0.971	-2.002	0.739	0.246	1.237	2.590
MODULE_121 MODULE_121	1.479	-0.506	-1.331	-1.771	-1.331	1.479	-1.331	-0.715	0.542	2.884	0.533
MORF_CSNK1D MORF_CSNK1D	-2.001	0.343	0.520	1.302	0.343	-1.394	2.020	-0.263	0.739	-0.263	-2.923
GCM_MAX GCM_MAX	-1.285	1.723	1.723	0.509	0.509	-1.285	0.509	0.264	-0.341	-1.285	-1.292
GNF2_TYK2 GNF2_TYK2	-1.368	-0.385	0.231	1.132	-0.385	-0.733	2.097	1.581	0.453	-1.368	-1.375
GCM_BCL2L1 GCM_BCL2L1	-1.409	0.428	1.515	2.578	0.428	-1.409	0.428	0.216	-0.407	-0.765	-1.417
MODULE_307 MODULE_307	-0.491	-0.491	-1.036	0.398	-0.491	-1.036	0.398	2.254	2.922	-0.491	-1.042
MODULE_392 MODULE_392	-0.745	1.130	0.656	2.403	1.130	-0.745	-0.745	-0.745	-0.298	-0.745	-0.750
MODULE_332 MODULE_332	-0.676	0.226	0.960	3.298	-0.392	-1.866	1.741	-0.392	-0.676	-1.124	-0.683
MORF_KDR MORF_KDR	1.056	-0.301	-0.897	-1.653	1.952	0.819	-0.897	-1.653	-1.653	1.952	0.605
GCM_HMGA2 GCM_HMGA2	-0.254	-0.694	-1.562	-0.694	-0.925	5.917	-0.925	-0.510	-0.254	0.354	1.027
GNF2_PTPN6 GNF2_PTPN6	-1.192	-1.192	-0.241	-0.431	-0.729	-1.949	0.885	0.598	3.113	1.228	-0.436
GCM_PTK2 GCM_PTK2	-0.257	2.241	0.781	-1.095	0.970	-3.237	-0.257	0.781	0.970	-0.853	-1.757
MODULE_316 MODULE_316	2.020	-2.001	-0.647	-2.001	-0.421	1.302	-0.647	-0.961	0.343	0.739	1.625
GNF2_CD33 GNF2_CD33	-0.300	-0.837	-1.328	-0.837	-0.300	-2.115	-0.300	1.416	0.499	3.320	0.493
GNF2_MCL1 GNF2_MCL1	-0.645	-2.365	-0.645	-0.645	-0.398	-1.537	0.380	2.348	1.508	1.154	0.375
GNF2_UBE2I GNF2_UBE2I	-1.091	-0.650	0.685	0.431	1.374	-1.091	2.284	1.000	-0.373	-1.091	-1.835
MODULE_273 MODULE_273	-0.534	-0.316	-0.865	1.368	0.287	-1.363	2.700	-0.316	1.368	-0.534	-2.170
GNF2_FGR GNF2_FGR	-1.326	-1.326	0.247	-0.363	-0.702	-1.326	-0.363	2.182	0.480	1.650	0.788
GNF2_CCNA1 GNF2_CCNA1	0.389	-0.885	-1.892	0.239	0.820	4.141	-1.303	-0.374	-1.303	0.389	0.575
MORF_PPP2R4 MORF_PPP2R4	-1.328	-0.513	-0.513	0.752	-0.300	-1.328	2.278	3.320	-0.300	-0.837	-0.845
MODULE_115 MODULE_115	-1.119	-0.260	-0.550	0.645	1.506	-1.119	2.681	0.645	-0.550	-1.119	-0.554
GNF2_RTN1 GNF2_RTN1	0.722	0.287	-0.534	-1.363	-1.363	1.766	-0.316	-1.363	-1.363	1.766	1.356
GNF2_BUB1 GNF2_BUB1	-1.077	0.685	1.581	2.152	0.372	-0.520	-0.240	0.372	-1.077	-1.077	-1.083
MORF_THRA MORF_THRA	0.259	-0.578	-0.921	-1.432	0.259	2.552	-1.432	-0.578	-0.921	1.278	2.066
MORF_SS18 MORF_SS18	-1.714	0.973	2.484	0.302	0.302	-1.152	1.288	0.703	-0.489	-1.152	-1.726
MODULE_248 MODULE_248	0.550	-0.310	-1.717	-2.709	-0.796	2.555	-0.436	-0.596	-0.310	0.906	1.888
MORF_RAP1A MORF_RAP1A	-2.493	0.876	0.538	2.433	0.292	-0.998	-0.310	0.538	1.555	-1.277	-1.631
MORF_RAB6A MORF_RAB6A	-0.885	-0.374	0.239	0.820	0.583	-1.892	3.600	1.100	-0.885	-0.586	-1.314
MORF_MYL3 MORF_MYL3	1.264	0.328	0.328	-0.437	1.598	1.598	-0.987	-1.425	-2.948	-0.275	-0.280
GCM_CDH5 GCM_CDH5	0.381	-0.828	-1.492	-0.234	-0.828	5.076	-0.453	-0.453	-0.453	-0.234	0.641
MODULE_368 MODULE_368	1.130	-0.745	-0.745	-0.745	-0.298	3.188	0.304	-0.745	-0.745	-0.298	0.651
MORF_UBE2A MORF_UBE2A	-0.471	0.334	0.816	0.334	1.944	-1.260	0.547	1.517	-0.782	-2.032	-1.269
GNF2_MKI67 GNF2_MKI67	-0.579	0.980	1.434	1.434	0.980	-0.579	0.324	-0.579	-1.160	-1.160	-1.167
GCM_IL6ST GCM_IL6ST	-0.578	-0.921	0.947	1.278	1.278	-2.240	0.259	0.947	0.665	-0.921	-1.443
MODULE_219 MODULE_219	-1.119	0.347	3.375	-0.260	0.645	-1.119	0.645	0.347	-0.550	-0.550	-1.125
MODULE_318 MODULE_318	-1.160	2.570	-0.579	2.570	0.324	-1.160	-0.279	-0.279	-0.279	-0.579	-0.584
GNF2_FOS GNF2_FOS	-0.318	-0.574	-1.700	-0.574	-0.574	-1.700	-0.318	1.131	1.131	2.002	0.777
GCM_TEC GCM_TEC	1.186	-1.326	-1.326	0.247	-1.326	1.650	-0.363	-0.363	0.247	-0.363	1.638
GCM_HDAC1 GCM_HDAC1	-1.575	-0.266	1.725	1.281	0.339	-0.893	1.281	0.339	-0.266	-0.893	-1.584
MODULE_277 MODULE_277	-0.949	0.416	2.984	1.235	0.912	-0.949	0.416	-0.364	-0.600	-1.467	-1.478
GCM_RAP2A GCM_RAP2A	-0.407	0.428	2.015	2.015	0.428	-0.765	-1.409	-0.765	0.428	-0.407	-1.417
GNF2_CDKN1C GNF2_CDKN1C	-0.260	-0.260	-1.119	-1.119	0.347	3.375	-0.550	-1.119	1.033	-0.260	0.343
GNF2_CBFB GNF2_CBFB	-1.243	-0.640	1.304	1.304	0.540	-1.243	1.304	0.283	0.283	-0.640	-1.250
