GO	[-4.93 -0.93]	[-0.93 -0.61]	[-0.61 -0.37]	[-0.37 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.20]	[0.20 0.45]	[0.45 0.79]	[0.79 1.81]	[1.81 9.51]
HP_INCREASED_SERUM_LACTATE HP_INCREASED_SERUM_LACTATE	4.449	6.604	1.845	2.693	-2.374	-4.642	-0.693	0.391	-3.944	-1.347	-6.545
HP_CAFE_AU_LAIT_SPOT HP_CAFE_AU_LAIT_SPOT	-2.243	-1.094	2.506	0.684	1.866	-3.480	1.866	1.083	0.523	-0.837	-3.528
HP_DELAYED_MYELINATION HP_DELAYED_MYELINATION	0.508	2.110	3.011	-0.412	0.391	-5.467	-0.412	0.968	0.293	-1.093	-2.027
HP_Y_LINKED_INHERITANCE HP_Y_LINKED_INHERITANCE	-0.704	-0.272	-0.704	-0.704	-0.272	7.641	0.332	-0.704	-0.704	-0.272	-0.276
HP_ORGANIC_ACIDURIA HP_ORGANIC_ACIDURIA	0.717	0.717	1.271	2.396	-0.438	-2.960	0.974	-0.438	-1.431	-0.669	-1.454
HP_ABNORMAL_GLYCOSYLATION HP_ABNORMAL_GLYCOSYLATION	0.823	1.604	1.183	0.529	-0.300	-1.662	0.823	0.302	-0.960	-1.662	-1.679
HP_HEPATOSPLENOMEGALY HP_HEPATOSPLENOMEGALY	-0.815	1.470	-0.301	-0.600	0.428	-2.978	-0.600	1.760	2.779	-0.815	-0.837
HP_POINTED_CHIN HP_POINTED_CHIN	-0.892	0.504	0.706	-0.412	-1.260	-1.750	1.221	3.594	0.340	-0.265	-1.776
HP_BILATERAL_CLEFT_LIP HP_BILATERAL_CLEFT_LIP	-0.176	0.969	-0.176	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538	4.290	-0.179
HP_HYPERORALITY HP_HYPERORALITY	-0.538	-0.538	-0.538	-0.538	0.477	-0.538	0.477	0.969	3.272	-0.538	-0.544
HP_ABNORMAL_METAPHYSEAL_TRABECULATION HP_ABNORMAL_METAPHYSEAL_TRABECULATION	0.458	2.484	-0.434	1.287	0.458	-0.954	0.458	-0.434	-0.954	-0.954	-0.963
HP_FOLLICULAR_HYPERKERATOSIS HP_FOLLICULAR_HYPERKERATOSIS	-0.829	0.567	-0.829	1.526	-0.351	2.880	-0.829	-0.829	-0.351	-0.351	0.252
HP_ILEUS HP_ILEUS	-0.580	0.435	-0.580	0.435	3.064	-0.580	-0.580	-0.580	-0.580	-0.199	0.884
HP_ABNORMALITY_OF_CARTILAGE_OF_EXTERNAL_EAR HP_ABNORMALITY_OF_CARTILAGE_OF_EXTERNAL_EAR	-0.497	1.735	-0.497	-0.497	-0.497	-0.497	0.167	-0.497	1.054	-0.497	1.721
HP_SHOULDER_GIRDLE_MUSCLE_ATROPHY HP_SHOULDER_GIRDLE_MUSCLE_ATROPHY	-0.455	-0.455	-0.455	-0.455	2.756	-0.455	0.579	-0.455	-0.455	0.187	1.140
HP_CORNEAL_SCARRING HP_CORNEAL_SCARRING	0.825	-0.223	-0.621	-0.621	-0.621	-0.621	-0.223	1.389	-0.223	-0.621	2.058
HP_DEFECTIVE_DNA_REPAIR_AFTER_ULTRAVIOLET_RADIATION_DAMAGE HP_DEFECTIVE_DNA_REPAIR_AFTER_ULTRAVIOLET_RADIATION_DAMAGE	0.477	-0.538	-0.538	0.969	-0.538	-0.538	-0.176	0.477	2.377	-0.538	-0.544
HP_PAPILLARY_RENAL_CELL_CARCINOMA HP_PAPILLARY_RENAL_CELL_CARCINOMA	-0.331	-0.331	2.457	-0.331	-0.331	0.796	-0.331	-0.331	-0.331	0.796	-0.335
HP_LUMBAR_SCOLIOSIS HP_LUMBAR_SCOLIOSIS	2.726	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	0.313	0.895	-0.290	-0.293
