GO	[-3.55 -0.39]	[-0.39 -0.22]	[-0.22 -0.13]	[-0.13 -0.07]	[-0.07 -0.01]	[-0.01 0.00]	[0.00 0.07]	[0.07 0.15]	[0.15 0.29]	[0.29 0.70]	[0.70 6.79]
MORF_MAP2K7 MORF_MAP2K7	4.190	-1.288	-3.249	-4.531	-1.909	9.879	-1.288	-1.288	0.317	-0.286	1.435
MORF_LCAT MORF_LCAT	7.332	-1.455	-0.875	-1.455	-0.875	3.124	-4.417	-2.865	-1.137	-0.353	3.921
MORF_CTSB MORF_CTSB	2.918	-0.723	-2.428	-4.711	-1.687	10.008	-1.131	-1.388	-0.565	0.276	1.779
CAR_HPX CAR_HPX	2.277	-1.044	-1.495	-2.120	-3.045	4.767	-1.495	-1.495	-1.495	0.301	5.981
MORF_IL4 MORF_IL4	4.037	-1.009	-1.824	-5.771	-1.824	6.979	-1.009	-1.242	0.317	0.317	1.618
GNF2_HPX GNF2_HPX	2.669	-0.692	-1.504	-1.504	-2.365	5.132	-1.504	-1.504	-2.932	0.340	5.612
MORF_WNT1 MORF_WNT1	5.701	-1.176	-1.176	-0.875	-0.638	3.728	-3.403	-2.028	-1.554	-0.638	3.294
GNF2_MLF1 GNF2_MLF1	5.783	0.266	-1.948	-1.430	-2.641	3.648	-1.948	-1.430	-1.948	0.405	1.964
MORF_CDH4 MORF_CDH4	3.755	-0.529	-2.395	-3.662	-0.930	7.629	-0.709	-1.201	-0.930	-0.709	1.426
MORF_EPHA7 MORF_EPHA7	6.318	-1.267	-0.758	-0.570	-0.988	4.001	-2.487	-3.772	-0.988	-0.302	1.599
MORF_FRK MORF_FRK	6.547	-0.937	-1.637	-0.690	-0.690	3.128	-2.732	-2.732	-0.496	-0.346	1.410
MORF_BCL2L11 MORF_BCL2L11	2.038	-0.434	-1.687	-4.009	-1.388	4.326	-2.031	-0.910	-0.723	0.927	3.589
GNF2_CCNA1 GNF2_CCNA1	3.624	0.238	-1.308	-1.901	-1.901	3.112	-1.901	-1.308	-1.901	0.821	2.194
MORF_IL9 MORF_IL9	3.714	0.324	-0.860	-0.609	-0.420	2.053	-3.888	-2.867	-1.185	-0.609	3.257
MORF_PTPRR MORF_PTPRR	3.158	-0.260	-1.874	-2.454	-1.059	7.927	-1.419	-1.059	-0.386	-0.386	-0.260
GNF2_MYL3 GNF2_MYL3	2.893	-0.342	-1.287	-1.287	-0.672	3.572	-1.287	-1.287	-1.287	-0.672	2.277
MORF_RAB3A MORF_RAB3A	5.036	-1.488	-1.085	-1.085	-1.085	1.543	-1.488	-2.014	-0.775	0.245	3.993
MORF_MAP3K14 MORF_MAP3K14	4.726	-1.153	-0.874	-0.471	-0.874	3.400	-1.920	-2.440	-1.153	-0.471	2.278
MORF_DCC MORF_DCC	7.523	-0.725	-0.979	-0.725	-1.297	1.939	-0.979	-2.802	-0.725	-0.525	1.348
GNF2_DNM1 GNF2_DNM1	3.598	0.446	-3.087	-0.490	-1.527	2.222	-1.527	-2.157	-0.490	0.288	1.832
GNF2_MYL2 GNF2_MYL2	2.187	-0.363	-0.703	-1.329	-0.703	2.786	-1.329	-1.329	-0.703	-0.363	2.187
GNF2_TTN GNF2_TTN	2.804	-1.079	-1.079	-0.521	-0.521	0.685	-1.079	-1.079	-0.521	0.685	2.156
MORF_RAGE MORF_RAGE	3.528	-0.532	-1.470	-1.470	-0.913	2.156	-0.913	-0.703	-1.470	1.345	0.913
MORF_ZNF10 MORF_ZNF10	6.387	-1.403	-0.558	-0.896	-0.558	0.272	-0.558	-1.403	-0.332	0.456	0.693
