GO	[-3.55 -0.39]	[-0.39 -0.22]	[-0.22 -0.13]	[-0.13 -0.07]	[-0.07 -0.01]	[-0.01 0.00]	[0.00 0.07]	[0.07 0.15]	[0.15 0.29]	[0.29 0.70]	[0.70 6.79]
MORF_NPM1 MORF_NPM1	-4.626	2.259	3.239	11.678	3.984	-3.213	0.292	-1.466	-2.668	-6.825	-6.825
GNF2_FBL GNF2_FBL	-4.066	1.623	6.230	10.730	2.508	-1.805	-1.146	-1.447	-2.735	-6.182	-4.973
GNF2_EIF3S6 GNF2_EIF3S6	-3.946	0.877	2.953	13.885	3.346	-1.949	-0.666	-1.523	-3.946	-5.074	-3.946
MORF_ACTG1 MORF_ACTG1	-5.798	0.922	3.648	11.715	2.216	-3.735	0.568	-0.968	-2.456	-3.032	-5.798
MORF_TPT1 MORF_TPT1	-4.269	1.118	2.367	14.436	2.012	-4.269	-0.386	-2.454	-1.874	-2.454	-4.269
GNF2_DAP3 GNF2_DAP3	-3.907	1.650	2.278	11.144	1.951	-2.440	0.271	-0.874	-2.440	-5.032	-3.907
MORF_PRKDC MORF_PRKDC	-4.145	6.643	2.767	3.417	1.227	-3.532	0.438	0.334	-0.615	-4.145	-8.029
GCM_NPM1 GCM_NPM1	-1.396	0.596	4.063	5.006	6.035	-1.806	-0.291	-1.806	-2.943	-4.862	-4.862
MORF_ANP32B MORF_ANP32B	-3.239	2.206	2.206	3.093	5.292	-3.239	0.729	1.064	-2.758	-4.419	-7.038
GCM_APEX1 GCM_APEX1	-1.749	2.541	4.660	2.541	5.152	-1.749	-0.555	-1.022	-3.673	-4.777	-4.777
MORF_EIF4A2 MORF_EIF4A2	-4.615	0.568	1.629	7.458	4.936	-2.456	0.427	-0.292	-1.245	-4.615	-4.615
MORF_NME2 MORF_NME2	-4.364	0.966	1.918	5.678	2.208	-3.613	3.565	-1.313	-2.014	-1.042	-6.525
GCM_ACTG1 GCM_ACTG1	-2.569	1.259	4.016	5.417	4.016	-2.036	0.342	-1.244	-3.228	-3.228	-5.202
GCM_TPT1 GCM_TPT1	-2.010	0.342	3.913	9.979	1.306	-1.401	-0.423	-2.010	-2.919	-2.919	-2.919
MORF_FBL MORF_FBL	-1.627	3.946	4.808	1.569	2.801	-3.100	0.539	-0.432	-3.808	-3.808	-4.694
MORF_G22P1 MORF_G22P1	-1.694	3.153	3.153	3.153	2.505	-3.541	1.009	-0.407	-1.694	-5.004	-5.978
MORF_PPP1CC MORF_PPP1CC	-2.788	3.416	2.418	3.416	3.416	-3.343	0.938	-1.005	-1.258	-3.343	-5.735
MORF_DNMT1 MORF_DNMT1	-1.447	6.965	2.363	2.722	1.434	-3.014	-0.312	-1.447	-0.835	-3.829	-4.947
MORF_DAP3 MORF_DAP3	-4.316	2.301	3.211	0.387	4.266	-2.258	0.775	1.542	-0.855	-3.149	-6.915
GCM_CSNK2B GCM_CSNK2B	-2.351	1.488	4.259	3.783	3.333	-1.783	-1.340	-0.349	-1.340	-4.142	-4.142
MORF_MAP2K7 MORF_MAP2K7	4.190	-1.288	-3.249	-4.531	-1.909	9.879	-1.288	-1.288	0.317	-0.286	1.435
MORF_RFC4 MORF_RFC4	-3.475	5.475	3.382	2.051	1.769	-2.861	-0.311	-0.750	-0.571	-2.345	-5.133
MORF_RAB1A MORF_RAB1A	-4.179	-0.628	0.325	-0.795	1.206	-3.030	4.084	7.045	-0.372	0.427	-5.733
GNF2_ST13 GNF2_ST13	-1.793	-0.330	2.370	7.796	3.337	-1.793	-0.529	-1.217	-2.667	-1.793	-2.667
MORF_PSMC1 MORF_PSMC1	-3.532	2.467	0.857	-0.780	3.417	-2.536	4.512	1.033	-0.780	-1.471	-6.710
MORF_LCAT MORF_LCAT	7.332	-1.455	-0.875	-1.455	-0.875	3.124	-4.417	-2.865	-1.137	-0.353	3.921
MORF_CTBP1 MORF_CTBP1	-4.853	1.786	0.729	1.535	3.326	-1.956	1.303	1.535	-0.640	-1.956	-7.082
MORF_CTSB MORF_CTSB	2.918	-0.723	-2.428	-4.711	-1.687	10.008	-1.131	-1.388	-0.565	0.276	1.779
MORF_EIF3S6 MORF_EIF3S6	-3.156	0.856	2.196	3.704	1.315	-1.549	0.253	2.904	-3.156	-1.978	-5.117
MORF_JUND MORF_JUND	-2.667	-0.330	0.653	9.351	1.944	-2.667	0.653	-0.529	-1.217	-1.793	-2.667
GNF2_HDAC1 GNF2_HDAC1	-2.732	1.701	1.147	4.457	5.458	-1.248	-2.122	0.260	-1.637	-2.122	-3.518
CAR_HPX CAR_HPX	2.277	-1.044	-1.495	-2.120	-3.045	4.767	-1.495	-1.495	-1.495	0.301	5.981
MORF_UNG MORF_UNG	-2.230	4.499	6.945	0.413	0.828	-3.172	-0.341	-0.779	-1.590	-1.590	-2.230
MORF_IL4 MORF_IL4	4.037	-1.009	-1.824	-5.771	-1.824	6.979	-1.009	-1.242	0.317	0.317	1.618
MORF_RAF1 MORF_RAF1	-3.518	0.260	2.733	-1.248	3.547	-3.518	0.912	3.990	-0.690	-0.937	-3.518
GNF2_HPX GNF2_HPX	2.669	-0.692	-1.504	-1.504	-2.365	5.132	-1.504	-1.504	-2.932	0.340	5.612
MORF_RPA2 MORF_RPA2	-2.182	2.400	1.618	-0.286	1.861	-3.596	0.670	4.412	-0.810	-1.824	-5.771
MORF_RRM1 MORF_RRM1	-1.874	4.052	1.685	3.158	1.685	-2.454	-0.260	-0.386	-1.059	-3.210	-4.269
MORF_PPP1CA MORF_PPP1CA	-2.848	2.346	0.900	-0.490	3.689	-1.602	2.981	1.092	-1.041	-2.368	-5.816
MORF_EI24 MORF_EI24	-3.919	2.342	3.784	1.019	1.481	-3.201	1.481	-1.066	0.265	-1.066	-4.814
MORF_RAD23B MORF_RAD23B	-6.140	1.123	0.476	-0.450	2.363	-1.789	4.055	1.123	0.609	-0.955	-5.157
CAR_IGFBP1 CAR_IGFBP1	1.913	-1.010	-1.543	-1.543	-2.374	4.540	-0.647	-1.543	-2.374	-0.235	5.180
MORF_HAT1 MORF_HAT1	-2.537	2.142	4.154	1.381	1.616	-1.741	1.166	0.500	-1.741	-3.032	-5.081
MORF_CDC10 MORF_CDC10	-3.303	0.459	1.930	0.954	2.548	-2.703	0.766	2.888	0.339	-3.303	-4.933
MORF_RAD21 MORF_RAD21	-3.186	1.061	1.061	-0.800	5.100	-1.249	1.263	2.869	-0.627	-3.186	-4.459
MORF_WNT1 MORF_WNT1	5.701	-1.176	-1.176	-0.875	-0.638	3.728	-3.403	-2.028	-1.554	-0.638	3.294
MORF_ERH MORF_ERH	-1.371	3.684	1.017	0.322	3.684	-1.777	1.017	0.454	-1.043	-4.820	-3.712
GNF2_NPM1 GNF2_NPM1	-2.083	0.482	4.291	4.860	0.941	-0.692	0.314	-1.017	-1.464	-3.003	-3.003
MORF_PRKAR1A MORF_PRKAR1A	-3.201	-0.825	-0.628	-0.468	3.784	-2.117	2.672	4.194	0.370	-0.468	-4.814
GNF2_MLF1 GNF2_MLF1	5.783	0.266	-1.948	-1.430	-2.641	3.648	-1.948	-1.430	-1.948	0.405	1.964
MORF_CDH4 MORF_CDH4	3.755	-0.529	-2.395	-3.662	-0.930	7.629	-0.709	-1.201	-0.930	-0.709	1.426
MORF_AP3D1 MORF_AP3D1	-5.457	0.889	1.343	0.700	1.343	-2.214	1.894	1.103	0.535	-0.820	-5.457
MORF_MAP2K2 MORF_MAP2K2	-4.378	3.565	1.288	0.506	0.848	-2.274	2.128	0.506	-0.645	-0.476	-5.542
MORF_PTPN11 MORF_PTPN11	-2.059	1.475	3.238	2.454	1.774	-1.200	0.746	-0.467	-1.200	-3.441	-4.523
GNF2_HPN GNF2_HPN	1.757	-0.502	-2.334	-1.158	-1.867	5.200	-1.480	-1.480	-2.334	0.479	5.200
MORF_PPP2CA MORF_PPP2CA	-2.700	0.932	1.400	-0.585	4.213	-3.372	1.400	2.284	-1.033	-1.033	-4.220
GCM_MLL GCM_MLL	-2.084	0.811	0.512	2.781	2.469	-3.001	1.643	0.512	0.811	-3.574	-5.043
MORF_CCNI MORF_CCNI	-2.678	1.002	1.275	5.122	1.275	-1.981	-0.755	1.581	-1.060	-1.981	-3.677
MORF_CD8A MORF_CD8A	0.954	-0.413	-1.680	-4.181	-2.125	5.203	-1.313	-1.012	-0.767	0.755	4.728
MORF_RAD54L MORF_RAD54L	-2.523	6.520	0.832	0.832	1.063	-1.936	0.632	-0.280	-0.280	-2.523	-4.353
GCM_RAB10 GCM_RAB10	-5.004	-0.407	2.505	-0.697	2.820	-4.209	1.009	2.820	0.667	-2.058	-0.888
MORF_EPHA7 MORF_EPHA7	6.318	-1.267	-0.758	-0.570	-0.988	4.001	-2.487	-3.772	-0.988	-0.302	1.599
MORF_PCNA MORF_PCNA	-1.317	4.454	5.002	0.313	0.660	-1.816	-0.289	0.313	-1.317	-3.466	-2.491
MORF_TERF2IP MORF_TERF2IP	-2.311	0.596	0.992	-0.419	1.497	-3.751	2.450	4.063	-0.419	-1.806	-3.751
GNF2_LCAT GNF2_LCAT	1.806	-0.527	-2.036	-0.952	-2.036	4.462	-1.244	-1.244	-2.569	0.342	5.417
GNF2_PA2G4 GNF2_PA2G4	-0.847	0.367	5.972	2.785	1.287	-1.686	0.367	-1.686	-1.206	-1.686	-3.298
GNF2_TPT1 GNF2_TPT1	-1.579	0.900	1.283	5.570	0.900	-1.579	0.584	-1.579	-1.579	-1.579	-1.579
GNF2_CASP1 GNF2_CASP1	-2.153	-0.707	-2.153	-2.153	0.251	-2.767	-0.958	1.978	0.686	2.318	5.909
MORF_SART1 MORF_SART1	-1.187	0.942	2.433	4.543	0.942	-1.187	0.287	-0.315	-2.625	-2.625	-2.625
GNF2_RBBP6 GNF2_RBBP6	-1.432	0.715	0.971	2.837	5.564	-0.991	-0.670	-0.670	-0.670	-2.961	-2.961
MORF_FRK MORF_FRK	6.547	-0.937	-1.637	-0.690	-0.690	3.128	-2.732	-2.732	-0.496	-0.346	1.410
MORF_BCL2L11 MORF_BCL2L11	2.038	-0.434	-1.687	-4.009	-1.388	4.326	-2.031	-0.910	-0.723	0.927	3.589
MORF_UBE2N MORF_UBE2N	-2.215	1.965	3.137	1.060	1.965	-0.448	0.615	-0.301	-2.943	-2.943	-2.943
GNF2_RAN GNF2_RAN	-1.402	1.660	3.717	1.660	1.660	-1.915	0.811	-1.402	-1.011	-1.915	-3.593
