GO	[-6.85 -0.63]	[-0.63 -0.29]	[-0.29 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.24]	[0.24 0.53]	[0.53 1.05]	[1.05 24.36]
TOX4_TARGET_GENES TOX4_TARGET_GENES	-1.745	1.016	5.547	2.691	-7.896	-6.592	-0.361	4.746	1.016	-2.942	-2.083
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	1.114	4.239	5.841	-6.394	-7.688	-1.345	2.288	1.767	-2.356	-2.347
ZBED4_TARGET_GENES ZBED4_TARGET_GENES	-0.844	1.455	4.234	1.693	-7.062	-5.804	-1.621	3.498	1.950	-0.844	-2.851
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-2.715	0.815	1.176	4.776	-7.562	-5.292	-0.392	1.851	0.309	0.815	-0.291
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.252	-1.611	-0.797	-2.252	9.499	4.901	0.397	-0.797	-1.144	-2.252	-0.353
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-1.132	0.582	0.923	2.456	-4.009	-6.104	-0.681	4.277	1.862	0.329	-2.687
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.417	0.775	3.556	2.410	-3.711	-4.814	-0.582	2.769	0.593	-1.786	-2.280
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-1.805	1.830	4.637	2.114	-4.045	-4.045	0.433	1.830	0.319	-1.805	-1.798
HOXC13_TARGET_GENES HOXC13_TARGET_GENES	-1.456	1.660	4.236	0.913	-4.938	-4.938	-0.322	0.716	1.660	-1.119	-0.625
DNMT1_TARGET_GENES DNMT1_TARGET_GENES	-0.760	0.901	5.897	2.273	-3.068	-5.106	-1.191	1.506	0.590	-0.457	-2.567
CREB3L2_TARGET_GENES CREB3L2_TARGET_GENES	-1.738	2.166	1.863	2.838	-3.401	-5.396	-0.321	2.166	0.533	-0.610	-2.180
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.163	1.327	1.594	1.594	-5.022	-3.085	-0.343	2.538	2.538	-1.506	-2.437
MXD1_TARGET_GENES MXD1_TARGET_GENES	-1.316	0.934	3.076	1.590	-4.335	-5.256	2.128	1.849	-0.358	-0.822	-1.628
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-0.866	0.388	1.627	3.744	-3.864	-3.864	-0.866	2.948	0.697	0.388	-3.042
IRX2_TARGET_GENES IRX2_TARGET_GENES	-3.098	0.310	0.417	3.246	-2.567	-5.412	0.310	3.604	1.728	0.310	-1.118
MCM3_TARGET_GENES MCM3_TARGET_GENES	-2.434	0.879	1.931	4.095	-5.515	-2.434	0.351	1.458	1.248	-0.742	-1.694
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	-2.819	0.560	5.185	0.790	-2.819	-1.926	-0.240	0.560	2.118	-1.331	-1.328
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-0.437	1.233	2.418	1.233	-5.889	-3.712	-1.094	2.418	1.438	-0.888	-0.707
RUVBL1_TARGET_GENES RUVBL1_TARGET_GENES	-0.805	0.430	3.071	2.175	-4.415	-3.738	0.430	2.756	0.551	-1.527	-1.003
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-1.634	-0.400	2.665	2.325	-4.094	-4.094	0.967	2.006	-0.282	-0.282	-0.740
ZBTB1_TARGET_GENES ZBTB1_TARGET_GENES	-1.730	0.467	1.542	1.836	-3.635	-3.635	0.467	1.542	2.156	-0.393	-1.725
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	-1.006	0.920	1.739	4.115	-3.105	-3.105	-0.360	1.164	0.524	-2.363	-0.518
TSHZ1_TARGET_GENES TSHZ1_TARGET_GENES	-0.462	1.035	2.727	3.357	-4.032	-4.032	-0.756	0.706	0.706	-0.352	-1.418
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-0.909	0.372	3.007	2.118	-2.819	-2.819	-0.240	1.727	0.560	-0.909	-1.921
UBE2I_TARGET_GENES UBE2I_TARGET_GENES	-0.960	-0.263	0.997	2.871	-1.998	-2.902	-1.393	4.985	-0.263	-0.647	-0.644
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-0.812	1.091	0.533	2.492	-4.248	-4.248	0.533	0.880	1.091	-1.738	0.698
ZNF669_TARGET_GENES ZNF669_TARGET_GENES	0.273	-0.331	4.370	-0.331	-3.437	-3.437	0.273	1.552	0.384	1.067	-1.758
YBX3_TARGET_GENES YBX3_TARGET_GENES	-1.431	0.944	2.542	0.944	-2.238	-2.238	1.274	0.258	0.664	-0.348	-2.234
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.586	1.096	2.608	3.582	-1.890	-1.890	-0.884	0.238	0.818	-1.301	-1.886
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	0.371	1.164	1.739	4.115	-3.105	-1.797	0.920	-0.521	-0.733	-1.797	-1.002
ZNF547_TARGET_GENES ZNF547_TARGET_GENES	-0.974	0.388	1.225	2.908	-2.338	-5.100	1.225	-0.320	1.225	-0.320	-0.754
ZNF623_TARGET_GENES ZNF623_TARGET_GENES	-1.226	0.301	1.051	1.051	-1.649	-3.940	0.301	1.615	3.089	-1.226	-0.638
