GO	[-5.99 -0.62]	[-0.62 -0.28]	[-0.28 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.19]	[0.19 0.33]	[0.33 0.69]	[0.69 5.49]
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-5.456	-2.144	-0.301	4.727	-0.906	-3.765	8.532	3.933	1.456	-4.522	-5.439
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	-5.183	-4.267	-0.608	-0.791	-0.608	-5.183	0.629	12.123	6.527	0.791	-3.513
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	-2.862	-0.935	2.484	15.209	1.029	-2.862	-0.252	-2.862	-1.363	-1.963	-1.956
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	2.012	-0.517	-3.061	-3.592	2.555	12.255	-4.203	-4.203	-1.028	-0.302	0.642
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	-6.125	-1.211	-0.262	0.884	0.344	-5.149	5.416	5.845	1.482	-0.776	-5.131
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-5.335	-0.674	0.399	3.620	-0.851	-3.840	7.343	1.825	0.514	-0.525	-5.316
NAGASHIMA_NRG1_SIGNALING_UP NAGASHIMA_NRG1_SIGNALING_UP	-0.704	-1.382	-0.704	-0.415	-4.964	-5.928	-1.382	1.612	4.473	2.412	3.388
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	-3.796	0.283	1.516	2.375	-0.442	-4.677	1.272	7.015	-1.016	-1.296	-3.080
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-1.926	-1.926	1.914	3.240	-0.539	-4.522	3.622	1.379	1.379	-2.962	-2.949
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-3.906	-0.422	2.291	1.533	1.114	-6.401	3.198	0.491	1.114	-0.701	-4.577
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-6.283	-1.044	0.987	1.177	-0.660	-6.283	1.610	1.853	2.114	1.610	-1.889
HOLLERN_SQUAMOUS_BREAST_TUMOR HOLLERN_SQUAMOUS_BREAST_TUMOR	1.406	-0.533	-1.669	-2.922	4.139	6.689	-3.483	-1.669	-1.669	-0.533	0.826
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	-0.442	0.593	-1.132	-2.411	-3.376	-1.681	-1.132	-0.914	0.360	4.149	9.067
ELVIDGE_HYPOXIA_DN ELVIDGE_HYPOXIA_DN	-6.151	-1.153	0.319	0.568	-0.528	-2.228	4.227	3.449	2.116	-0.697	-2.217
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	-4.775	-1.034	1.007	3.207	-0.405	-2.878	1.801	1.801	0.795	-0.405	-2.867
ONDER_CDH1_SIGNALING_VIA_CTNNB1 ONDER_CDH1_SIGNALING_VIA_CTNNB1	0.856	2.468	-0.958	-1.836	-1.836	-0.958	-0.958	-3.485	-0.672	1.726	5.414
