GO	[-25.09 -0.64]	[-0.64 -0.27]	[-0.27 -0.11]	[-0.11 -0.01]	[-0.01 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.32]	[0.32 0.67]	[0.67 7.89]
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	2.658	0.543	-1.203	-2.970	-2.115	-0.370	-0.977	-0.977	-0.370	0.325	7.247
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	2.317	-0.677	-1.103	-4.444	-0.284	-0.284	-0.284	-1.379	-1.705	2.625	3.651
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP	2.163	0.862	-0.352	-1.424	-2.913	-1.166	-2.913	-0.352	-0.462	1.036	4.798
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	2.834	-0.607	-1.485	-3.098	-0.354	4.599	-1.210	-1.804	-0.607	0.721	1.063
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	2.458	1.864	-0.514	-0.885	-1.779	-2.198	-2.198	-1.132	-0.681	1.597	3.128
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	3.781	0.999	-0.884	-2.304	-1.461	0.627	0.627	-3.543	-1.145	0.627	1.462
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.812	1.104	-1.043	-1.276	-0.527	-0.527	-1.043	-1.857	-2.620	3.442	1.508
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	2.878	-0.547	-2.356	-0.547	-1.345	-0.421	-0.881	-2.356	0.285	2.021	3.526
GO_ADHERENS_JUNCTION_ORGANIZATION GO_ADHERENS_JUNCTION_ORGANIZATION	2.119	0.790	-0.909	-0.389	-2.819	-2.819	-1.331	-0.389	1.376	0.790	1.375
GO_ANCHORED_COMPONENT_OF_MEMBRANE GO_ANCHORED_COMPONENT_OF_MEMBRANE	3.879	0.583	-1.132	-4.009	-0.381	0.742	-0.885	-0.275	-1.427	-0.514	2.456
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	2.209	0.564	-1.828	-1.229	-0.991	-0.363	-2.631	-0.620	-0.620	1.457	4.161
ATF2_S_UP.V1_DN ATF2_S_UP.V1_DN	3.074	-0.372	-1.248	-1.527	-1.248	-1.248	-2.659	0.691	0.691	0.849	2.755
GO_CATION_CHANNEL_COMPLEX GO_CATION_CHANNEL_COMPLEX	2.867	0.531	-0.542	-1.142	-2.141	-1.142	-0.542	-1.422	-0.408	0.406	4.720
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	3.868	-0.388	-0.646	0.650	-1.010	-0.505	-2.164	-0.813	-0.813	-1.010	4.221
P53_DN.V2_UP P53_DN.V2_UP	2.745	0.292	-0.310	-2.483	-0.766	-1.272	-0.580	-1.272	-0.766	1.074	3.853
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN	3.238	-0.379	-1.221	0.663	-3.525	-1.485	0.531	0.416	-1.221	0.317	2.336
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3 MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	6.829	1.245	-0.523	-0.942	-0.942	-0.263	-0.709	-2.012	-0.709	0.342	-0.377
ATM_DN.V1_UP ATM_DN.V1_UP	3.050	-0.441	0.283	-3.793	-0.783	0.523	-1.014	-0.783	-1.014	1.273	2.065
GO_LIGAND_GATED_CHANNEL_ACTIVITY GO_LIGAND_GATED_CHANNEL_ACTIVITY	2.662	0.627	-1.843	-0.670	0.627	-1.145	-1.461	-1.843	-0.499	0.477	3.385
KRAS.LUNG_UP.V1_DN KRAS.LUNG_UP.V1_DN	2.451	0.519	-0.830	-0.331	0.678	0.678	-1.764	-4.286	-1.082	0.860	1.066
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	2.676	1.585	-2.492	-1.401	-0.908	-1.135	-0.425	-0.908	2.095	-0.425	0.956
GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY	2.896	-1.056	-1.781	-0.624	-1.056	2.354	0.254	-1.056	0.716	-0.624	0.453
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP	2.045	0.611	-0.726	-2.570	-0.388	-0.273	-0.962	-0.537	-1.608	0.611	3.464
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN	2.511	1.524	-0.437	-1.512	-0.437	0.301	-1.142	-1.142	-1.142	-0.848	2.889
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	2.177	-0.372	0.326	-0.633	-1.851	-3.158	-0.372	0.849	-0.633	0.326	2.755
