GO	[-6.76 -0.61]	[-0.61 -0.44]	[-0.44 -0.22]	[-0.22 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 8.56]
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	-4.402	-5.971	0.341	2.358	1.194	-4.402	2.358	2.358	8.057	-1.373	-8.317
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	-3.235	-5.971	-0.586	2.358	7.584	-6.995	0.843	5.013	1.194	-1.373	-3.775
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-5.933	-2.316	0.859	2.390	3.611	-4.369	1.417	5.066	1.636	-3.206	-6.951
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.123	-4.402	0.341	4.263	5.818	-3.779	0.843	3.569	1.010	-1.373	-6.991
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	-4.335	-6.916	0.271	1.235	3.654	-5.052	2.422	6.361	0.876	-0.437	-5.048
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-5.820	-3.654	0.609	3.084	4.090	-4.982	0.285	2.779	3.740	-0.685	-6.832
GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN	-6.995	-5.123	-0.457	2.093	5.818	-4.402	2.093	3.569	1.194	-0.586	-4.398
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	-4.369	-5.933	0.571	2.390	4.681	-3.747	0.707	1.636	5.464	-2.316	-4.365
GSE27786_NKCELL_VS_ERYTHROBLAST_UP GSE27786_NKCELL_VS_ERYTHROBLAST_UP	-3.747	-5.088	0.453	6.738	0.707	-5.088	0.453	4.681	2.123	-0.447	-5.929
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN	-4.369	-3.747	1.417	3.954	5.066	-6.955	0.859	0.571	1.871	-0.447	-5.929
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	-1.354	-3.747	-0.574	3.954	7.189	-1.951	1.029	3.954	-0.342	-4.369	-6.951
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP	-3.779	-5.971	0.559	1.194	2.093	-5.971	0.559	2.358	7.584	-0.457	-3.775
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-3.041	-3.041	0.474	2.034	8.363	-6.045	-0.336	3.945	0.920	-1.760	-4.277
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-5.088	-4.369	0.707	3.954	3.611	-3.747	3.284	2.123	0.453	-1.112	-5.929
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	-3.206	-5.088	0.859	2.673	3.954	-5.088	0.707	1.417	4.310	-1.112	-5.929
GSE21063_WT_VS_NFATC1_KO_BCELL_DN GSE21063_WT_VS_NFATC1_KO_BCELL_DN	-3.235	-5.123	0.559	10.070	3.569	-4.402	0.341	1.394	-0.264	-0.457	-4.398
