GO	[-22.21 -0.73]	[-0.73 -0.20]	[-0.20 -0.01]	[-0.01 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.28]	[0.28 0.73]	[0.73 24.45]
GO:0060333 interferon-gamma-mediated signaling pathway	-1.852	-0.359	2.669	-1.852	-2.734	-2.734	-2.734	-1.270	2.669	2.669	3.148
GO:0070821 tertiary granule membrane	-2.982	-0.288	0.688	-2.068	-2.068	-2.068	-2.068	-1.453	5.989	3.203	2.307
GO:0030667 secretory granule membrane	-1.765	-0.348	3.713	-2.326	-2.326	-2.326	-3.064	-1.326	4.663	1.470	2.474
GO:0035580 specific granule lumen	-0.470	-0.470	0.316	-2.526	-2.526	-1.675	-2.526	-1.121	3.019	4.093	3.020
GO:0101003 ficolin-1-rich granule membrane	-1.639	-0.273	2.603	-1.639	-2.485	-2.485	-1.092	-1.639	2.603	0.755	4.189
GO:0043235 receptor complex	-0.256	1.217	-0.498	-2.856	-2.856	-0.882	-2.300	-2.300	1.460	3.006	5.061
GO:0005178 integrin binding	-0.650	-0.464	-0.464	-2.035	-2.035	-2.035	-2.035	-0.887	3.594	3.594	4.037
GO:0030018 Z disc	1.592	1.326	2.196	-2.439	-1.923	-2.439	-3.079	-1.923	1.592	-0.343	2.895
GO:0008237 metallopeptidase activity	-0.920	0.659	2.817	-1.441	-0.720	-0.554	-4.544	-3.786	2.502	1.003	2.207
GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules	3.466	0.953	0.259	-1.293	-1.980	-1.980	-2.418	-2.935	0.475	2.457	2.159
GO:0050839 cell adhesion molecule binding	0.388	-0.883	0.239	-2.775	-2.775	-0.374	-1.300	-0.585	1.774	0.581	5.913
GO:0008201 heparin binding	0.570	0.439	-1.356	-3.029	-1.083	-1.678	-1.678	-0.377	1.532	2.056	4.468
GO:0016337 single organismal cell-cell adhesion	-0.385	0.492	0.667	-0.770	-1.854	-2.427	-0.770	-2.427	4.443	0.492	2.331
GO:0005604 basement membrane	0.404	0.782	0.267	-0.729	-1.027	-1.930	-1.417	-3.604	1.296	1.602	3.135
GO:0009612 response to mechanical stimulus	-0.546	2.735	-0.344	-2.692	-0.834	-1.240	-1.817	-0.344	0.422	0.422	4.295
GO:0030324 lung development	-0.461	-0.461	1.576	-2.226	-2.226	-2.226	-0.917	-0.312	2.246	1.285	2.248
GO:0031514 motile cilium	0.539	-0.364	0.376	-1.995	-1.076	-1.076	-2.691	-0.537	1.853	0.539	4.423
GO:0006935 chemotaxis	0.319	-0.284	0.875	-0.870	-2.532	-3.060	-1.702	-0.284	1.065	2.616	2.312
GO:0006814 sodium ion transport	-0.460	0.859	1.549	-1.081	-1.388	-2.211	-2.211	-0.624	1.549	-0.331	3.939
GO:0001618 virus receptor activity	-0.314	-0.488	0.878	-0.730	-2.140	-1.063	-2.140	-1.063	2.197	1.813	2.198
