GO	[-9.50 -0.62]	[-0.62 -0.44]	[-0.44 -0.22]	[-0.22 -0.09]	[-0.09 -0.00]	[-0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.33]	[0.33 0.87]	[0.87 15.11]
REACTOME_CD22_MEDIATED_BCR_REGULATION REACTOME_CD22_MEDIATED_BCR_REGULATION	-1.122	-1.677	-2.529	-2.529	-2.529	18.293	8.911	-2.529	-1.677	-2.529	-1.673
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-3.763	-5.455	-0.301	3.560	6.039	-4.521	1.231	8.003	-0.409	-3.763	-5.445
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	-4.201	-5.744	-0.828	3.485	4.181	-6.756	1.535	7.057	1.765	-2.191	-4.899
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-4.003	-3.405	0.351	8.948	6.997	-4.003	0.351	2.473	0.351	-2.887	-7.806
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	-4.778	-4.003	-0.269	2.910	10.114	-5.729	0.889	4.743	-0.486	-1.578	-5.719
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.043	5.422	-0.311	-2.700	-5.357	16.036	0.713	-4.211	-1.713	-1.043	-1.707
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-1.859	-4.945	-0.528	1.983	5.685	-4.945	0.926	3.444	2.813	-2.216	-4.934
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-5.333	-4.523	-0.301	0.968	2.357	-5.333	1.584	4.345	2.649	0.514	-4.513
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	-3.675	-2.877	-0.567	4.502	4.976	-4.774	-0.567	4.048	0.610	-1.358	-2.250
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-2.961	-2.961	1.379	3.240	6.816	-5.691	-0.283	1.145	0.439	-1.534	-2.388
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	-1.293	-1.293	-0.492	-2.072	-0.492	12.972	2.847	-0.492	-2.072	-2.072	-0.807
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	-2.364	-3.106	-0.521	5.639	2.813	-3.106	0.707	1.165	1.740	-1.798	-4.143
REACTOME_BETA_DEFENSINS REACTOME_BETA_DEFENSINS	-1.699	0.501	-0.574	-1.699	-0.991	13.400	1.535	-0.991	-1.699	-1.699	-0.989
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.926	1.065	-0.427	-4.301	-3.147	8.759	1.065	-4.301	-1.905	0.278	0.280
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-3.866	-1.482	1.112	0.892	4.629	-3.866	0.272	1.112	3.338	-1.482	-3.859
SMITH_TERT_TARGETS_UP SMITH_TERT_TARGETS_UP	-3.939	-3.225	1.173	1.930	0.349	-4.831	-0.652	5.267	2.538	-0.258	-1.725
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-2.358	-3.904	0.285	2.022	1.769	-4.593	1.315	2.879	1.533	0.491	-4.583
WHITFIELD_CELL_CYCLE_M_G1 WHITFIELD_CELL_CYCLE_M_G1	-2.042	-2.572	-0.537	9.641	2.368	-3.227	-1.253	0.331	1.470	-0.537	-1.604
