GO	[-5.46 -0.65]	[-0.65 -0.36]	[-0.36 -0.21]	[-0.21 -0.09]	[-0.09 0.00]	[0.00 0.01]	[0.01 0.13]	[0.13 0.29]	[0.29 0.54]	[0.54 1.06]	[1.06 6.41]
GNF2_HCK GNF2_HCK	-2.134	-3.866	-2.850	-0.855	-2.134	-2.850	-0.606	0.867	1.113	5.189	8.129
GNF2_CASP1 GNF2_CASP1	-4.619	-4.619	-1.263	-0.703	-1.652	-2.137	-0.703	1.114	1.114	5.313	6.882
MODULE_92 MODULE_92	1.308	-1.176	-5.005	-4.099	0.311	9.137	-3.371	-1.176	-0.923	1.550	2.371
GNF2_TNFRSF1B GNF2_TNFRSF1B	-2.657	-2.657	-1.212	-1.212	-1.785	-2.657	-1.212	0.909	1.552	4.416	6.272
GNF2_CARD15 GNF2_CARD15	-1.965	-1.965	-0.935	-0.935	-0.935	-1.965	-1.965	0.765	-0.405	4.525	8.445
MODULE_122 MODULE_122	1.057	-2.040	-1.017	-3.103	-2.040	0.857	-2.523	0.679	-0.785	1.280	8.666
GNF2_S100A4 GNF2_S100A4	-1.949	-1.949	-1.192	-0.729	-1.192	-1.949	-0.729	1.625	0.370	2.569	5.688
MODULE_436 MODULE_436	0.428	-1.233	-0.735	-5.751	-0.406	0.428	-0.406	-2.432	0.311	4.862	3.562
MODULE_289 MODULE_289	0.630	-2.019	-1.587	-3.201	0.343	4.405	-1.587	-0.523	-1.233	0.630	4.820
GNF2_ITGB2 GNF2_ITGB2	-1.537	-2.365	-1.537	-1.006	-2.365	-1.006	-0.234	2.831	1.154	1.508	3.329
MODULE_223 MODULE_223	1.035	-2.554	-3.137	-1.321	-2.068	1.761	-0.609	-0.453	-0.453	4.615	2.325
GNF2_MCL1 GNF2_MCL1	-2.365	-2.365	-1.537	-0.398	-1.006	-1.537	-0.398	1.508	0.847	3.914	2.329
MODULE_292 MODULE_292	0.598	-0.703	-1.190	-4.497	-0.923	0.598	-0.703	-1.190	-0.525	2.946	5.890
GNF2_PECAM1 GNF2_PECAM1	-1.502	-2.323	-0.977	-0.622	-0.977	-1.502	-0.977	1.556	0.613	2.906	3.982
MODULE_375 MODULE_375	0.363	-2.035	-2.035	-2.035	-0.377	3.417	-1.507	-0.247	-0.792	0.717	4.865
MODULE_345 MODULE_345	0.447	-0.744	-0.552	-4.108	-1.279	0.447	-0.399	-2.077	0.322	3.850	3.812
MODULE_171 MODULE_171	0.938	-1.212	-1.538	-2.971	-1.212	0.938	-0.719	-1.212	-0.395	4.058	3.614
GNF2_FGR GNF2_FGR	-1.326	-1.326	-0.363	-1.326	-1.326	-1.326	-0.702	1.186	1.186	1.650	3.415
MODULE_146 MODULE_146	0.669	-3.189	-1.861	-2.437	0.669	4.010	-1.052	-0.552	-0.259	0.493	2.323
MODULE_324 MODULE_324	0.646	-1.442	-1.442	-2.839	0.492	1.252	-1.127	-1.442	-0.486	1.026	6.114
GNF2_CD1D GNF2_CD1D	-1.091	-1.091	-0.650	-0.650	-0.650	-1.824	-1.091	0.431	-0.373	4.022	4.666
GNF2_SPINK1 GNF2_SPINK1	0.685	-1.077	-1.077	-1.077	1.581	2.798	-0.520	-1.077	-1.077	-1.077	2.139
CAR_HPX CAR_HPX	0.464	-1.488	-1.039	-1.039	0.464	4.728	-0.710	-2.110	-1.488	0.302	3.128
MODULE_113 MODULE_113	0.434	-0.617	-2.574	-0.850	0.786	4.687	-1.983	-1.145	-1.516	0.786	2.145
GNF2_CD33 GNF2_CD33	-1.328	-1.328	-0.513	-0.837	-0.300	-2.115	-0.837	0.302	0.302	3.320	4.501
GNF2_HPX GNF2_HPX	1.709	-1.169	-1.169	-1.169	-0.512	2.992	-0.904	-2.905	-0.904	0.786	3.330
MODULE_199 MODULE_199	0.847	-1.537	-1.537	-1.537	-0.645	-1.537	-0.234	-0.645	-0.234	3.914	3.329
GNF2_SERPINI2 GNF2_SERPINI2	0.427	-0.994	-0.994	-0.994	1.215	3.054	-0.462	-0.994	-0.994	-0.994	2.348
MODULE_76 MODULE_76	0.503	-1.741	-2.403	-1.741	-0.412	1.522	-1.741	-0.266	0.340	2.240	2.624
MODULE_259 MODULE_259	0.390	-1.158	-1.158	-1.908	-0.411	-1.158	-0.411	-0.411	-0.228	3.204	3.780
GNF2_HPN GNF2_HPN	2.683	-1.148	-1.148	-1.148	-0.362	3.039	-0.886	-2.313	-0.886	0.479	2.008
MODULE_208 MODULE_208	0.832	-1.211	-1.562	-2.515	-0.925	1.043	-0.510	-0.925	-0.365	2.469	3.569
MODULE_170 MODULE_170	1.170	-1.801	-1.007	-1.801	-0.733	-0.733	-1.357	0.372	0.710	0.924	5.104
MODULE_164 MODULE_164	-0.470	-1.123	-0.470	-1.678	-0.470	3.559	-1.678	-1.678	1.007	0.730	2.084
GNF2_LCAT GNF2_LCAT	1.791	-0.945	-1.233	-0.945	-0.523	2.779	-1.233	-2.547	-0.523	0.630	2.748
GNF2_CD14 GNF2_CD14	-0.765	-1.409	-0.407	0.216	-0.407	-1.409	-1.409	-0.407	0.717	2.015	3.857
MODULE_410 MODULE_410	-0.234	-1.492	-1.492	-1.492	0.647	0.986	-0.828	-0.453	-0.453	0.647	4.303
MODULE_297 MODULE_297	1.562	-0.595	-1.709	-1.709	0.521	3.152	-1.226	-1.226	-0.865	-0.254	2.270
MODULE_357 MODULE_357	1.562	-0.595	-1.709	-1.709	0.521	3.152	-1.226	-1.226	-0.865	-0.254	2.270
MODULE_128 MODULE_128	1.261	-1.712	-0.941	-1.712	-0.678	-0.678	-1.712	0.413	0.774	1.002	4.323
MODULE_119 MODULE_119	1.057	-0.785	-0.785	-2.523	-1.299	-0.595	-0.441	-1.017	0.524	3.837	2.364
MODULE_400 MODULE_400	0.609	-0.787	-0.787	-0.787	-0.324	1.615	-0.787	-0.787	-0.787	0.279	3.847
