GO	[-6.38 -0.50]	[-0.50 -0.23]	[-0.23 -0.12]	[-0.12 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.17]	[0.17 0.35]	[0.35 0.73]	[0.73 7.26]
MIR302A_5P MIR302A_5P	-0.633	1.167	1.589	0.416	-1.488	-4.140	1.167	3.249	-0.799	-0.994	-0.638
MIR520F_3P MIR520F_3P	-0.334	1.049	0.723	1.238	0.723	-6.922	-0.712	1.665	0.271	-0.712	-0.717
MIR9898 MIR9898	1.113	1.847	-0.416	-0.416	1.113	0.363	-1.571	-0.416	1.113	-2.405	-1.575
MIR2115_5P MIR2115_5P	1.196	-0.903	4.577	-0.512	-1.872	-1.487	0.783	-0.373	-0.903	0.612	-0.515
MIR1_5P MIR1_5P	0.290	-0.473	0.290	4.239	-0.313	-1.868	-1.363	1.083	0.832	-0.981	-0.985
MIR4768_3P MIR4768_3P	0.768	1.514	1.302	0.387	-0.309	-2.218	0.387	1.989	-1.044	-1.279	-2.228
MIR337_3P MIR337_3P	-0.332	0.530	1.631	0.388	1.927	-2.414	0.388	0.699	0.272	-1.482	-2.422
MIR488_3P MIR488_3P	1.347	0.309	-1.011	2.597	1.347	-1.241	-0.646	0.406	-2.572	-1.011	0.515
MIR5699_5P MIR5699_5P	0.356	-0.720	3.803	1.916	-0.720	-1.676	-0.971	-0.720	-0.368	0.665	-0.724
MIR6771_3P MIR6771_3P	-0.312	1.026	1.581	-0.312	-2.231	-1.680	0.427	1.581	1.026	-1.252	-0.922
MIR4700_3P MIR4700_3P	0.898	-1.381	0.359	0.898	1.138	-0.752	-0.250	2.765	-1.381	-1.828	-0.755
MIR10398_5P MIR10398_5P	1.640	-1.171	-0.819	1.999	-1.643	-1.171	1.026	1.026	0.243	-0.819	-0.370
MIR877_3P MIR877_3P	-0.437	0.877	-1.335	3.015	-1.335	-0.888	-0.888	0.359	2.158	-0.712	-0.337
MIR5088_3P MIR5088_3P	0.770	0.321	-4.098	0.446	-0.282	-0.743	0.595	-0.551	1.716	0.969	-0.748
MIR6744_3P MIR6744_3P	3.307	0.275	0.440	-1.783	0.275	-1.211	0.275	0.440	-0.810	-1.211	0.903
MIR34B_3P MIR34B_3P	-1.261	0.368	2.647	1.366	0.683	-2.740	-0.702	0.252	-0.357	-0.507	0.250
