GO	[-4.33 -0.50]	[-0.50 -0.28]	[-0.28 -0.16]	[-0.16 -0.06]	[-0.06 0.00]	[0.00 0.05]	[0.05 0.17]	[0.17 0.32]	[0.32 0.57]	[0.57 1.08]	[1.08 5.66]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-4.297	10.518	6.893	3.610	1.573	-1.046	0.793	-3.130	-5.869	-8.227	-8.227
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	-5.093	6.306	2.566	7.234	0.284	-0.695	0.925	0.284	-3.738	-6.979	-5.947
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	-1.972	3.110	4.526	4.526	0.731	-1.972	0.590	-0.335	-1.646	-6.025	-4.435
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.581	-1.996	-1.668	-4.470	-0.581	-0.344	-0.581	-2.796	1.048	8.001	5.690
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-5.167	-0.904	1.067	1.705	0.890	1.262	2.498	2.498	-0.569	-4.435	-4.435
HALLMARK_KRAS_SIGNALING_DN HALLMARK_KRAS_SIGNALING_DN	1.328	-2.684	-1.304	-1.581	1.328	5.493	-3.161	-1.901	-0.310	0.499	1.785
HALLMARK_MYC_TARGETS_V2 HALLMARK_MYC_TARGETS_V2	-0.671	3.851	5.077	-0.247	0.818	-0.417	-1.580	-0.671	-2.418	-1.580	-1.580
HALLMARK_PROTEIN_SECRETION HALLMARK_PROTEIN_SECRETION	-2.948	-0.904	-0.646	0.822	2.333	-0.904	3.145	1.062	0.616	-1.666	-1.666
HALLMARK_KRAS_SIGNALING_UP HALLMARK_KRAS_SIGNALING_UP	0.488	-0.545	-1.603	-1.323	-0.318	-0.318	-1.323	-1.924	0.488	3.524	3.524
HALLMARK_P53_PATHWAY HALLMARK_P53_PATHWAY	-1.323	-0.873	-0.695	-0.318	-2.712	-1.924	0.761	0.488	3.876	1.306	1.107
HALLMARK_UNFOLDED_PROTEIN_RESPONSE HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.498	0.867	1.634	0.498	0.356	0.498	1.095	-0.726	-0.370	-3.602	-2.807
HALLMARK_PANCREAS_BETA_CELLS HALLMARK_PANCREAS_BETA_CELLS	0.987	-0.831	-1.497	-0.831	-0.234	0.987	0.987	-1.497	-0.234	-0.831	2.404
HALLMARK_MTORC1_SIGNALING HALLMARK_MTORC1_SIGNALING	-0.344	0.873	3.399	1.241	-0.581	-1.134	-0.451	1.048	-0.581	-1.996	-1.668
HALLMARK_ESTROGEN_RESPONSE_LATE HALLMARK_ESTROGEN_RESPONSE_LATE	-0.391	0.308	-1.539	-1.854	-0.827	3.653	-1.265	0.657	0.407	0.308	1.374
HALLMARK_DNA_REPAIR HALLMARK_DNA_REPAIR	-0.674	-0.267	3.644	1.168	-0.674	-0.372	0.339	0.767	-0.372	-1.128	-2.711
HALLMARK_MYOGENESIS HALLMARK_MYOGENESIS	1.475	-1.362	-1.646	-1.646	-0.722	1.067	-0.722	-0.441	0.890	0.466	2.498
HALLMARK_APICAL_JUNCTION HALLMARK_APICAL_JUNCTION	0.417	-0.500	-0.382	-1.012	-1.246	-0.642	-1.012	0.316	-0.642	3.697	2.131
HALLMARK_MITOTIC_SPINDLE HALLMARK_MITOTIC_SPINDLE	-0.842	-0.302	1.147	1.813	-1.284	-0.302	1.147	1.147	0.300	-1.046	-2.656
