GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN	1.719	0.899	-1.132	-2.021	-0.913	-1.132	-2.861	0.270	1.274	2.812	0.588
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN	0.262	-0.457	-0.959	-0.344	-1.465	0.262	0.592	-0.761	-0.959	-0.457	7.281
GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP	3.249	-1.222	-0.633	-1.487	-0.994	-0.633	-0.379	-0.494	0.317	-0.379	3.906
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	0.498	-0.909	0.285	-0.717	-0.557	-0.318	-2.496	1.151	-1.403	0.633	4.411
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	2.150	0.375	-1.828	0.631	-0.327	1.382	-2.687	0.789	-0.957	-1.489	0.959
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP	-0.559	-0.714	-0.898	-2.832	0.370	-0.559	1.512	3.847	0.916	-0.714	-0.330
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	0.692	1.699	2.527	0.855	-0.284	0.548	-0.661	-1.321	-0.844	-2.863	-1.071
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN	-1.150	1.692	-0.452	-0.583	1.692	0.352	-2.045	2.775	-1.406	0.352	-0.937
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	1.666	0.569	-1.168	0.343	-0.462	-3.439	-0.596	-1.426	0.447	1.666	1.428
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	0.532	-0.994	-0.379	-4.139	-0.379	-0.379	-0.799	1.825	0.665	0.317	2.331
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	1.392	-0.621	-0.978	-1.467	0.426	-1.770	-1.467	0.426	0.544	0.544	3.603
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	1.512	-0.431	-0.714	-1.659	-1.366	0.370	-0.431	-0.714	0.278	-0.326	4.564
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP	0.327	1.917	-1.854	0.552	0.552	1.917	-0.372	-0.805	-2.663	0.692	-0.812
GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN	0.946	-1.528	-1.260	-0.516	-0.828	-0.516	1.770	-0.828	2.018	-1.027	1.757
