GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.098	-3.819	-0.589	-0.833	-1.563	-1.151	-0.589	0.890	-0.404	0.672	14.180
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	1.066	-1.212	-0.468	-0.608	-0.608	-3.680	0.722	-2.179	1.066	-0.468	6.763
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	1.593	0.713	-0.438	-0.986	-1.424	-0.438	-1.424	-0.986	-0.276	-1.424	6.777
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	0.866	-1.498	-0.301	-0.728	-0.728	-0.413	-2.285	-0.413	0.866	-0.939	7.346
BURTON_ADIPOGENESIS_3 BURTON_ADIPOGENESIS_3	2.499	0.915	-3.777	0.349	-0.572	-1.127	-0.572	-1.127	-0.572	-0.257	3.338
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	6.006	-0.528	-0.391	-1.807	0.433	-1.452	-0.528	-1.452	-0.391	-0.528	2.119
EGUCHI_CELL_CYCLE_RB1_TARGETS EGUCHI_CELL_CYCLE_RB1_TARGETS	0.930	0.930	-0.870	0.236	-0.870	-0.870	0.236	-0.870	-0.870	-0.870	4.354
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-0.958	-1.658	-0.300	-0.958	-0.958	0.302	-0.300	-0.549	0.302	0.527	6.814
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	1.244	-0.621	-0.621	-1.231	-0.479	-2.204	0.335	-0.479	-0.479	-0.479	7.165
REACTOME_S_PHASE REACTOME_S_PHASE	4.593	0.422	0.554	-0.402	-0.541	-1.173	-2.257	-1.173	0.554	-1.833	1.803
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1 REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	3.432	1.683	0.539	-0.251	-0.626	-0.626	-1.963	-0.251	0.539	-2.862	-0.626
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	3.305	0.651	1.548	-1.211	-0.810	-0.329	-0.810	0.275	0.907	-2.654	-1.211
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	4.645	0.353	0.353	-1.225	-0.397	-2.363	-1.225	-0.595	1.557	-0.865	0.520
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	-1.326	-0.702	-1.326	0.247	-1.326	0.480	-1.326	0.794	2.178	0.480	1.647
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	5.317	0.323	0.462	-0.810	-0.411	-1.460	-0.411	-2.501	-0.584	-0.411	1.311
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	-0.745	1.129	0.304	-0.745	-0.745	-0.745	-0.745	0.655	-0.745	-0.298	4.059
MARTIN_INTERACT_WITH_HDAC MARTIN_INTERACT_WITH_HDAC	2.145	-0.283	-0.925	0.858	-0.283	-1.616	-1.616	-1.616	1.657	0.555	0.320
LE_EGR2_TARGETS_UP LE_EGR2_TARGETS_UP	2.580	0.998	-0.940	-0.677	-0.476	-4.027	-0.476	0.279	-0.677	0.576	1.544
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	0.614	-0.860	0.940	-1.533	-0.477	-0.250	0.359	-1.533	1.333	-1.533	2.305
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	0.359	0.614	1.333	-0.477	2.305	0.940	-0.250	-0.860	-1.533	-1.533
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	3.824	0.837	0.309	-0.395	-1.342	-0.675	-0.395	-0.675	-0.293	-3.453	1.670
LINDSTEDT_DENDRITIC_CELL_MATURATION_A LINDSTEDT_DENDRITIC_CELL_MATURATION_A	-0.273	1.040	-0.452	-2.488	0.519	-0.714	0.756	-0.714	3.632	-1.642	-0.273
CHEN_ETV5_TARGETS_TESTIS CHEN_ETV5_TARGETS_TESTIS	0.457	-0.434	-0.953	1.283	-0.434	-0.953	-0.953	0.200	-0.953	0.200	3.982
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1.714	0.595	3.420	0.595	0.321	-1.277	-3.264	-0.744	-0.552	-0.552	-0.552
REACTOME_MITOTIC_G2_G2_M_PHASES REACTOME_MITOTIC_G2_G2_M_PHASES	3.287	0.543	0.543	-0.978	-0.978	-1.205	-0.785	-0.484	0.543	-2.519	2.377
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	4.842	0.756	0.426	-0.301	-0.597	-0.597	-1.816	-0.810	0.577	-2.320	0.426
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53 WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	2.136	1.272	0.389	-1.907	0.389	-1.907	-0.228	-1.157	-0.411	-0.702	1.272
PYEON_HPV_POSITIVE_TUMORS_UP PYEON_HPV_POSITIVE_TUMORS_UP	5.402	-0.457	0.451	-1.336	-0.957	-0.457	-0.671	-1.336	-0.671	0.301	1.404
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	-2.446	1.792	1.076	0.785	-0.691	0.785	-0.260	0.541	-0.260	-0.691	-2.446
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	1.022	0.491	-0.867	-0.867	0.362	-0.867	-1.125	-0.486	-0.867	-0.656	6.121
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	-3.647	2.006	1.749	-0.345	0.261	0.463	-0.595	0.591	0.353	0.463	-2.580
ISHIDA_E2F_TARGETS ISHIDA_E2F_TARGETS	1.799	0.431	0.239	-1.090	-0.650	-1.824	-0.373	-1.090	-0.650	0.431	3.388
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.339	1.517	-0.614	0.702	0.339	-3.361	-0.266	2.638	-1.253	-0.412	-0.614
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	2.516	0.285	-0.574	-1.699	-1.699	-0.318	0.501	-0.991	-0.318	0.285	1.998
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	3.605	0.945	0.259	-0.578	-0.578	-0.348	-1.431	0.259	0.945	-2.239	-0.578
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	2.215	0.541	1.412	-0.691	-0.691	-0.260	-1.606	0.346	1.076	-2.446	-0.691
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	-0.552	1.989	0.873	1.667	-1.858	-1.407	0.347	-2.433	0.873	0.347	-0.552
LOPES_METHYLATED_IN_COLON_CANCER_DN LOPES_METHYLATED_IN_COLON_CANCER_DN	-0.279	-0.580	0.324	0.324	-0.580	-0.580	-1.160	1.432	-0.580	3.973	-1.160
