GO	[-50.28 -1.15]	[-1.15 -0.63]	[-0.63 -0.40]	[-0.40 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.45]	[0.45 0.92]	[0.92 1.99]	[1.99 26.18]
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	8.127	8.127	3.612	1.215	-1.631	-8.276	-1.631	-0.342	-2.314	-4.366	-6.969
GSE22886_NEUTROPHIL_VS_DC_DN GSE22886_NEUTROPHIL_VS_DC_DN	2.094	7.583	2.934	6.240	-0.457	-8.318	-1.652	-3.776	-1.128	-2.339	-5.136
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP	3.654	11.883	-0.561	2.154	-3.174	-5.892	-3.714	-1.333	-0.436	-0.711	-0.716
GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	3.697	10.318	1.257	0.474	-1.314	-8.193	-0.697	-0.697	-0.325	-2.264	-3.695
GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP	3.954	8.615	1.418	1.872	-0.724	-6.952	-1.111	-1.111	-2.730	-1.352	-2.741
HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP	2.628	-1.706	-0.517	-2.539	-3.694	-4.446	-1.103	0.319	0.708	3.297	5.698
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	3.405	0.910	0.377	3.405	-0.857	-8.151	-0.857	1.279	0.286	-0.857	-3.128
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_UP GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_UP	2.557	6.610	0.637	0.396	-1.258	-2.189	-1.835	-0.827	-0.516	-1.526	-0.304
GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN	4.311	2.673	0.572	0.572	-1.352	-3.204	-2.314	-0.902	0.350	-1.111	0.567
HOWARD_MONOCYTE_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN HOWARD_MONOCYTE_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN	2.305	-1.533	0.940	-0.860	-0.860	-1.533	-0.860	-0.250	0.359	1.333	0.612
