GO	[-4.87 -0.58]	[-0.58 -0.35]	[-0.35 -0.22]	[-0.22 -0.12]	[-0.12 -0.02]	[-0.02 0.00]	[0.00 0.08]	[0.08 0.20]	[0.20 0.39]	[0.39 0.84]	[0.84 5.41]
MORF_NPM1 MORF_NPM1	-3.856	-0.934	-0.311	1.702	5.685	-2.203	3.984	4.800	-0.934	-6.825	-6.825
MORF_RFC4 MORF_RFC4	2.354	5.475	6.943	0.529	1.050	-6.353	-0.750	-1.540	-2.345	-3.475	-6.353
GNF2_RRM1 GNF2_RRM1	0.559	14.347	3.579	0.763	-0.352	-3.677	-1.981	-1.981	-1.981	-3.677	-3.677
GNF2_HCK GNF2_HCK	-2.148	-2.867	-3.888	-1.185	-1.604	-3.888	-1.185	-0.420	1.118	6.997	11.889
MORF_ANP32B MORF_ANP32B	-2.335	0.888	2.781	1.469	4.498	-4.419	2.206	2.206	-1.641	-6.004	-8.375
GNF2_CASP1 GNF2_CASP1	-4.650	-3.557	-1.665	-1.665	-0.958	-3.557	-0.958	0.251	1.379	7.030	10.186
GNF2_FBL GNF2_FBL	-1.146	1.897	1.897	3.974	2.192	-4.973	2.192	0.586	-2.735	-6.182	-6.182
GNF2_SMC4L1 GNF2_SMC4L1	0.862	11.720	2.922	1.121	-0.675	-3.508	-0.963	-0.963	-3.508	-3.508	-3.508
MORF_ACTG1 MORF_ACTG1	-3.735	-1.977	-0.408	0.922	3.648	-3.032	4.058	5.403	0.568	-3.735	-5.798
GNF2_PCNA GNF2_PCNA	1.068	13.811	1.742	0.561	-0.391	-2.835	-1.937	-1.937	-2.835	-1.937	-2.835
MORF_G22P1 MORF_G22P1	-2.480	1.009	2.820	3.153	4.658	-3.541	0.403	1.431	-1.694	-4.209	-7.254
MORF_PPP1CC MORF_PPP1CC	1.135	4.171	7.343	0.470	1.135	-5.735	0.259	-0.791	-1.905	-4.777	-4.777
MORF_HAT1 MORF_HAT1	-2.110	6.293	5.390	0.637	1.616	-3.607	0.382	0.284	-0.921	-3.607	-7.340
GNF2_TNFRSF1B GNF2_TNFRSF1B	-2.667	-1.793	-1.793	-1.793	-1.217	-2.667	-2.667	0.274	1.558	5.053	9.351
MORF_PRKDC MORF_PRKDC	1.440	2.767	7.597	1.670	0.857	-4.856	-0.615	-0.976	-1.205	-4.145	-6.710
MORF_EIF4A2 MORF_EIF4A2	-3.735	-0.741	0.733	3.259	5.403	-2.456	2.542	1.629	-0.968	-4.615	-5.798
MORF_NME2 MORF_NME2	-2.988	-0.473	-1.042	-0.349	6.153	-3.613	2.518	7.152	-0.473	-2.014	-5.293
GNF2_PA2G4 GNF2_PA2G4	1.287	8.651	4.247	1.001	-0.579	-2.342	-1.686	-2.342	-1.686	-3.298	-3.298
GNF2_EIF3S6 GNF2_EIF3S6	-1.949	-1.175	-0.666	2.583	4.200	-2.472	4.200	3.346	-1.523	-3.946	-5.074
GNF2_RFC4 GNF2_RFC4	1.752	10.042	2.630	0.520	-0.717	-2.499	-2.499	-1.649	-2.499	-1.649	-2.499
GNF2_CCNA2 GNF2_CCNA2	0.561	12.896	3.040	-0.240	-0.608	-2.835	-1.339	-1.339	-1.937	-1.937	-2.835
MORF_DAP3 MORF_DAP3	-3.149	1.123	0.775	1.542	3.211	-5.038	0.775	2.588	0.940	-2.674	-8.245
MORF_DNMT1 MORF_DNMT1	1.176	3.511	8.750	0.563	0.563	-3.829	-0.617	-1.109	-2.375	-3.829	-3.829
GNF2_FEN1 GNF2_FEN1	0.880	9.069	2.921	1.197	-0.981	-2.332	-2.332	-0.981	-2.332	-2.332	-2.332
MORF_RRM1 MORF_RRM1	0.671	5.044	7.927	0.493	0.879	-3.210	-1.419	-1.419	-2.454	-3.210	-3.210
MORF_TPT1 MORF_TPT1	-2.454	-2.454	-0.260	0.346	3.158	-2.454	6.130	4.536	-0.776	-2.454	-4.269
MORF_FBL MORF_FBL	-1.007	2.801	3.946	1.316	2.460	-3.808	0.404	0.881	-2.033	-4.694	-5.883
GNF2_MCM5 GNF2_MCM5	0.315	9.863	4.745	-0.472	-0.287	-2.541	-1.685	-0.741	-1.685	-2.541	-2.541
GNF2_CARD15 GNF2_CARD15	-1.370	-1.974	-1.370	-0.940	-0.940	-2.877	-1.974	-0.406	-0.252	3.997	12.697
GNF2_MCM4 GNF2_MCM4	0.693	10.516	3.162	0.272	-0.558	-2.206	-1.403	-2.206	-1.403	-2.206	-2.206
MORF_PPP2CA MORF_PPP2CA	-2.154	0.932	1.671	3.376	4.663	-2.700	0.300	0.300	-0.302	-5.372	-5.372
MORF_RAD21 MORF_RAD21	-1.860	2.261	2.556	-0.270	5.972	-3.186	1.485	0.442	-1.249	-3.186	-6.262
GNF2_DAP3 GNF2_DAP3	-0.874	0.899	0.899	1.374	5.717	-3.907	1.123	0.899	-1.153	-5.032	-5.032
GNF2_RAN GNF2_RAN	0.811	6.484	5.879	0.811	-0.491	-2.603	-1.011	-1.402	-2.603	-1.915	-3.593
GCM_ACTG1 GCM_ACTG1	-3.228	0.631	1.520	2.808	4.016	-3.228	0.342	2.451	-1.601	-2.569	-5.202
MORF_PSMC1 MORF_PSMC1	-3.000	-0.780	1.227	-0.615	7.597	-4.145	1.918	2.467	-0.477	-0.615	-5.694
GNF2_CENPF GNF2_CENPF	0.479	9.688	2.978	0.301	-0.301	-2.583	-0.765	-0.765	-2.583	-2.583	-2.583
GCM_APEX1 GCM_APEX1	-1.346	1.288	4.190	2.918	2.541	-3.673	-0.394	0.631	-1.749	-3.673	-4.777
MORF_MAP2K7 MORF_MAP2K7	4.581	-0.654	-2.294	-2.294	-0.831	9.879	-1.288	-3.840	-0.831	-0.506	1.219
GNF2_CCNB2 GNF2_CCNB2	1.512	6.565	2.845	0.848	-0.235	-2.374	-1.543	-2.374	-2.374	-1.543	-2.374
MORF_CTSB MORF_CTSB	4.718	-1.388	-2.031	-2.031	-1.687	10.573	-1.687	-2.031	-0.434	-0.565	1.112
MORF_PCNA MORF_PCNA	-0.444	8.134	4.454	-0.444	0.468	-1.816	-0.289	-0.655	-1.816	-3.466	-3.466
MORF_RAD54L MORF_RAD54L	2.647	1.323	6.520	1.063	0.462	-2.523	-0.280	-1.936	-2.523	-2.523	-4.353
GNF2_KPNB1 GNF2_KPNB1	-1.044	6.631	3.674	1.880	0.463	-3.045	-1.044	-0.473	-2.120	-2.120	-3.045
GNF2_HDAC1 GNF2_HDAC1	-1.637	2.363	2.363	3.547	1.701	-4.607	-0.937	1.147	-0.937	-3.518	-3.518
GNF2_CDC20 GNF2_CDC20	0.880	6.704	3.457	0.613	0.397	-2.332	-1.508	-2.332	-2.332	-1.508	-2.332
GCM_MLL GCM_MLL	-3.574	0.292	0.811	3.458	1.406	-7.297	-0.550	2.469	1.900	-0.904	-3.574
GNF2_APEX1 GNF2_APEX1	-0.405	3.782	5.896	2.098	0.675	-2.114	-2.114	-0.592	-1.575	-2.829	-3.846
MORF_EIF3S6 MORF_EIF3S6	-3.156	0.666	1.584	1.877	4.138	-1.978	1.877	0.502	-0.912	-3.985	-5.117
MORF_CDC10 MORF_CDC10	-2.703	0.459	4.883	5.812	1.165	-2.202	-0.878	0.339	-0.266	-2.703	-4.933
MORF_CTBP1 MORF_CTBP1	-4.068	-0.490	1.092	1.303	3.689	-2.848	0.729	2.346	0.900	-1.299	-7.082
GCM_NPM1 GCM_NPM1	-1.396	-0.291	1.231	1.789	3.210	-2.311	1.231	3.210	-2.311	-3.751	-4.862
MORF_IL4 MORF_IL4	5.208	-0.499	-1.824	-1.824	-1.824	8.455	-1.242	-3.596	-0.810	-0.382	1.185
MORF_RAB1A MORF_RAB1A	-4.893	-1.492	-0.278	-0.278	1.890	-3.564	0.840	3.044	4.855	0.427	-4.179
GNF2_XRCC5 GNF2_XRCC5	-2.194	0.855	5.163	2.587	1.785	-3.129	0.276	0.276	-2.194	-3.129	-2.194
MORF_MSH2 MORF_MSH2	0.520	4.849	4.849	0.520	0.520	-2.499	-2.499	-0.717	-1.098	-2.499	-2.499
GNF2_S100A4 GNF2_S100A4	-1.955	-1.196	-1.955	-1.196	-0.731	-1.955	-1.955	-0.242	2.079	2.579	7.313
GNF2_CKS2 GNF2_CKS2	-0.286	8.455	2.356	1.100	-0.286	-2.081	-0.812	-2.081	-2.081	-1.298	-2.081
GCM_CSNK2B GCM_CSNK2B	-0.719	0.732	1.488	1.800	3.783	-4.142	0.258	1.800	-1.783	-3.095	-4.142
GNF2_CDC2 GNF2_CDC2	0.975	8.090	2.497	0.301	-0.301	-2.583	-0.765	-0.765	-2.583	-1.721	-2.583
MORF_PTPN11 MORF_PTPN11	-0.323	2.454	3.667	1.203	1.475	-3.441	-2.059	0.960	-0.467	-3.441	-4.523
MORF_CDH4 MORF_CDH4	3.358	-0.274	-1.922	-1.528	-0.930	9.380	-1.528	-2.965	-1.528	-0.709	1.426
GNF2_ITGB2 GNF2_ITGB2	-1.543	-2.374	-1.543	-1.543	-1.543	-2.374	-1.010	1.512	3.937	1.913	3.937
GNF2_MCL1 GNF2_MCL1	-2.374	-2.374	-1.543	-1.543	-0.235	-2.374	-0.647	0.848	0.379	5.855	3.937
GNF2_RFC3 GNF2_RFC3	0.785	10.360	1.133	0.285	-0.575	-1.704	-0.994	-0.994	-1.704	-1.704	-1.704
CAR_HPX CAR_HPX	0.667	-2.120	-1.044	-1.495	-1.495	5.981	0.463	-1.495	-2.120	-1.044	5.981
MORF_SMC1L1 MORF_SMC1L1	-1.157	6.615	2.978	0.704	0.704	-2.583	-0.490	-0.490	-1.157	-2.583	-2.583
GNF2_ST13 GNF2_ST13	-1.217	0.274	0.440	0.910	2.370	-2.667	3.337	1.944	-2.667	-2.667	-2.667
MORF_BUB1 MORF_BUB1	3.248	3.248	2.712	0.722	-0.316	-2.164	-1.368	-0.868	-2.164	-2.164	-2.164
GNF2_HPX GNF2_HPX	2.332	-1.895	-1.180	-1.895	-2.365	4.231	-0.375	-2.932	-0.912	0.340	5.612
MORF_PPP6C MORF_PPP6C	-2.523	-1.473	0.632	-0.412	3.919	-2.523	1.929	4.393	0.323	-1.936	-3.287
MORF_PPP1CA MORF_PPP1CA	-2.368	0.336	0.578	-0.823	6.700	-2.848	1.535	2.346	-0.640	-0.640	-4.853
MORF_UBE2N MORF_UBE2N	-0.903	2.718	4.553	0.821	1.060	-2.215	0.301	0.301	-0.903	-3.973	-3.973
MORF_UNG MORF_UNG	-1.124	5.067	3.451	1.094	0.600	-2.230	-0.779	0.264	-0.779	-3.172	-3.172
MORF_BCL2L11 MORF_BCL2L11	4.718	-0.723	-2.031	-0.434	-0.910	7.389	-0.910	-4.009	-1.388	-0.434	0.760
MORF_JUND MORF_JUND	-1.793	-2.667	-0.330	0.274	3.874	-1.793	3.874	2.370	-0.529	-1.217	-2.667
GNF2_DEK GNF2_DEK	0.817	6.430	2.294	0.565	0.362	-2.416	-1.039	-0.670	-1.578	-2.416	-2.416
MORF_BUB1B MORF_BUB1B	4.260	2.700	3.185	0.405	-0.568	-2.751	-0.568	-1.865	-1.278	-1.278	-2.751
GNF2_CENPE GNF2_CENPE	0.502	6.693	3.103	-0.318	0.285	-1.704	-0.575	-1.704	-1.704	-1.704	-1.704
MORF_AP3D1 MORF_AP3D1	-1.759	-0.322	1.606	0.889	2.895	-4.299	0.700	1.103	1.343	-1.759	-5.457
MORF_RAB5A MORF_RAB5A	-3.973	-0.448	0.301	-2.943	2.327	-1.664	1.633	4.055	0.301	0.821	-2.943
