GO	[-5.99 -0.57]	[-0.57 -0.24]	[-0.24 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.18]	[0.18 0.33]	[0.33 0.67]	[0.67 6.04]
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	2.166	-1.187	-3.124	-1.958	6.484	4.509	-3.946	-2.478	-1.958	-1.533	2.494
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	4.798	0.597	-0.874	-1.908	-1.079	1.068	-1.908	-2.269	-2.681	0.894	3.697
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	4.770	-0.566	-0.566	-1.584	-0.566	0.711	-1.253	-1.981	-3.029	0.415	4.759
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.846	-0.435	-1.235	-1.910	-0.580	0.661	-1.910	-1.910	-0.759	0.514	4.012
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	2.289	-0.357	-0.950	-1.649	0.512	1.648	-4.611	-1.649	-0.702	1.648	1.361
GOMF_HEPARIN_BINDING GOMF_HEPARIN_BINDING	3.796	-0.752	-1.202	-1.490	-0.441	0.276	-2.225	-2.225	-0.328	0.967	4.562
GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY	2.460	0.301	-0.751	-2.457	-0.751	1.578	-1.584	-1.584	-0.751	0.552	3.144
GOMF_POTASSIUM_CHANNEL_ACTIVITY GOMF_POTASSIUM_CHANNEL_ACTIVITY	4.189	-0.332	-0.866	-1.483	-0.469	1.114	-1.483	-1.901	-0.866	0.388	2.240
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	3.603	-0.338	-0.730	-1.420	0.267	0.577	-1.029	-1.420	-1.934	0.405	2.710
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.505	0.761	-0.502	-1.407	-0.370	0.339	-3.262	-0.869	-1.407	0.945	2.497
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.839	0.855	-3.423	-1.064	-0.385	0.548	-1.064	-1.064	-0.509	-0.284	2.830
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	2.273	-1.328	-0.837	-0.513	1.414	1.820	-2.114	-1.328	-0.837	0.751	0.301
GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY	2.725	-1.124	-1.124	-0.676	0.654	2.725	-1.124	-1.124	0.409	-1.124	0.408
GOMF_ION_GATED_CHANNEL_ACTIVITY GOMF_ION_GATED_CHANNEL_ACTIVITY	2.435	-1.741	-0.336	-0.599	0.477	-0.599	-1.741	-0.599	1.084	0.477	0.747
GOMF_SEROTONIN_RECEPTOR_ACTIVITY GOMF_SEROTONIN_RECEPTOR_ACTIVITY	2.574	-0.765	-1.409	-0.407	0.716	1.080	-1.409	-0.765	-0.407	0.716	0.215
GOMF_INTEGRIN_BINDING GOMF_INTEGRIN_BINDING	2.037	0.381	-1.318	-1.318	-1.035	-0.608	-1.318	-0.608	1.031	0.509	2.660
GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	2.462	1.878	0.303	-1.201	-0.610	0.303	-0.610	-0.300	-0.610	-1.201	0.302
GOMF_LIGAND_GATED_CATION_CHANNEL_ACTIVITY GOMF_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	2.035	-0.479	-0.334	-1.595	-0.334	1.719	-1.214	-0.909	-0.909	-0.334	2.029
GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	2.251	-1.036	0.398	-0.222	-0.222	-0.491	-1.036	-1.036	1.660	0.398	-0.492
GOMF_AMINE_BINDING GOMF_AMINE_BINDING	3.497	0.167	-0.497	-0.497	0.167	0.167	-0.497	-0.497	-0.497	1.052	-0.498
