GO	[-7.55 -0.95]	[-0.95 -0.58]	[-0.58 -0.32]	[-0.32 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.16]	[0.16 0.42]	[0.42 0.81]	[0.81 1.89]	[1.89 23.61]
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	2.183	9.790	1.927	5.575	-3.147	-5.858	-1.590	0.368	-1.905	-5.017	-4.298
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN	4.310	9.116	1.417	1.215	-1.632	-3.747	-1.632	-1.354	-1.632	-2.316	-1.352
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP	2.123	3.611	0.859	1.417	-0.725	-5.933	-1.354	0.263	1.029	-0.725	-4.365
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP	2.093	1.844	1.394	2.934	-0.264	-4.402	-1.129	-0.264	-0.919	-0.457	-4.398
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	2.165	-2.463	-2.069	-2.069	-0.263	3.703	-1.167	-2.463	0.568	0.343	3.368
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN	3.703	3.703	1.662	0.447	-1.167	-2.916	-0.756	-1.725	-0.945	-0.596	-0.755
GSE30083_SP1_VS_SP4_THYMOCYTE_UP GSE30083_SP1_VS_SP4_THYMOCYTE_UP	3.284	1.417	2.123	0.263	-1.951	-4.369	-1.632	-1.354	0.350	0.263	0.709
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP	2.123	0.263	-1.951	-5.088	1.417	2.971	-1.112	-0.447	-0.342	0.350	0.264
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	2.179	-0.805	-2.661	-1.529	1.913	2.761	-0.490	-1.249	-1.009	-0.633	1.223
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	2.591	-0.389	-2.570	-1.507	1.145	0.650	-1.814	-0.389	-1.507	1.344	1.346
