GO	[-3.28 -0.32]	[-0.32 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.03]	[-0.03 0.02]	[0.02 0.06]	[0.06 0.12]	[0.12 0.19]	[0.19 0.32]	[0.32 2.54]
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-2.259	-0.582	0.257	-0.928	0.257	4.279	1.289	0.667	-0.928	-0.928	-0.349
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	0.965	2.762	0.656	0.225	0.965	0.225	-1.132	-0.680	-1.879	-0.393	-1.879
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	-0.706	-0.273	-0.706	-0.706	5.333	0.331	-0.706	0.331	-0.273	0.331	-0.706
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-2.556	0.315	0.315	-1.134	0.500	3.622	1.014	0.500	-1.134	-0.745	-0.473
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	-2.090	0.317	-0.495	-0.816	-0.286	3.459	1.478	0.786	-0.816	-1.305	-0.286
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-2.175	-0.538	-0.317	-0.872	0.286	3.865	1.380	0.724	-0.872	-0.872	-0.317
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	-0.831	-0.352	-0.831	-0.831	4.600	0.566	-0.352	0.566	-0.352	0.256	-0.831
HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY	-0.280	2.588	0.323	-1.165	-0.582	1.978	-1.165	-1.165	0.608	-0.280	-0.582
GOBP_REGULATION_OF_RNA_SPLICING GOBP_REGULATION_OF_RNA_SPLICING	1.342	2.588	0.500	0.315	1.014	-0.473	-0.473	-1.134	-1.134	-0.473	-2.556
HP_ABNORMALITY_OF_LATERAL_VENTRICLE HP_ABNORMALITY_OF_LATERAL_VENTRICLE	0.403	0.682	-0.219	-0.219	-1.459	3.791	-1.459	0.403	-0.801	-0.219	-0.801
GOBP_VESICLE_BUDDING_FROM_MEMBRANE GOBP_VESICLE_BUDDING_FROM_MEMBRANE	-0.833	0.380	1.400	-1.501	-0.833	0.648	-0.833	1.877	-0.833	1.400	-0.833
HP_NON_MOTOR_SEIZURE HP_NON_MOTOR_SEIZURE	0.268	-0.602	-0.337	-0.602	-0.602	2.464	-1.753	1.950	-0.602	1.091	-1.031
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	-0.789	-0.789	0.609	2.283	-0.789	0.279	1.621	-0.789	0.279	-0.789	-0.325
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	-0.260	2.700	2.069	-1.123	-0.260	-1.123	-0.260	-1.123	-0.260	-0.260	-0.260
HP_DECREASED_FERTILITY_IN_MALES HP_DECREASED_FERTILITY_IN_MALES	0.527	1.443	0.235	2.746	-0.873	-0.873	-0.873	-0.379	-0.873	-0.379	0.235
HP_DILATION_OF_LATERAL_VENTRICLES HP_DILATION_OF_LATERAL_VENTRICLES	-0.204	0.774	-0.204	-0.464	-0.998	3.850	-0.998	-0.204	-0.464	0.426	-0.998
GOBP_STEROL_BIOSYNTHETIC_PROCESS GOBP_STEROL_BIOSYNTHETIC_PROCESS	0.279	1.621	1.621	-0.325	-0.789	-0.789	1.060	-0.789	0.279	-0.789	-0.789
HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL	0.893	-0.199	-0.581	-0.581	0.893	-0.199	-0.581	3.070	-0.581	-0.581	-0.581
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT	3.513	0.524	-0.498	-0.498	-0.498	-0.498	0.524	-0.498	-0.498	0.524	-0.498
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	-1.501	-1.501	-0.234	1.400	-0.455	2.416	-0.833	0.648	0.380	-0.455	-0.234
HP_EARLY_ONSET_OF_SEXUAL_MATURATION HP_EARLY_ONSET_OF_SEXUAL_MATURATION	-0.219	0.403	-0.432	-1.459	0.682	0.682	-1.459	2.506	-0.801	0.682	-0.801
HP_BROAD_FINGER HP_BROAD_FINGER	-0.386	-0.737	-0.737	-1.375	1.137	3.346	0.230	0.756	-0.737	0.230	-0.737
HP_INAPPROPRIATE_BEHAVIOR HP_INAPPROPRIATE_BEHAVIOR	-0.623	-0.623	0.396	-0.623	-0.623	0.396	-0.623	0.825	0.396	2.882	-0.623
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	-0.407	-0.914	1.363	0.216	1.363	-0.914	0.876	0.876	-0.407	-0.914	-0.914
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	-1.914	0.237	0.825	-0.591	-0.376	2.663	1.110	0.825	-0.591	-1.317	-0.894
HP_APLASIA_HYPOPLASIA_OF_METATARSAL_BONES HP_APLASIA_HYPOPLASIA_OF_METATARSAL_BONES	-0.664	-0.664	0.362	-0.664	-0.248	2.711	-0.664	-0.248	0.362	1.296	-0.664
GOMF_STEROID_HORMONE_RECEPTOR_BINDING GOMF_STEROID_HORMONE_RECEPTOR_BINDING	0.527	-0.873	-0.873	0.933	0.235	2.049	-0.379	-0.379	0.933	-0.873	-0.873
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING	-0.248	-0.664	-0.664	1.948	1.948	-0.664	-0.248	0.362	-0.664	0.362	-0.664
HP_TYPICAL_ABSENCE_SEIZURE HP_TYPICAL_ABSENCE_SEIZURE	-0.248	-0.248	-0.664	-0.248	-0.664	2.711	-0.664	-0.248	-0.664	1.948	-0.248
HP_MILDLY_ELEVATED_CREATINE_KINASE HP_MILDLY_ELEVATED_CREATINE_KINASE	-0.539	-0.176	1.608	-0.539	2.380	-0.176	-0.539	-0.539	-0.539	0.476	-0.539
HP_EXTERNAL_EAR_MALFORMATION HP_EXTERNAL_EAR_MALFORMATION	1.390	0.825	-0.223	2.078	-0.623	-0.623	-0.623	-0.223	-0.623	-0.623	-0.223
