GO	[-22.08 -0.54]	[-0.54 -0.22]	[-0.22 -0.10]	[-0.10 -0.00]	[-0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.14]	[0.14 0.35]	[0.35 0.75]	[0.75 24.45]
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN	-4.624	-0.897	0.480	0.277	-7.730	-7.730	-4.624	2.258	7.127	4.195	2.538
GSE29618_MONOCYTE_VS_MDC_UP GSE29618_MONOCYTE_VS_MDC_UP	-4.765	-0.769	-1.184	-0.608	-6.592	-7.897	-2.942	2.694	5.552	5.552	4.746
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP	-4.032	-0.352	-1.424	-0.755	-6.553	-7.855	-2.913	2.163	8.358	4.420	3.357
GSE10325_BCELL_VS_MYELOID_DN GSE10325_BCELL_VS_MYELOID_DN	-2.856	-1.679	-0.441	0.897	-6.474	-7.772	-3.371	1.075	8.014	2.803	3.784
HOXA9_DN.V1_UP HOXA9_DN.V1_UP	-2.885	-0.452	-0.343	0.263	-6.513	-7.813	-4.694	1.932	3.743	7.459	2.191
GSE11057_PBMC_VS_MEM_CD4_TCELL_UP GSE11057_PBMC_VS_MEM_CD4_TCELL_UP	-0.468	0.452	-0.607	-1.210	-7.396	-5.143	-3.673	0.344	4.998	2.834	5.407
RPS14_DN.V1_UP RPS14_DN.V1_UP	0.379	-0.547	-1.635	-0.700	-3.310	-6.395	-3.310	-1.095	3.196	8.162	4.618
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN	-1.095	-0.700	-0.318	-0.547	-5.403	-7.688	-3.310	1.533	3.530	4.243	3.875
GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	-0.813	-2.164	-0.505	0.519	-5.702	-4.870	-3.028	1.144	9.575	1.792	2.039
GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN	-2.338	-2.849	-0.319	-0.580	-6.312	-4.190	-0.580	1.016	3.624	3.258	5.260
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_UP GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_UP	-2.164	-0.646	0.650	1.343	-4.870	-6.711	-4.164	1.144	3.198	3.525	2.039
HALLMARK_TNFA_SIGNALING_VIA_NFKB HALLMARK_TNFA_SIGNALING_VIA_NFKB	-1.026	-0.301	-1.526	-0.398	-3.587	-6.750	-2.189	0.301	3.823	7.051	2.845
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	-0.746	0.269	0.474	-0.582	-5.069	-6.040	-4.276	3.239	2.602	2.308	2.030
GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN	-0.741	-0.928	-0.343	0.263	-5.515	-4.694	-2.434	-0.343	5.255	4.470	2.763
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	-0.458	-0.338	-0.607	-1.010	-4.262	-5.178	-2.911	0.267	3.904	3.527	4.707
GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN	-2.625	-1.777	-0.419	0.395	-3.795	-4.554	-2.168	1.671	3.512	3.512	3.509
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	-2.603	-0.775	-0.354	-0.262	-4.345	-5.143	-1.485	1.264	6.740	1.264	3.152
GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN	-1.404	0.352	-1.148	0.352	-5.515	-4.694	-2.434	1.932	1.249	5.255	3.073
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	-1.851	-1.008	0.326	-0.490	-3.158	-6.197	-2.226	1.026	3.405	4.888	2.755
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	1.951	-0.661	-1.062	-3.415	1.236	0.853	-1.621	-3.415	-1.973	-0.661	11.057
GSE42724_MEMORY_VS_B1_BCELL_DN GSE42724_MEMORY_VS_B1_BCELL_DN	0.270	-0.571	-0.335	0.594	-6.474	-6.474	-2.018	0.594	3.788	1.484	3.441
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP	-1.946	0.503	0.950	-0.536	-4.554	-5.366	-3.280	1.135	3.925	2.051	2.321
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	-0.550	0.278	0.892	0.368	-5.852	-5.012	-3.681	0.278	2.740	2.453	3.356
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	-2.252	-1.548	-0.646	-0.382	-2.687	-4.450	-1.548	1.006	6.092	3.707	2.142
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN	-2.603	-0.775	1.065	0.721	-3.673	-4.345	-2.603	6.283	1.065	0.452	2.239
GO_HORMONE_ACTIVITY GO_HORMONE_ACTIVITY	0.775	-1.381	-4.813	-2.910	0.983	3.985	2.771	-2.910	-0.581	-1.054	2.074
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN	-2.540	1.164	0.813	1.164	-4.131	-6.671	-1.790	0.416	2.339	0.980	2.620
GSE15767_MED_VS_SCS_MAC_LN_UP GSE15767_MED_VS_SCS_MAC_LN_UP	-0.301	-0.658	0.396	0.301	-6.750	-4.198	-2.594	1.124	2.848	2.012	2.845
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	0.468	1.714	0.361	-1.679	-3.967	-3.967	-2.856	-0.571	0.468	2.506	6.152
GSE17721_0.5H_VS_24H_CPG_BMDC_DN GSE17721_0.5H_VS_24H_CPG_BMDC_DN	-1.444	0.334	-0.361	1.017	-6.592	-4.765	-1.444	1.206	3.654	1.017	2.402
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	-0.727	-0.335	0.270	-0.335	-4.659	-4.659	-3.371	1.271	1.962	3.788	2.800
VERHAAK_AML_WITH_NPM1_MUTATED_UP VERHAAK_AML_WITH_NPM1_MUTATED_UP	-1.299	0.327	-0.276	-1.044	-3.383	-4.811	-1.948	0.434	1.482	4.290	5.092
GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN	0.623	0.496	-0.842	0.293	-8.105	-4.231	-1.276	0.927	1.738	1.299	3.438
HALLMARK_INFLAMMATORY_RESPONSE HALLMARK_INFLAMMATORY_RESPONSE	-0.527	0.927	-0.527	-1.276	-4.231	-3.086	-1.857	-0.527	0.496	5.273	5.676
GSE36826_WT_VS_IL1R_KO_SKIN_UP GSE36826_WT_VS_IL1R_KO_SKIN_UP	-0.659	0.527	2.994	-0.659	-4.484	-3.219	-5.292	2.390	0.816	0.816	2.111
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	-0.512	0.464	-1.166	-0.902	-2.333	-1.870	-2.333	-1.485	0.340	6.457	6.452
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP	-0.798	-0.798	2.339	0.416	-4.835	-4.835	-2.540	2.623	2.071	0.317	2.336
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN	-0.462	0.862	-0.352	-0.462	-5.552	-4.032	-3.433	1.436	1.227	2.438	3.357
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP	-0.293	-0.505	3.198	1.144	-4.164	-5.702	-2.567	0.406	2.041	-0.646	2.882
