GO	[-6.26 -0.87]	[-0.87 -0.53]	[-0.53 -0.29]	[-0.29 -0.08]	[-0.08 0.00]	[0.00 0.11]	[0.11 0.33]	[0.33 0.58]	[0.58 0.81]	[0.81 1.70]	[1.70 26.66]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	3.941	8.476	1.584	-0.312	-1.683	-0.920	0.290	-1.683	-2.962	-3.992	-2.238
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	2.549	6.810	5.045	-0.354	-0.778	-2.617	-0.469	-0.609	-2.617	-1.814	-5.177
REACTOME_PROTEIN_LOCALIZATION REACTOME_PROTEIN_LOCALIZATION	2.158	3.447	3.813	2.767	-1.205	-0.754	-0.754	-2.232	-4.649	-2.696	-1.208
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	2.748	3.760	0.877	1.170	-0.546	-0.546	-1.242	-0.344	-2.699	-2.699	-1.824
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	3.596	1.781	0.582	0.388	-1.303	-0.885	-1.303	-1.893	-1.893	-1.893	2.613
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	5.151	2.321	0.405	-0.338	-1.030	-1.030	-1.422	-1.936	-1.030	-1.936	1.606
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	3.612	3.153	0.267	0.267	-2.626	-0.338	-1.030	-1.422	-1.936	-1.422	1.606
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	2.902	3.495	1.425	-0.354	-1.058	-1.058	-0.354	-0.354	-1.783	-1.058	-1.785
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	3.349	1.459	0.694	0.349	-2.068	-0.813	-0.572	-2.068	-1.537	-1.537	2.502
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	3.162	1.134	0.604	0.250	-1.273	-0.860	-0.860	-1.857	-1.857	-1.273	3.157
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	4.288	2.003	0.774	-0.559	-1.172	-2.293	-0.820	-0.559	-0.559	-2.293	1.024
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	2.568	1.122	0.621	1.122	-0.754	-0.754	-2.183	-1.092	-2.183	-1.551	2.150
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	2.904	1.909	1.622	-0.311	-2.709	-0.596	-0.596	-1.718	-1.045	-1.718	1.355
REACTOME_DNA_METHYLATION REACTOME_DNA_METHYLATION	3.313	1.208	0.440	0.275	-0.811	-1.212	-1.785	-1.212	-1.212	-1.212	2.812
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	2.721	2.721	0.347	0.668	-1.410	-0.260	-1.410	-1.053	-2.437	-1.410	1.108
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	3.031	1.533	0.376	0.738	-2.700	-1.079	-1.479	-1.079	-1.079	-0.538	1.858
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	3.684	2.123	0.419	0.577	-0.870	-0.870	-2.014	-1.169	-1.169	-1.543	1.221
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	2.689	0.908	0.908	0.463	-1.488	-1.039	-1.488	-0.710	-1.039	-1.488	2.257
REACTOME_MEIOTIC_RECOMBINATION REACTOME_MEIOTIC_RECOMBINATION	2.779	0.808	0.808	0.278	-1.394	-1.904	0.278	-1.394	-1.394	-0.711	1.991
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	3.808	1.564	0.312	-0.290	-1.490	-0.601	-0.601	-2.540	-0.290	-1.122	1.028
REACTOME_AMYLOID_FIBER_FORMATION REACTOME_AMYLOID_FIBER_FORMATION	2.383	2.383	0.931	-0.911	-0.911	0.270	-0.911	-2.075	-0.669	-1.598	1.164
REACTOME_HDACS_DEACETYLATE_HISTONES REACTOME_HDACS_DEACETYLATE_HISTONES	2.404	1.112	1.112	0.653	-0.607	-1.178	-0.607	-1.595	-2.135	-0.855	1.109
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	2.752	0.938	0.481	-0.288	-1.457	-0.689	-0.689	-0.689	-1.013	-1.457	2.313
REACTOME_RHO_GTPASES_ACTIVATE_PKNS REACTOME_RHO_GTPASES_ACTIVATE_PKNS	2.036	0.472	0.472	0.472	-2.135	-0.607	-0.607	-1.595	-0.855	-0.418	2.796
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	2.882	0.519	-0.422	-0.263	-0.961	-0.961	0.999	0.342	0.342	-2.907	-0.264
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	2.553	1.333	0.376	0.263	-0.483	0.376	-0.662	-1.511	-1.511	-1.511	1.087
