GO	[-6.26 -0.87]	[-0.87 -0.53]	[-0.53 -0.29]	[-0.29 -0.08]	[-0.08 0.00]	[0.00 0.11]	[0.11 0.33]	[0.33 0.58]	[0.58 0.81]	[0.81 1.70]	[1.70 26.66]
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-1.321	-3.163	-3.703	-3.163	7.395	1.940	-3.163	-0.552	-0.326	0.278	6.921
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	1.110	-1.555	-4.256	-2.636	0.497	-1.868	0.293	0.293	0.931	1.997	3.807
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	3.596	1.781	0.582	0.388	-1.303	-0.885	-1.303	-1.893	-1.893	-1.893	2.613
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-0.645	-1.007	-2.366	-0.645	3.350	-0.235	-1.007	-1.007	-0.235	-0.399	5.134
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	3.349	1.459	0.694	0.349	-2.068	-0.813	-0.572	-2.068	-1.537	-1.537	2.502
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	3.162	1.134	0.604	0.250	-1.273	-0.860	-0.860	-1.857	-1.857	-1.273	3.157
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	2.568	1.122	0.621	1.122	-0.754	-0.754	-2.183	-1.092	-2.183	-1.551	2.150
REACTOME_GENE_SILENCING_BY_RNA REACTOME_GENE_SILENCING_BY_RNA	1.101	2.468	1.101	1.101	-1.255	-0.980	-1.255	-1.588	-3.037	-0.752	2.146
REACTOME_DNA_METHYLATION REACTOME_DNA_METHYLATION	3.313	1.208	0.440	0.275	-0.811	-1.212	-1.785	-1.212	-1.212	-1.212	2.812
REACTOME_CELL_CELL_COMMUNICATION REACTOME_CELL_CELL_COMMUNICATION	-0.448	-0.611	-1.372	-1.744	-1.744	-1.744	-0.448	0.697	2.179	2.857	2.174
