GO	[-3.26 -0.36]	[-0.36 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.02]	[-0.02 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.98]
REACTOME_CLEC7A_DECTIN_1_SIGNALING REACTOME_CLEC7A_DECTIN_1_SIGNALING	2.114	0.758	-0.736	-0.736	-1.373	0.758	-1.373	-1.373	2.114	0.231	-0.394
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.288	-1.192	-0.791	-1.192	-1.192	-1.192	0.682	-0.791	0.461	3.459	2.413
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	0.528	-0.872	-0.872	0.934	2.051	1.444	-0.872	-0.872	-0.872	0.528	-0.883
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.955	-0.955	-0.434	0.458	4.901	0.458	-0.955	0.199	0.199	0.199	-0.967
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.955	-0.955	-0.434	0.458	4.901	0.458	-0.955	0.199	0.199	0.199	-0.967
PID_AVB3_INTEGRIN_PATHWAY PID_AVB3_INTEGRIN_PATHWAY	0.236	-0.378	-0.872	-0.378	2.748	0.236	-0.872	-0.872	-0.872	2.748	-0.386
BROCKE_APOPTOSIS_REVERSED_BY_IL6 BROCKE_APOPTOSIS_REVERSED_BY_IL6	0.372	-1.080	-0.240	-1.080	-0.240	-0.521	-0.240	0.372	-0.240	-1.080	5.152
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	1.671	0.729	1.671	-0.222	1.156	-0.492	-1.038	-1.038	-1.038	-1.038	-0.501
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	-0.747	-0.298	-0.298	-0.298	5.070	0.657	-0.747	0.304	-0.747	-0.298	-0.756
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	2.890	2.164	-0.351	0.256	-0.830	-0.351	-0.351	-0.830	-0.830	-0.830	0.251
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.318	-0.814	-0.814	-1.302	-1.302	-1.302	0.788	-0.494	0.788	2.377	1.869
KEGG_PANCREATIC_CANCER KEGG_PANCREATIC_CANCER	-0.259	-1.122	-0.259	-1.122	1.514	-0.259	-1.122	-1.122	0.647	1.514	1.020
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	-1.373	-1.373	-0.385	0.231	2.701	0.231	1.139	0.454	-1.373	0.454	-0.394
KEGG_RIBOSOME KEGG_RIBOSOME	0.390	-1.164	-0.705	-1.164	-1.164	-1.164	0.629	-0.412	0.629	2.682	1.667
KEGG_ADHERENS_JUNCTION KEGG_ADHERENS_JUNCTION	-0.704	-0.704	-1.331	0.247	0.481	1.193	-1.331	-0.704	-0.363	1.193	2.168
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	2.377	1.221	-0.463	-0.463	-0.463	0.775	-0.997	-0.997	0.775	-0.463	-1.010
BURTON_ADIPOGENESIS_3 BURTON_ADIPOGENESIS_3	-0.929	-0.526	3.334	1.237	0.557	-0.929	-0.526	0.320	0.320	-1.625	-0.538
SIG_BCR_SIGNALING_PATHWAY SIG_BCR_SIGNALING_PATHWAY	0.775	-0.997	-0.203	-0.463	1.221	-0.203	-0.997	-0.997	0.775	1.757	-1.010
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.107	-2.087	0.524	-0.814	0.318	-0.285	-2.087	0.788	1.107	0.788	-0.507
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53 WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	-1.122	0.647	1.038	-1.122	-0.259	-0.551	1.038	-0.259	2.071	-0.551	-1.137
REACTOME_FOXO_MEDIATED_TRANSCRIPTION REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.995	-0.830	0.567	-0.830	-0.351	0.567	-0.830	-0.351	-0.830	-0.351	2.858
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	1.641	0.891	-0.432	0.371	-0.732	1.238	-0.241	-1.961	-1.961	-0.241	0.360
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	3.207	1.133	-0.298	-0.747	-0.747	-0.298	-0.747	-0.298	0.657	-0.298	-0.756
REACTOME_CYTOPROTECTION_BY_HMOX1 REACTOME_CYTOPROTECTION_BY_HMOX1	2.916	0.360	0.360	-1.541	-1.541	0.947	-0.249	-0.864	0.360	-0.477	-0.257
REACTOME_SELENOAMINO_ACID_METABOLISM REACTOME_SELENOAMINO_ACID_METABOLISM	-0.285	-1.302	-0.814	-0.494	-1.302	-0.814	0.524	-0.494	0.524	2.377	2.336
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	0.217	-0.913	0.877	-0.406	0.877	0.877	-0.913	1.946	-0.913	-0.406	-0.925
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	2.269	1.671	0.398	-1.038	-1.038	0.398	-1.038	-0.492	-0.222	-0.222	-0.501
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	-2.393	-0.398	0.354	1.587	-1.239	-1.729	-0.398	0.980	0.733	0.524	0.952
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	-0.385	-0.736	0.231	-0.736	-0.736	-0.385	0.454	-1.373	-0.385	2.114	2.663
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN	-0.622	0.397	-0.622	-0.622	-0.223	-0.622	-0.223	0.397	0.397	3.798	-0.630
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	-0.705	-0.272	1.212	-0.705	1.831	-0.705	-0.705	-0.705	1.212	0.332	-0.278
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21 REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	2.884	1.391	-0.223	-0.622	-0.622	-0.223	-0.622	-0.622	0.397	-0.223	-0.630
REACTOME_DEGRADATION_OF_DVL REACTOME_DEGRADATION_OF_DVL	1.950	1.950	0.363	-0.663	-0.663	-0.247	-0.663	-0.663	0.363	-0.247	-0.672
BIOCARTA_FMLP_PATHWAY BIOCARTA_FMLP_PATHWAY	1.055	-0.497	-0.497	-0.497	-0.497	-0.497	-0.497	0.525	1.738	1.055	-0.504
BIOCARTA_PAR1_PATHWAY BIOCARTA_PAR1_PATHWAY	-0.414	-0.414	-0.414	-0.414	2.991	1.260	0.211	-0.414	0.211	-0.414	-0.420
PID_EPHA_FWDPATHWAY PID_EPHA_FWDPATHWAY	-0.331	0.796	-0.331	-0.331	3.578	-0.331	-0.331	0.273	-0.331	-0.331	-0.335
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	-0.456	1.151	-0.456	1.882	-0.456	-0.456	0.579	-0.456	0.579	-0.456	-0.462
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	2.461	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	1.532	-0.335
