GO	[-5.07 -0.98]	[-0.98 -0.44]	[-0.44 -0.08]	[-0.08 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.40]	[0.40 0.94]	[0.94 4.44]
GOMF_RIBONUCLEASE_ACTIVITY GOMF_RIBONUCLEASE_ACTIVITY	-0.552	1.036	-0.260	-1.123	2.069	-0.260	0.346	-1.123	-1.123	-1.123	2.069
GOBP_DENDRITE_MORPHOGENESIS GOBP_DENDRITE_MORPHOGENESIS	-0.493	1.154	-0.493	-1.040	0.398	1.154	-1.040	-1.040	2.267	-1.040	0.398
HP_ASCITES HP_ASCITES	-0.873	0.235	-0.379	2.049	0.933	0.527	-0.873	1.443	-0.873	-0.873	-0.873
HP_ABNORMAL_PARANASAL_SINUS_MORPHOLOGY HP_ABNORMAL_PARANASAL_SINUS_MORPHOLOGY	0.797	0.246	3.467	-0.705	0.246	-1.333	0.480	-1.333	-0.705	-0.705	0.480
HP_SMALL_HAND HP_SMALL_HAND	-0.674	-1.291	-0.342	-1.291	-0.342	0.839	0.509	-1.291	1.733	1.249	0.509
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.423	-0.550	0.630	0.261	3.298	-0.550	1.524	-0.550	-1.255	-1.840	-0.843
GOMF_NUCLEAR_RECEPTOR_BINDING GOMF_NUCLEAR_RECEPTOR_BINDING	0.884	0.540	0.282	0.540	-1.249	-0.643	-1.249	0.282	-1.249	2.383	-0.321
HP_MITOCHONDRIAL_MYOPATHY HP_MITOCHONDRIAL_MYOPATHY	0.187	0.579	-0.456	3.780	0.187	-0.456	-0.456	-0.456	-0.456	0.187	-0.456
HP_NEOPLASM_OF_FATTY_TISSUE HP_NEOPLASM_OF_FATTY_TISSUE	0.712	-0.373	0.239	-0.373	-0.373	-0.373	-0.373	0.239	3.257	-0.373	-0.373
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	3.257	-0.373	-0.373	0.239	-0.373	-0.373	-0.373	0.712	-0.373	-0.373	0.239
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	0.712	-0.373	0.239	-0.373	-0.373	-0.373	3.257	-0.373	-0.373	-0.373	0.239
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	-0.332	-0.332	-0.332	0.796	-0.332	2.459	-0.332	-0.332	-0.332	0.796	-0.332
