GO	[-4.68 -0.46]	[-0.46 -0.21]	[-0.21 -0.11]	[-0.11 -0.04]	[-0.04 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.19]	[0.19 0.38]	[0.38 0.81]	[0.81 6.53]
MODULE_92 MODULE_92	-0.544	-1.845	-1.484	-6.230	1.086	8.039	-3.383	-1.845	-0.404	1.812	3.112
MODULE_152 MODULE_152	-3.210	-0.378	-0.714	1.507	0.341	-1.238	7.459	1.250	0.628	-1.593	-5.140
MODULE_197 MODULE_197	0.283	2.400	2.114	5.296	-1.728	-3.007	1.597	-1.145	-0.916	-2.516	-2.484
MODULE_68 MODULE_68	-0.521	-1.079	-1.079	-1.079	-0.521	11.619	-1.079	-0.521	-0.241	-1.079	0.691
MODULE_183 MODULE_183	-1.825	0.422	3.239	2.297	2.750	-1.245	0.627	-0.548	-1.825	-2.703	-2.684
MODULE_239 MODULE_239	-1.939	0.680	1.603	2.215	-0.484	-3.104	1.897	2.557	-1.171	-1.516	-2.433
MODULE_97 MODULE_97	-0.944	1.000	2.215	3.880	-0.680	-3.007	1.000	0.411	-0.325	-3.007	-2.252
MODULE_29 MODULE_29	-1.162	-1.162	-1.162	-0.581	-0.280	-0.280	3.979	2.568	0.978	-1.162	-1.154
MODULE_324 MODULE_324	1.500	-1.448	-2.291	-1.830	-1.830	2.387	-1.448	0.255	0.361	0.822	3.513
MODULE_436 MODULE_436	0.729	-0.964	-1.966	-0.964	-0.964	0.915	-3.014	-0.739	0.915	1.358	4.479
MODULE_113 MODULE_113	2.168	-0.439	-0.853	-1.521	0.784	1.253	-3.349	-1.149	-1.149	0.784	2.197
MODULE_91 MODULE_91	-1.536	0.359	0.359	2.883	0.359	-0.250	1.791	0.359	-1.536	-1.536	-1.525
MODULE_352 MODULE_352	-0.705	0.331	5.296	1.207	-0.273	-0.705	-0.273	-0.705	-0.705	-0.705	-0.700
MODULE_159 MODULE_159	-1.257	0.338	0.939	0.338	2.239	-1.746	2.239	0.939	-0.891	-1.746	-1.728
MODULE_85 MODULE_85	2.776	0.498	-1.331	-2.119	-1.331	-0.514	-0.839	-0.514	1.414	1.057	0.506
MODULE_568 MODULE_568	-1.491	-0.302	0.301	1.869	-2.114	-0.302	0.665	1.869	1.190	-0.712	-2.096
MODULE_337 MODULE_337	-1.215	2.357	1.207	2.357	-1.215	-0.528	0.274	0.440	-1.215	-0.528	-1.773
MODULE_36 MODULE_36	-1.435	-0.546	0.677	0.531	2.266	-1.435	1.712	-0.411	1.237	-0.546	-3.122
MODULE_430 MODULE_430	-2.286	0.637	2.481	0.415	-0.601	-2.286	0.911	-0.366	0.911	-0.366	-0.593
MODULE_329 MODULE_329	1.822	-0.301	-0.839	-2.119	0.498	1.822	-2.119	-0.839	0.301	0.498	0.506
MODULE_426 MODULE_426	0.997	0.256	-0.352	-1.057	-1.057	0.997	-1.454	0.256	-2.669	1.267	2.301
MODULE_278 MODULE_278	-1.411	1.079	2.013	0.215	0.427	-1.411	1.079	0.215	-0.408	-1.411	-0.403
MODULE_189 MODULE_189	-0.954	0.199	2.475	1.283	0.199	0.199	-0.434	0.821	-0.954	-0.954	-0.947
MODULE_165 MODULE_165	-0.891	-0.891	-0.413	-1.257	-0.891	1.863	-1.746	0.338	0.501	1.863	1.541
MODULE_247 MODULE_247	0.614	-0.250	-0.477	-0.477	-0.862	0.359	-0.862	-1.536	-0.477	4.193	0.622
MODULE_214 MODULE_214	1.504	0.346	-0.260	-1.120	0.346	0.346	-1.120	-1.120	-1.120	1.032	1.041
MODULE_424 MODULE_424	0.655	-0.746	-0.746	-0.746	-0.298	-0.298	-0.746	0.304	-0.298	0.304	4.084
MODULE_248 MODULE_248	0.714	-1.354	-1.724	-1.354	1.120	0.290	-0.312	-0.800	-0.598	2.221	1.650
MODULE_368 MODULE_368	0.655	-0.746	0.304	-0.746	1.714	0.655	-0.298	-0.746	-0.746	-0.746	1.137
