GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.098	-3.819	-0.589	-0.833	-1.564	-1.152	-0.589	0.889	-0.404	0.672	14.195
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	1.066	-1.212	-0.468	-0.608	-0.608	-3.680	0.885	-2.608	1.066	-0.468	6.776
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	1.637	0.738	-0.422	-0.961	-1.394	-0.422	-1.394	-1.394	-0.263	-1.394	6.909
BURTON_ADIPOGENESIS_3 BURTON_ADIPOGENESIS_3	1.770	1.144	-3.445	0.313	-0.442	-1.308	-0.652	-0.934	-0.652	-0.289	3.892
EGUCHI_CELL_CYCLE_RB1_TARGETS EGUCHI_CELL_CYCLE_RB1_TARGETS	0.930	0.930	-0.870	0.236	-0.870	-0.870	0.236	-0.870	-0.870	-0.870	4.358
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	6.004	-0.528	-0.392	-1.808	0.433	-1.452	-0.528	-1.154	-0.528	-0.528	2.125
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	1.244	-0.621	-0.621	-1.231	-0.479	-2.205	0.335	-0.479	-0.479	-0.479	7.179
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-0.958	-1.658	-0.300	-0.958	-0.958	0.302	-0.300	-0.549	0.302	0.527	6.821
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	0.986	-1.182	-0.319	-0.569	-0.569	-0.430	-1.805	-0.430	0.645	-1.182	6.396
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	0.614	-0.860	0.940	-1.533	-0.477	-0.250	0.359	-1.533	1.333	-1.533	2.309
CHEN_ETV5_TARGETS_TESTIS CHEN_ETV5_TARGETS_TESTIS	0.491	-0.406	-0.911	1.357	-0.406	-0.911	-0.911	0.217	-0.911	-0.406	4.166
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	0.999	0.627	-0.885	-0.885	-0.256	-1.146	-1.146	-0.499	-0.885	-0.363	6.057
REACTOME_MITOTIC_G2_G2_M_PHASES REACTOME_MITOTIC_G2_G2_M_PHASES	3.246	0.531	0.531	-0.995	-0.995	-0.995	-0.800	-0.495	0.531	-2.546	2.352
ISHIDA_E2F_TARGETS ISHIDA_E2F_TARGETS	1.423	0.716	0.254	-1.057	-0.624	-1.782	-0.624	-1.057	-0.624	0.453	3.494
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	2.515	0.285	-0.574	-1.699	-1.699	-0.318	0.501	-0.991	-0.318	0.285	2.002
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	0.301	-0.424	-1.323	-1.323	-0.424	-0.778	-1.023	1.937	1.648	-1.023	2.946
PID_PRL_SIGNALING_EVENTS_PATHWAY PID_PRL_SIGNALING_EVENTS_PATHWAY	1.835	-0.434	-0.953	-0.434	0.199	-0.953	-0.953	-0.434	-0.434	0.457	3.193
KONG_E2F3_TARGETS KONG_E2F3_TARGETS	2.132	0.657	-0.652	-0.652	-0.934	-0.652	-0.442	-1.308	-0.934	-0.289	3.892
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	2.328	0.413	-0.829	-0.829	-0.443	-1.844	0.291	-0.443	0.413	-1.433	3.062
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	6.255
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.870	0.236	0.236	-0.378	-0.870	0.236	0.236	0.930	-0.870	-0.870	3.503
REACTOME_CHROMOSOME_MAINTENANCE REACTOME_CHROMOSOME_MAINTENANCE	2.215	-0.434	-0.691	-0.260	-1.607	1.075	-1.607	-0.691	-0.260	-0.434	2.219
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	-0.580	-1.160	-0.279	-0.580	-0.580	0.607	-0.279	-0.580	-0.580	0.607	4.777
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	-0.953	0.199	-0.953	0.199	-0.953	-0.434	0.199	0.821	0.199	-0.434	3.986
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	0.561	1.165	-0.829	-1.433	0.291	0.413	-1.433	-0.311	-1.844	0.561	3.062
PID_TCR_RAS_PATHWAY PID_TCR_RAS_PATHWAY	-0.199	-0.580	0.892	0.434	-0.580	-0.580	-0.580	-0.580	0.434	-0.580	3.056
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	-0.550	-1.119	0.347	-0.550	-0.550	-0.260	-0.550	-0.550	0.347	0.347	4.957
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	-0.746	0.304	-0.746	-0.298	-0.746	-0.298	0.304	1.129	-0.746	-0.298	3.187
BIOCARTA_BARRESTIN_SRC_PATHWAY BIOCARTA_BARRESTIN_SRC_PATHWAY	-0.247	0.362	1.292	-0.663	-0.247	0.362	-0.663	-0.663	-0.663	-0.663	2.699
YIH_RESPONSE_TO_ARSENITE_C5 YIH_RESPONSE_TO_ARSENITE_C5	-0.414	-0.414	-0.414	-0.414	0.211	2.039	0.211	-0.414	-0.414	-0.414	2.041
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	-0.414	-0.414	0.640	-0.414	-0.414	-0.414	-0.414	0.211	0.640	-0.414	2.980
