GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	6.004	-0.528	-0.392	-1.808	0.433	-1.452	-0.528	-1.154	-0.528	-0.528	2.125
REACTOME_S_PHASE REACTOME_S_PHASE	4.651	0.319	0.568	-0.392	-0.528	-1.154	-2.230	-1.154	0.568	-1.808	1.840
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	4.644	0.353	0.353	-1.226	-0.397	-2.364	-1.226	-0.596	1.556	-0.865	0.522
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	5.316	0.323	0.461	-0.810	-0.411	-1.461	-0.411	-2.501	-0.585	-0.411	1.314
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1 REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	3.587	1.417	0.388	0.238	-0.586	-0.586	-1.891	0.238	0.581	-2.779	-0.584
MARTIN_INTERACT_WITH_HDAC MARTIN_INTERACT_WITH_HDAC	2.223	-0.266	-0.893	0.898	-0.266	-1.575	-1.575	-1.575	1.721	0.584	-0.265
LE_EGR2_TARGETS_UP LE_EGR2_TARGETS_UP	2.580	0.998	-0.940	-0.678	-0.476	-4.027	-0.476	0.279	-0.678	0.576	1.548
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	3.871	0.691	0.318	-0.385	-1.322	-0.662	-0.385	-0.662	-0.285	-3.422	1.703
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53 WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	2.135	1.272	0.389	-1.907	0.389	-1.907	-0.228	-1.158	-0.411	-0.702	1.275
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	4.912	0.594	0.439	-0.291	-0.582	-0.582	-1.788	-0.792	0.594	-2.289	0.441
REACTOME_MITOTIC_G2_G2_M_PHASES REACTOME_MITOTIC_G2_G2_M_PHASES	3.246	0.531	0.531	-0.995	-0.995	-0.995	-0.800	-0.495	0.531	-2.546	2.352
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	2.515	0.285	-0.574	-1.699	-1.699	-0.318	0.501	-0.991	-0.318	0.285	2.002
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	3.605	0.945	0.258	-0.578	-0.578	-0.348	-1.432	0.258	0.945	-2.239	-0.576
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	2.215	0.541	1.412	-0.691	-0.691	-0.260	-1.607	0.346	1.075	-2.447	-0.689
REACTOME_NUCLEOTIDE_EXCISION_REPAIR REACTOME_NUCLEOTIDE_EXCISION_REPAIR	3.359	-0.291	-0.291	-0.829	0.312	-1.949	-1.120	-0.829	1.560	-1.120	1.284
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	5.149	-0.580	0.292	-0.430	-0.997	-0.997	-0.768	-0.768	0.693	-1.275	1.304
PYEON_HPV_POSITIVE_TUMORS_UP PYEON_HPV_POSITIVE_TUMORS_UP	4.931	-0.442	0.467	-1.308	-0.934	-0.442	-0.652	-1.308	-0.652	0.467	1.148
REACTOME_UCH_PROTEINASES REACTOME_UCH_PROTEINASES	4.845	0.636	0.301	-0.458	-0.672	-0.672	-1.336	-0.458	0.857	-1.836	-0.300
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	2.284	0.724	0.520	-0.255	-0.596	0.520	-1.708	0.520	0.966	-2.364	-1.704
REACTOME_PTEN_REGULATION REACTOME_PTEN_REGULATION	3.196	1.353	0.913	-1.954	-0.959	-0.959	-0.553	-0.292	0.913	-1.560	-0.405
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	3.393	0.584	0.584	-1.575	-0.500	-0.893	-0.893	-0.500	1.278	-0.893	-0.265
HORTON_SREBF_TARGETS HORTON_SREBF_TARGETS	2.358	-0.204	-0.994	0.426	-0.994	-0.204	-0.462	-0.994	0.426	-0.994	1.747
KONG_E2F3_TARGETS KONG_E2F3_TARGETS	2.132	0.657	-0.652	-0.652	-0.934	-0.652	-0.442	-1.308	-0.934	-0.289	3.892
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	3.508	1.376	0.560	-0.910	-0.910	-0.606	-1.332	-0.390	1.063	-0.910	-0.908
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	3.402	0.313	0.883	-0.652	-0.442	-0.934	-1.804	-0.289	0.313	-1.804	1.148
REACTOME_HOMOLOGY_DIRECTED_REPAIR REACTOME_HOMOLOGY_DIRECTED_REPAIR	5.621	-0.290	-0.290	0.840	-0.290	-0.624	-1.622	-0.876	-0.432	-0.624	-0.431
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	2.328	0.413	-0.829	-0.829	-0.443	-1.844	0.291	-0.443	0.413	-1.433	3.062
KEGG_PROTEASOME KEGG_PROTEASOME	3.488	0.716	-0.354	-1.057	-0.354	0.453	-1.057	0.254	0.716	-1.782	-0.623
REACTOME_CHROMOSOME_MAINTENANCE REACTOME_CHROMOSOME_MAINTENANCE	2.215	-0.434	-0.691	-0.260	-1.607	1.075	-1.607	-0.691	-0.260	-0.434	2.219
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	4.504	0.364	0.364	0.849	0.500	-0.905	-1.533	-1.533	-0.354	-0.677	-0.494
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	2.541	0.498	0.728	-0.738	0.316	-0.470	-0.738	0.498	0.728	-2.530	-1.120
VILLANUEVA_LIVER_CANCER_KRT19_UP VILLANUEVA_LIVER_CANCER_KRT19_UP	2.916	-0.436	0.828	-1.235	-1.235	-1.910	-0.759	-0.320	-0.320	0.513	1.716
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	2.311	0.688	0.481	-1.012	-0.288	-0.454	-1.455	0.481	1.550	-2.072	-0.687
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21 REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	2.749	0.564	0.564	-0.416	-0.247	-0.668	-1.571	0.362	0.362	-2.405	0.364
REACTOME_DEGRADATION_OF_AXIN REACTOME_DEGRADATION_OF_AXIN	2.545	0.945	0.664	-0.921	-0.578	0.258	-0.578	0.258	0.664	-2.239	-0.919
REACTOME_SUMOYLATION REACTOME_SUMOYLATION	4.680	0.823	-0.310	0.292	-0.556	-1.163	-1.781	-0.310	0.292	-0.923	0.294
KAUFFMANN_DNA_REPLICATION_GENES KAUFFMANN_DNA_REPLICATION_GENES	3.446	-0.352	-0.867	-0.656	-0.486	-0.867	0.255	-2.278	0.821	0.255	1.251
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	5.220	0.278	-0.489	-0.325	-0.711	-0.711	-0.711	0.278	0.807	-0.711	-1.003
