GO	[-10.12 -0.93]	[-0.93 -0.57]	[-0.57 -0.30]	[-0.30 -0.08]	[-0.08 0.00]	[0.00 0.00]	[0.00 0.12]	[0.12 0.38]	[0.38 0.74]	[0.74 1.74]	[1.74 23.61]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-3.596	-4.341	-6.487	-5.263	13.188	39.200	1.352	-6.487	-6.487	-5.263	-3.581
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	-1.452	-3.327	-4.050	-6.153	8.575	20.038	1.325	-2.729	-1.807	-1.452	-1.796
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-2.607	-3.906	-4.795	-3.906	2.579	22.336	2.579	-3.906	-2.118	-2.607	1.208
GOBP_COMPLEMENT_ACTIVATION GOBP_COMPLEMENT_ACTIVATION	-0.845	-3.421	-3.421	-7.071	7.317	18.994	1.236	-3.421	-1.976	-0.845	-1.055
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION	4.630	14.592	3.785	-0.363	-3.547	-5.568	-0.885	-0.499	-2.307	-5.568	-5.552
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	4.115	14.757	4.508	-0.452	-3.261	-6.862	-0.595	-0.595	-1.853	-4.671	-5.596
GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	-1.963	-1.963	-2.862	-2.862	5.089	18.172	1.336	-2.862	-2.862	-2.862	-1.357
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	3.117	13.799	3.804	0.440	-4.387	-6.167	-0.993	0.335	-0.993	-3.711	-7.425
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	3.119	9.561	7.072	1.075	-2.861	-6.483	-1.387	-0.335	-1.682	-6.483	-4.647
GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	-2.035	-2.035	-2.945	-2.945	4.892	17.654	1.260	-2.945	-2.035	-2.035	-1.418
