GO	[-5.71 -0.57]	[-0.57 -0.43]	[-0.43 -0.21]	[-0.21 -0.10]	[-0.10 -0.03]	[-0.03 0.00]	[0.00 0.07]	[0.07 0.15]	[0.15 0.30]	[0.30 0.79]	[0.79 5.93]
PID_MYC_ACTIV_PATHWAY PID_MYC_ACTIV_PATHWAY	-3.331	-1.220	-0.856	2.382	1.294	-0.586	-0.246	1.984	1.294	-0.586	-1.648
PID_PLK1_PATHWAY PID_PLK1_PATHWAY	-1.884	-1.884	1.328	2.229	1.752	-1.884	0.654	-0.395	0.224	0.224	-1.102
PID_ATR_PATHWAY PID_ATR_PATHWAY	0.337	-1.588	0.900	0.337	3.433	-0.901	-0.505	-0.901	0.900	-0.268	-1.552
PID_P73PATHWAY PID_P73PATHWAY	2.815	-3.331	0.538	-0.856	0.364	-0.856	-1.220	-0.246	1.003	0.752	0.247
PID_ATM_PATHWAY PID_ATM_PATHWAY	-0.771	-1.420	2.025	0.214	3.225	-0.771	0.214	-0.410	0.426	-0.410	-1.388
PID_P53_REGULATION_PATHWAY PID_P53_REGULATION_PATHWAY	-1.078	-1.078	2.245	-0.700	0.540	-1.628	0.787	1.813	-0.439	0.787	-1.581
PID_BARD1_PATHWAY PID_BARD1_PATHWAY	-1.210	-1.210	0.929	2.478	0.301	-0.301	0.301	0.571	0.571	-1.210	-1.182
PID_ERBB4_PATHWAY PID_ERBB4_PATHWAY	1.733	-1.588	-0.901	0.900	-0.901	-0.268	0.337	0.900	-1.588	-0.505	1.328
PID_MYC_PATHWAY PID_MYC_PATHWAY	-1.042	-1.042	-0.494	1.151	0.726	-1.042	-0.494	1.666	0.726	0.726	-1.018
PID_FANCONI_PATHWAY PID_FANCONI_PATHWAY	-1.170	-1.170	-0.229	1.692	1.280	-1.170	0.625	0.625	0.923	-0.415	-1.882
PID_TELOMERASE_PATHWAY PID_TELOMERASE_PATHWAY	-1.956	-0.923	0.560	4.130	0.560	-0.394	-0.241	-0.241	-0.394	0.370	-1.306
PID_BCR_5PATHWAY PID_BCR_5PATHWAY	0.285	-1.773	0.285	0.943	0.285	-1.773	2.451	1.255	-1.198	-0.318	-0.487
PID_GMCSF_PATHWAY PID_GMCSF_PATHWAY	-1.504	-1.504	0.646	-0.235	0.379	0.646	0.646	2.411	-0.835	-0.235	-0.809
PID_PDGFRB_PATHWAY PID_PDGFRB_PATHWAY	-1.385	-2.783	0.549	0.719	0.406	-0.444	0.549	1.385	-1.765	1.385	0.441
PID_MTOR_4PATHWAY PID_MTOR_4PATHWAY	-0.923	-1.956	1.391	1.071	-0.614	-1.353	1.752	0.794	-0.241	0.370	-0.885
