GO	[-5.24 -0.47]	[-0.47 -0.21]	[-0.21 -0.10]	[-0.10 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.33]	[0.33 0.71]	[0.71 7.70]
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	8.060	-0.797	-1.260	-2.304	0.909	-1.260	-1.901	-2.304	0.458	-0.260	2.622
GOBP_CILIUM_MOVEMENT GOBP_CILIUM_MOVEMENT	3.762	0.586	-2.038	-1.338	-2.038	-0.649	0.741	-2.483	0.338	-0.493	4.129
GOBP_REGULATION_OF_BLOOD_PRESSURE GOBP_REGULATION_OF_BLOOD_PRESSURE	2.247	-0.775	-3.678	-0.607	0.723	0.344	-1.211	-2.177	-0.262	0.452	4.590
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	-1.077	-0.770	0.737	0.246	-2.695	-1.998	-1.476	0.246	1.233	1.233	4.422
GOBP_GRANULOCYTE_CHEMOTAXIS GOBP_GRANULOCYTE_CHEMOTAXIS	-0.677	-2.477	-0.904	-1.532	1.853	0.663	0.501	-3.122	0.365	0.850	3.623
GOBP_TRANSMISSION_OF_NERVE_IMPULSE GOBP_TRANSMISSION_OF_NERVE_IMPULSE	1.418	-1.301	-0.884	-2.778	-1.890	0.819	0.582	-0.884	-0.374	0.819	3.576
GOBP_ACTION_POTENTIAL GOBP_ACTION_POTENTIAL	2.295	-0.265	-0.265	-2.335	-2.896	-0.373	-1.486	-0.686	0.612	0.465	4.127
GOBP_GRANULOCYTE_MIGRATION GOBP_GRANULOCYTE_MIGRATION	-0.868	-2.667	-1.112	-2.172	1.630	0.598	0.458	-1.406	0.339	1.380	3.537
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	1.926	1.113	-0.469	-2.413	-0.866	-0.469	-1.899	-2.413	0.893	0.893	2.234
GOBP_RESPONSE_TO_INTERFERON_GAMMA GOBP_RESPONSE_TO_INTERFERON_GAMMA	-1.814	-1.010	-0.293	-0.388	-1.507	-1.241	-0.813	-0.388	1.146	2.313	4.589
