GO	[-22.08 -0.54]	[-0.54 -0.22]	[-0.22 -0.10]	[-0.10 -0.00]	[-0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.14]	[0.14 0.35]	[0.35 0.75]	[0.75 24.45]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-7.938	0.677	15.604	18.952	-6.632	-7.938	-0.370	1.847	-2.514	-7.938	-7.942
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	-5.047	2.151	16.741	18.745	-8.231	-8.231	-1.333	0.876	-3.173	-5.889	-6.913
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	-5.777	2.243	17.095	13.316	-5.777	-8.105	-2.620	0.623	-0.527	-4.941	-5.780
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	-5.665	3.568	20.229	7.654	-7.980	-7.980	-2.999	0.531	-0.379	-2.999	-5.668
MORF_PRKDC MORF_PRKDC	-5.217	1.220	10.696	10.696	-5.217	-7.479	-0.277	5.718	-2.659	-7.479	-7.483
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	-3.144	4.775	14.320	11.392	-8.189	-8.189	-2.674	0.368	-0.427	-4.297	-6.873
MORF_G22P1 MORF_G22P1	-6.854	-0.594	8.194	13.422	-6.854	-6.854	0.616	5.334	-0.973	-4.664	-6.857
MORF_ANP32B MORF_ANP32B	-6.632	-0.620	5.914	10.819	-6.632	-7.938	0.829	9.217	-0.370	-4.800	-7.942
MORF_SKP1A MORF_SKP1A	-5.739	-0.398	4.930	14.639	-6.750	-8.064	-0.398	8.479	-0.658	-2.594	-8.068
MORF_HAT1 MORF_HAT1	-5.725	0.722	11.260	17.078	-6.979	-6.979	-0.486	0.722	-1.026	-4.774	-4.003
ZHANG_TLX_TARGETS_36HR_DN ZHANG_TLX_TARGETS_36HR_DN	-3.249	7.818	16.546	5.126	-7.605	-6.316	-3.835	0.515	-0.850	-3.249	-5.332
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	-8.022	3.868	8.063	7.584	-8.022	-8.022	-0.813	4.597	-0.505	-4.164	-4.167
MORF_NPM1 MORF_NPM1	-6.229	-2.282	1.059	4.524	-5.022	-6.229	0.540	20.457	1.512	-4.117	-6.232
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	-4.905	1.127	17.845	10.998	-6.104	-6.104	-0.885	-0.275	-1.132	-4.009	-4.908
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	-4.264	3.401	4.826	14.426	-6.830	-8.147	-3.649	3.735	0.377	-4.976	-4.267
MORF_RAD21 MORF_RAD21	-5.032	0.618	6.028	12.956	-7.271	-7.271	0.938	4.366	-1.153	-4.241	-7.274
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	-3.829	3.831	7.837	17.754	-5.529	-6.771	-0.736	0.284	-3.193	-3.193	-5.533
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-6.671	-1.790	1.164	11.853	-7.980	-6.671	-0.379	9.656	3.913	-2.999	-4.838
MORF_DAP3 MORF_DAP3	-3.835	-0.301	7.335	10.984	-7.605	-7.605	-0.301	6.866	-0.673	-3.249	-7.608
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN	-5.777	3.119	10.470	11.017	-8.105	-8.105	-1.276	1.738	-0.671	-3.086	-4.234
MORF_RFC4 MORF_RFC4	-3.973	3.177	9.893	8.741	-4.866	-6.062	-0.370	2.828	-6.062	-6.062	-3.975
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	-5.590	1.206	10.359	5.974	-6.592	-7.897	-0.473	7.321	-0.608	-5.590	-4.768
