GO	[-22.08 -0.54]	[-0.54 -0.22]	[-0.22 -0.10]	[-0.10 -0.00]	[-0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.14]	[0.14 0.35]	[0.35 0.75]	[0.75 24.45]
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	3.076	-1.404	-3.402	-3.402	-0.343	0.581	1.249	-1.148	-1.404	2.472	1.930
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.032	-1.443	-1.172	-2.547	1.310	2.032	-0.446	-1.758	-2.124	-0.446	4.311
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	4.597	-0.646	-1.812	-4.164	0.406	-1.010	-1.239	-0.813	1.559	0.519	2.304
PTEN_DN.V1_UP PTEN_DN.V1_UP	4.116	-0.805	-1.008	-2.659	-0.372	0.326	-0.277	-2.659	-1.008	0.691	4.112
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.520	0.293	-2.213	-1.857	-0.671	0.927	-1.276	-3.086	-0.407	1.738	3.438
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	3.073	-0.405	-1.666	-0.688	-1.360	0.301	-0.688	-3.479	-0.533	1.406	4.133
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3 MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	2.176	1.121	-2.423	-1.951	-0.957	0.427	-0.734	-1.229	-0.406	-0.552	5.266
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	6.060	-0.681	-1.427	-1.779	-0.681	-0.381	-1.779	-1.132	0.329	1.351	1.595
GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN	2.243	1.738	0.623	0.766	-2.620	-2.620	-2.620	2.243	0.386	-0.842	-0.672
GO_MULTICELLULAR_ORGANISMAL_SIGNALING GO_MULTICELLULAR_ORGANISMAL_SIGNALING	2.540	-1.163	-0.482	-2.443	-0.343	-2.443	-0.343	-1.163	0.263	1.328	4.111
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	4.498	-1.276	-1.276	-3.618	-0.527	-0.527	-1.043	-0.527	1.738	1.104	1.103
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.095	-0.318	-3.544	-1.401	1.357	1.357	-0.318	-2.978	-1.135	1.148	1.146
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	2.588	-0.813	-2.567	-3.556	0.406	-1.010	0.962	-0.646	-0.505	1.343	2.585
LI_CISPLATIN_RESISTANCE_DN LI_CISPLATIN_RESISTANCE_DN	2.571	-1.408	0.427	-1.408	-0.764	-0.407	-0.407	-0.764	-1.408	3.867	0.427
GO_CALMODULIN_BINDING GO_CALMODULIN_BINDING	2.519	0.853	-0.385	-0.509	-3.415	-4.069	0.318	0.691	0.853	-0.844	1.454
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP	2.658	0.325	-0.370	-1.767	-1.465	-2.970	-1.203	0.426	0.543	0.325	3.955
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP	2.290	1.769	1.115	0.491	-2.799	-2.356	-2.356	1.533	-0.318	-0.547	-0.548
GSE22886_NEUTROPHIL_VS_MONOCYTE_UP GSE22886_NEUTROPHIL_VS_MONOCYTE_UP	2.612	0.293	-0.309	-2.329	-0.411	2.051	-1.613	-2.771	-0.866	0.503	2.049
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.638	-1.153	-1.422	-0.924	0.372	1.334	0.938	-4.241	-0.569	0.277	1.557
GOZGIT_ESR1_TARGETS_UP GOZGIT_ESR1_TARGETS_UP	2.788	-0.750	-0.301	0.892	-2.453	-3.024	-1.581	0.301	0.301	1.097	1.573
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP	2.812	-0.842	-0.842	-0.407	-2.620	-0.309	-1.276	-1.043	2.243	2.812	-0.528
