GO	[-4.16 -0.18]	[-0.18 -0.11]	[-0.11 -0.07]	[-0.07 -0.04]	[-0.04 -0.02]	[-0.02 0.00]	[0.00 0.03]	[0.03 0.06]	[0.06 0.10]	[0.10 0.17]	[0.17 2.76]
MIR22_5P MIR22_5P	-1.100	1.817	1.817	-1.839	-0.655	0.686	1.382	-1.100	0.238	0.238	-1.822
MIR4735_3P MIR4735_3P	-0.834	-1.502	1.399	1.875	-0.235	-0.235	-1.502	-1.502	-0.456	1.399	0.657
MIR6513_3P MIR6513_3P	-0.301	0.301	1.608	-0.965	0.301	-0.301	-1.670	0.823	-1.670	2.631	-0.954
MIR548M MIR548M	0.522	0.785	1.476	-0.817	-2.092	-0.286	0.316	1.476	-0.817	0.522	-2.074
MIR6728_3P MIR6728_3P	1.511	2.698	0.346	-1.124	-0.552	-0.552	0.346	0.645	-1.124	-1.124	-0.545
MIR548AU_3P MIR548AU_3P	0.453	0.453	-0.356	3.539	-0.356	0.718	-0.356	0.252	-1.797	-1.797	-0.619
MIR18A_5P_MIR18B_5P MIR18A_5P_MIR18B_5P	-1.032	-1.755	1.090	1.490	0.268	-0.337	-1.032	-1.032	-0.337	1.948	0.485
MIR3925_3P MIR3925_3P	0.572	2.481	0.301	0.301	-1.208	0.931	-1.208	0.301	-0.301	-1.208	-0.605
MIR331_5P MIR331_5P	0.655	-0.748	-0.299	-0.748	2.412	-0.748	0.655	-0.748	0.655	-0.748	0.307
MIR495_5P MIR495_5P	3.038	-0.790	0.609	-0.790	-0.325	-0.790	0.609	-0.790	-0.325	0.609	-0.321
MIR3670 MIR3670	0.476	-0.540	1.607	-0.540	-0.540	2.379	-0.177	-0.540	-0.540	-0.540	-0.174
