GO	[-4.89 -0.44]	[-0.44 -0.26]	[-0.26 -0.16]	[-0.16 -0.08]	[-0.08 -0.00]	[-0.00 0.01]	[0.01 0.10]	[0.10 0.20]	[0.20 0.37]	[0.37 0.80]	[0.80 6.04]
GNF2_HPN GNF2_HPN	6.187	-0.893	-3.589	-1.867	-4.457	6.187	-1.480	-2.899	-1.158	0.479	3.865
GNF2_HPX GNF2_HPX	5.612	-1.180	-2.932	-1.895	-4.496	5.612	-1.504	-3.625	-0.912	0.615	4.672
MORF_IL4 MORF_IL4	2.122	-3.060	-1.824	-0.499	-3.060	10.612	-4.213	-2.182	-0.499	1.618	1.861
MORF_PRKDC MORF_PRKDC	0.438	4.512	1.670	0.699	3.766	-4.856	0.699	0.334	-1.471	-5.694	-5.694
GNF2_LCAT GNF2_LCAT	5.925	-0.952	-3.228	-1.601	-4.063	4.462	-1.244	-2.569	-1.244	0.473	4.462
CAR_HPX CAR_HPX	1.880	-0.473	-3.045	-2.120	-3.045	7.309	-1.495	-3.045	-1.044	0.911	3.175
MORF_MAP2K7 MORF_MAP2K7	1.435	-2.737	-3.249	-1.041	-1.288	11.027	-2.737	-1.576	-0.831	1.670	1.923
MORF_CTSB MORF_CTSB	1.539	-1.687	-2.883	-1.131	-1.388	10.573	-4.009	-1.687	-0.723	1.112	2.607
GNF2_HCK GNF2_HCK	-0.860	-1.604	-1.185	-0.609	-1.604	-3.888	-2.148	-0.860	1.710	7.629	5.244
MORF_ANP32B MORF_ANP32B	-4.419	0.729	2.486	2.206	1.944	-3.789	1.944	0.888	0.465	-2.758	-6.004
MORF_PPP1CC MORF_PPP1CC	-0.613	4.171	1.846	1.589	1.135	-5.735	0.938	0.938	-1.258	-4.777	-3.997
GCM_UBE2N GCM_UBE2N	-2.924	-1.005	0.649	4.898	0.817	-6.439	0.502	2.596	1.708	-1.271	-3.543
MORF_CDH4 MORF_CDH4	2.293	-2.395	-2.395	-0.709	-1.922	8.195	-2.965	-1.922	-0.930	2.293	1.426
GCM_MYST2 GCM_MYST2	-3.508	0.682	0.309	3.195	1.233	-5.937	1.456	1.961	0.846	-0.871	-5.937
MORF_PSMC1 MORF_PSMC1	-1.205	-0.976	1.227	3.084	2.467	-8.029	1.670	2.184	-0.615	-1.778	-3.000
MORF_G22P1 MORF_G22P1	-3.541	3.503	3.153	1.210	1.210	-3.541	0.828	0.525	0.403	-4.209	-4.209
MORF_CTBP1 MORF_CTBP1	-3.409	1.303	2.981	1.786	1.535	-4.068	0.900	0.729	0.729	-2.848	-5.816
MORF_LCAT MORF_LCAT	3.512	1.032	-3.553	-1.840	-2.865	4.799	-1.840	-2.865	-1.137	1.032	2.090
MORF_RFC4 MORF_RFC4	0.529	4.164	1.050	2.051	2.051	-4.215	0.854	-0.750	-1.540	-3.475	-5.133
MORF_DAP3 MORF_DAP3	-1.894	1.324	2.031	3.211	0.940	-4.316	2.892	-0.310	-0.310	-2.674	-5.888
GNF2_GSTM1 GNF2_GSTM1	4.526	-1.224	-2.697	-1.224	-2.697	3.606	-0.916	-2.697	-1.224	0.545	4.526
GCM_RAB10 GCM_RAB10	-3.541	0.667	1.009	1.671	4.256	-4.209	1.930	0.667	-0.302	-1.694	-5.004
GNF2_ITGB2 GNF2_ITGB2	-2.374	-2.374	-1.543	-0.647	-0.400	-2.374	-1.010	-0.647	3.372	5.855	2.358
GNF2_TST GNF2_TST	3.919	-0.588	-2.523	-1.473	-3.287	3.046	-0.588	-3.287	-0.815	0.462	4.393
MORF_EIF4A2 MORF_EIF4A2	-3.032	-0.968	-0.292	0.427	2.542	-4.615	1.629	1.629	4.058	-0.968	-3.735
MORF_EPHA7 MORF_EPHA7	3.210	0.415	-2.005	-0.988	-2.487	4.427	-1.602	-3.772	-1.602	0.901	2.845
GNF2_RAN GNF2_RAN	0.277	5.879	1.343	1.660	1.060	-2.603	-1.011	-2.603	0.277	-1.915	-3.593
MORF_HAT1 MORF_HAT1	-0.726	2.142	2.142	2.433	0.970	-4.280	1.616	0.382	-1.152	-2.537	-5.081
CAR_IGFBP1 CAR_IGFBP1	2.845	-0.400	-1.543	-1.543	-2.374	5.180	-1.010	-2.374	-1.543	0.379	2.358
GNF2_TNFRSF1B GNF2_TNFRSF1B	-0.814	-2.667	-1.217	-0.330	-1.793	-2.667	-0.814	-0.529	2.370	5.053	3.337
GNF2_PA2G4 GNF2_PA2G4	-0.244	5.369	1.287	1.610	0.751	-3.298	-0.579	-0.384	-0.579	-3.298	-3.298
MORF_RAD23B MORF_RAD23B	-1.190	0.268	2.363	1.811	1.562	-7.426	1.562	0.476	0.476	-1.190	-3.673
GCM_DFFA GCM_DFFA	-2.154	0.566	1.671	2.284	0.566	-5.372	1.153	2.284	0.300	-2.154	-3.372
MORF_RAD54L MORF_RAD54L	1.323	3.046	0.462	0.632	1.929	-2.523	1.063	-0.588	-0.815	-4.353	-4.353
GCM_MLL GCM_MLL	-1.718	0.292	1.406	1.900	1.188	-6.018	1.188	2.175	0.652	-1.718	-4.245
GNF2_KISS1 GNF2_KISS1	-0.473	-0.271	-0.785	-2.039	-1.264	11.394	-0.785	-2.039	-0.473	-0.473	1.142
MORF_DNMT1 MORF_DNMT1	-0.312	3.511	0.740	1.434	1.434	-3.829	0.945	0.563	-1.109	-3.829	-3.829
GNF2_CASP1 GNF2_CASP1	-1.665	-2.153	-1.273	-0.510	-0.707	-3.557	-0.707	-0.358	1.978	5.909	3.489
GCM_ACTG1 GCM_ACTG1	-3.228	0.473	1.520	1.024	1.806	-4.063	1.520	1.024	0.473	-0.716	-5.202
MORF_FRK MORF_FRK	3.990	0.706	-1.637	-1.248	-2.732	3.547	-1.637	-3.518	-0.937	0.912	1.410
MORF_FBL MORF_FBL	-2.517	1.569	3.544	2.460	0.698	-2.517	0.881	0.539	-0.584	-3.100	-3.808
GNF2_IGFBP1 GNF2_IGFBP1	-0.218	-0.798	-1.454	-0.798	-0.798	12.053	-1.454	-1.454	-0.218	-0.431	0.403
MORF_WNT1 MORF_WNT1	1.812	0.290	-1.176	-2.627	-2.028	5.701	-1.554	-2.028	-1.176	0.420	3.294
GNF2_PECAM1 GNF2_PECAM1	-0.624	-2.332	-0.981	-0.624	-0.981	-2.332	-0.981	-0.981	2.425	5.297	2.921
GNF2_S100A4 GNF2_S100A4	-0.432	-1.955	-0.731	0.370	-1.955	-1.955	-0.731	-1.955	1.629	4.355	3.126
MORF_PRKCA MORF_PRKCA	2.228	-2.267	-2.267	-1.268	-1.024	6.366	-1.554	-1.554	-0.816	1.241	2.228
MORF_MAP3K14 MORF_MAP3K14	1.374	0.388	-1.497	-1.920	-2.440	7.940	-1.920	-1.497	-0.874	0.532	1.650
MORF_CDC10 MORF_CDC10	-2.703	0.601	1.398	1.653	2.229	-3.303	0.766	1.930	0.339	-2.703	-4.029
MORF_NME2 MORF_NME2	-6.525	0.357	0.618	0.781	1.918	-4.364	1.399	1.172	1.172	-0.473	-1.635
