GO	[-6.85 -0.63]	[-0.63 -0.29]	[-0.29 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.24]	[0.24 0.53]	[0.53 1.05]	[1.05 24.36]
TOX4_TARGET_GENES TOX4_TARGET_GENES	-1.745	1.205	5.140	2.691	-7.896	-6.592	-0.361	4.746	0.845	-2.487	-2.083
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	1.114	4.239	5.841	-6.394	-6.394	-1.635	2.288	1.767	-2.356	-2.347
ZBED4_TARGET_GENES ZBED4_TARGET_GENES	-0.844	1.455	4.234	1.693	-7.062	-7.062	-1.320	3.498	1.950	-0.844	-2.851
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.252	-1.611	-0.797	-3.193	11.037	4.350	0.397	-0.797	-1.144	-2.252	-0.353
MCM3_TARGET_GENES MCM3_TARGET_GENES	-2.434	0.879	1.931	4.095	-6.513	-3.999	0.879	1.458	1.248	-0.742	-1.694
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.417	0.775	3.556	2.410	-3.711	-4.814	-0.582	2.769	0.593	-1.786	-2.280
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-0.866	0.388	1.627	3.744	-3.864	-3.864	-0.866	2.948	0.697	0.388	-3.042
IRX2_TARGET_GENES IRX2_TARGET_GENES	-3.098	0.310	0.417	3.246	-4.481	-3.727	0.417	3.604	1.728	0.310	-1.118
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.163	1.327	1.594	1.594	-3.902	-3.902	-0.343	2.538	2.200	-1.163	-2.437
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-1.634	-0.400	2.665	2.665	-5.230	-4.094	0.967	2.006	-0.282	-0.282	-0.740
ZBTB1_TARGET_GENES ZBTB1_TARGET_GENES	-1.730	0.467	1.542	1.836	-3.635	-3.635	0.467	1.542	2.156	-0.393	-1.725
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-0.909	0.372	3.007	2.118	-2.819	-2.819	-0.240	1.727	0.560	-0.909	-1.921
UBE2I_TARGET_GENES UBE2I_TARGET_GENES	-0.960	-0.263	0.997	2.871	-1.998	-2.902	-1.393	4.985	-0.263	-0.647	-0.644
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.586	1.096	2.173	4.119	-1.890	-2.777	-0.586	0.238	0.818	-1.301	-1.886
RBM15_TARGET_GENES RBM15_TARGET_GENES	-1.705	2.259	0.985	2.259	-3.901	-2.604	0.795	0.795	0.985	-0.637	-1.698
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.758	-0.435	1.978	0.827	-2.849	-4.190	-1.542	2.268	1.015	0.513	0.663
THRA_TARGET_GENES THRA_TARGET_GENES	-1.593	0.392	2.030	1.163	-4.522	-2.069	-0.909	0.721	1.425	0.392	0.546
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	0.371	1.164	1.739	4.115	-2.363	-1.797	0.707	-0.521	-0.733	-1.797	-1.002
CTR9_TARGET_GENES CTR9_TARGET_GENES	0.288	0.675	0.938	0.675	-2.611	-2.611	-0.786	3.379	0.675	-0.508	-1.178
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	0.907	0.907	-0.261	3.283	-2.771	-4.737	-0.261	0.907	-0.261	-0.474	-0.471
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-0.595	-0.595	1.555	1.555	-2.362	-3.317	-0.864	1.555	-0.255	0.724	0.522
SOX11_TARGET_GENES SOX11_TARGET_GENES	-1.090	-0.373	0.684	4.007	-1.090	-1.823	-0.650	0.684	1.370	-0.373	-1.087
ZNF708_TARGET_GENES ZNF708_TARGET_GENES	-2.918	-0.446	1.615	0.816	-1.649	-1.226	0.441	0.441	2.679	-0.301	-0.444
ZNF746_TARGET_GENES ZNF746_TARGET_GENES	-0.541	0.397	-0.354	0.578	-2.252	-1.611	0.397	3.336	1.349	-1.611	0.255
ZNF41_TARGET_GENES ZNF41_TARGET_GENES	0.575	0.412	2.975	0.997	-2.993	-0.476	-0.940	-0.324	0.997	-0.476	-1.703
FOXD3_TARGET_GENES FOXD3_TARGET_GENES	-1.450	-0.430	2.478	1.030	-1.450	-1.450	-0.219	1.030	0.403	-0.430	-0.218
TRIP13_TARGET_GENES TRIP13_TARGET_GENES	-0.659	2.249	-0.312	0.290	-2.229	-1.251	-1.251	0.426	1.578	1.578	-0.656
