GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.22]	[0.22 0.38]	[0.38 2.90]
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	3.926	1.431	1.132	0.454	0.643	0.454	-0.460	-2.545	-3.531	-1.861	-1.383
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	2.847	2.037	1.681	0.422	0.602	-0.492	-0.492	-1.927	-1.410	-2.621	-1.441
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	2.096	2.096	0.601	1.238	0.371	-0.732	-0.432	-0.432	-1.961	-1.961	-1.986
GSE39556_CD8A_DC_VS_NK_CELL_DN GSE39556_CD8A_DC_VS_NK_CELL_DN	-1.793	0.254	-1.793	-1.793	0.454	0.454	2.941	-0.354	-1.063	1.049	1.027
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	0.250	-1.283	-2.764	-0.569	0.250	-0.359	-0.359	0.406	-0.866	0.609	6.129
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN	-0.896	-1.583	-0.502	-0.502	-1.583	0.586	1.290	0.339	-1.583	2.250	1.710
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-1.919	-1.164	-0.705	-0.227	-0.227	-1.919	-0.227	2.165	-0.227	0.390	3.199
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP	2.525	1.585	2.030	-2.003	-1.233	-1.233	0.352	-0.759	-0.759	-0.255	-0.464
GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	1.385	0.432	1.007	-1.835	-1.835	1.821	0.432	0.239	0.239	-0.653	-1.858
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN	1.551	2.549	0.503	0.285	-1.709	0.285	-1.709	0.503	-0.318	-1.709	-0.589
