GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.03]	[-0.03 -0.00]	[-0.00 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
GO_MITOCHONDRIAL_TRANSLATION GO_MITOCHONDRIAL_TRANSLATION	-2.132	-1.689	-2.132	-0.581	-1.324	-1.024	-0.424	-0.581	-0.301	1.648	14.789
GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	3.294	-0.799	-1.558	-1.558	0.908	-1.558	-1.011	-1.011	0.457	-1.011	6.152
GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	-0.324	-0.787	0.609	-0.324	-0.787	-0.787	-0.787	-0.324	-0.324	-0.324	6.905
GO_RNA_EXPORT_FROM_NUCLEUS GO_RNA_EXPORT_FROM_NUCLEUS	5.924	0.291	-0.311	-1.044	-0.596	0.291	-1.347	-1.044	-0.311	-1.044	1.127
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	0.455	-0.332	-0.556	3.698	-0.332	-1.398	-0.332	1.319	-2.198	0.455	-0.888
GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	0.304	-0.746	0.655	-0.746	-0.746	-0.746	-0.746	0.655	1.713	-0.746	1.719
GO_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS GO_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	-0.756	3.016	0.351	-1.991	1.180	-1.226	-0.256	0.571	-0.756	-0.756	0.575
GO_TRANSCRIPTION_BY_RNA_POLYMERASE_III GO_TRANSCRIPTION_BY_RNA_POLYMERASE_III	-0.316	-2.157	0.286	-0.535	-0.535	-0.865	-0.316	-0.535	0.286	1.017	4.422
GO_STRIATED_MUSCLE_ADAPTATION GO_STRIATED_MUSCLE_ADAPTATION	0.920	1.678	-0.703	-0.412	0.625	1.678	-1.908	-0.228	-0.412	-0.412	-1.901
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	-0.354	0.453	0.453	-0.625	-1.783	0.715	-0.354	0.254	3.488	-0.354	-1.776
GO_ADENYLYLTRANSFERASE_ACTIVITY GO_ADENYLYLTRANSFERASE_ACTIVITY	0.256	0.991	-0.829	-0.829	-0.829	-0.829	0.566	0.256	0.256	-0.829	2.876
GO_PROTEIN_DEGLYCOSYLATION GO_PROTEIN_DEGLYCOSYLATION	-0.260	-0.260	3.368	0.346	-1.119	-0.260	-1.119	1.032	0.346	-1.119	-0.547
GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	0.304	-0.746	0.655	-0.746	-0.746	-0.746	-0.298	0.304	0.655	-0.746	3.192
GO_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS GO_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	1.744	0.426	-0.462	-0.995	-0.995	0.426	-0.995	0.426	-0.204	1.744	-0.991
