GO	[-6.76 -0.61]	[-0.61 -0.44]	[-0.44 -0.22]	[-0.22 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 8.56]
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	7.471	0.880	-0.584	-4.699	-4.004	3.406	-0.584	-4.004	-1.406	-0.584	2.478
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	3.244	2.638	0.341	-4.402	-2.341	1.394	-1.373	-1.974	-1.974	-0.457	3.574
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	2.779	4.090	0.285	-0.858	-4.982	4.090	-1.297	-1.569	-2.241	-0.685	0.286
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP	3.202	4.990	0.650	-2.166	-2.166	0.797	-1.507	-2.166	-3.031	0.519	0.651
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	2.084	3.977	-1.061	-2.306	-2.306	2.650	-1.061	-2.306	-2.306	0.799	1.159
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	4.915	0.361	-0.442	-3.375	-3.375	0.736	-0.442	-2.411	-0.572	0.361	3.797
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	3.159	3.159	-0.326	-1.366	-3.938	0.480	-0.431	-3.344	-1.996	0.607	1.996
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	3.757	2.461	-0.633	-2.228	-2.661	1.026	0.326	-2.661	-2.228	-0.373	2.182
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN	2.020	1.464	-0.499	-2.863	-4.405	0.477	-0.362	-1.146	-0.499	-0.499	4.634
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN	2.325	1.560	-0.866	-2.332	-3.872	0.503	-0.309	-2.332	-0.866	1.560	2.618
