GO	[-31.63 -1.08]	[-1.08 -0.59]	[-0.59 -0.31]	[-0.31 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.21]	[0.21 0.48]	[0.48 1.06]	[1.06 23.45]
GOCC_FICOLIN_1_RICH_GRANULE GOCC_FICOLIN_1_RICH_GRANULE	-6.363	-0.867	1.136	0.634	1.798	-5.373	-2.775	0.293	1.136	2.054	2.057
GOMF_IMMUNE_RECEPTOR_ACTIVITY GOMF_IMMUNE_RECEPTOR_ACTIVITY	0.491	-0.352	-0.866	-0.486	-1.439	0.256	-3.511	-1.439	0.256	0.362	10.668
GOMF_HEPARIN_BINDING GOMF_HEPARIN_BINDING	1.163	-0.957	-0.581	-3.867	0.966	0.375	1.872	-3.867	-1.828	0.375	4.569
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	-0.509	-0.385	-1.623	-0.845	-1.976	4.245	0.548	-1.321	-1.063	0.423	3.872
GOBP_ACUTE_PHASE_RESPONSE GOBP_ACUTE_PHASE_RESPONSE	-0.702	-1.907	-1.157	-1.157	-0.702	0.389	2.641	-0.702	-0.228	0.625	3.197
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	-0.911	-0.427	-0.427	-0.427	-0.277	1.478	-1.280	-0.633	0.326	-1.771	5.591
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	0.527	-0.300	-0.549	-0.300	-0.958	-1.658	-0.958	-0.549	-0.300	0.820	5.226
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	1.075	-0.260	-0.260	-1.064	-2.446	-0.434	0.785	-1.064	0.785	-1.064	3.181
GOBP_EOSINOPHIL_CHEMOTAXIS GOBP_EOSINOPHIL_CHEMOTAXIS	-0.745	-0.298	-0.745	-0.745	0.304	0.655	-0.745	-0.745	0.304	0.655	3.185
HP_CHILDHOOD_ONSET_SENSORINEURAL_HEARING_IMPAIRMENT HP_CHILDHOOD_ONSET_SENSORINEURAL_HEARING_IMPAIRMENT	0.762	1.292	-0.663	-0.663	-0.247	-0.663	-0.663	-0.663	-0.247	-0.247	2.698
GOMF_LONG_CHAIN_FATTY_ACID_BINDING GOMF_LONG_CHAIN_FATTY_ACID_BINDING	-0.538	-0.538	-0.538	-0.538	-0.538	-0.176	0.967	-0.176	-0.538	0.967	2.371
GOMF_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY GOMF_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY	0.211	-0.414	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	1.257	2.979
GOCC_CYTOSKELETON_OF_PRESYNAPTIC_ACTIVE_ZONE GOCC_CYTOSKELETON_OF_PRESYNAPTIC_ACTIVE_ZONE	0.894	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	0.313	-0.290	2.722
