GO	[-10.12 -0.92]	[-0.92 -0.57]	[-0.57 -0.31]	[-0.31 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.18]	[0.18 0.45]	[0.45 0.84]	[0.84 1.88]	[1.88 9.51]
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.717	3.898	3.898	0.523	-0.555	-3.746	0.717	0.363	-2.742	-3.746	-2.056
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	0.263	-0.888	1.609	4.165	0.263	-3.924	0.263	2.566	0.517	-2.457	-5.079
WP_MRNA_PROCESSING WP_MRNA_PROCESSING	-2.846	0.256	3.482	2.077	0.826	-2.846	1.029	0.493	0.826	-2.288	-3.558
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-2.776	-0.402	-1.843	-1.482	4.231	6.505	0.311	-0.925	0.423	-0.714	-0.940
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	-0.810	-0.810	0.523	-0.810	4.651	5.329	-0.810	-1.295	-0.492	-1.295	-2.088
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	1.258	3.330	2.919	0.596	-1.987	-1.519	-1.147	0.596	-0.851	-0.438	-4.444
WP_TRANSLATION_FACTORS WP_TRANSLATION_FACTORS	0.456	0.693	1.324	6.358	-0.893	-1.399	-0.556	-0.332	-2.201	-1.399	-0.902
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	-0.861	-1.535	-1.535	-1.535	2.888	3.517	-0.250	-0.250	0.942	-0.861	-0.482
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-2.212	-0.430	-0.318	1.419	-2.212	-3.860	0.994	1.924	1.924	0.811	-0.582
WP_AMINO_ACID_METABOLISM WP_AMINO_ACID_METABOLISM	1.175	4.319	0.919	1.464	-0.814	-1.129	-1.129	-1.129	-2.071	-0.814	-0.398
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	1.663	1.663	1.663	0.398	-0.491	-1.036	0.398	-1.036	-1.036	-1.036	-1.042
WP_PEPTIDE_GPCRS WP_PEPTIDE_GPCRS	0.854	-1.552	-1.552	-2.185	1.780	2.161	0.277	-0.754	-1.093	0.429	1.111
WP_PROTEASOME_DEGRADATION WP_PROTEASOME_DEGRADATION	0.441	3.858	0.910	-0.811	-0.811	-1.213	0.275	1.554	-0.811	-0.811	-1.801
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	0.717	-0.625	-1.058	-0.625	-1.058	5.561	0.454	-1.058	-0.625	-0.354	0.448
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	0.413	1.003	0.578	0.578	-1.281	-3.005	0.775	0.775	0.775	0.413	-3.027
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3 WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	-1.481	-0.364	-1.080	-1.080	2.230	1.538	0.246	-0.772	-1.481	0.541	1.847
WP_LUNG_FIBROSIS WP_LUNG_FIBROSIS	-1.183	-0.508	-0.508	-1.751	0.288	-0.315	-0.508	-0.315	-0.315	0.941	5.098
WP_COMPLEMENT_AND_COAGULATION_CASCADES WP_COMPLEMENT_AND_COAGULATION_CASCADES	0.787	-0.260	-2.451	-2.451	0.787	-0.260	-0.434	-0.260	0.347	1.800	0.535
WP_GLUCURONIDATION WP_GLUCURONIDATION	-1.077	-1.077	-1.077	-0.240	0.372	2.154	-0.520	0.372	-0.240	-0.520	2.140
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.396	2.072	1.387	0.824	-0.621	-0.621	-0.621	-0.621	-0.223	-0.621	-0.625
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS	-0.497	1.053	-0.497	0.525	0.167	0.167	2.551	-0.497	-0.497	-0.497	-0.500
