GO	[-1.54 -0.38]	[-0.38 -0.22]	[-0.22 -0.14]	[-0.14 -0.08]	[-0.08 -0.02]	[-0.02 0.03]	[0.03 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 0.38]	[0.38 1.75]
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-0.274	-1.103	-0.274	-1.658	-0.720	-2.512	-0.274	-0.274	-0.274	0.762	7.704
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	-0.242	-0.733	-0.242	-1.962	-0.733	-1.962	-0.242	-0.242	0.370	0.370	6.560
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	4.199	1.945	-0.406	-0.914	-0.914	-0.406	-0.406	-0.914	-0.914	-0.914	0.871
KEGG_RIBOSOME KEGG_RIBOSOME	0.253	-1.064	0.253	-1.794	-0.627	-1.794	0.253	0.253	0.253	0.253	6.398
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	3.869	1.374	-1.207	0.573	-1.207	-0.300	-1.207	-0.300	-1.207	-0.612	0.569
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	5.333	1.211	-0.706	-0.706	-0.273	-0.706	-0.706	-0.706	-0.706	-0.273	0.329
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	5.333	1.211	-0.706	-0.706	-0.706	-0.706	-0.273	-0.273	-0.706	-0.706	0.329
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	4.090	1.721	-0.298	-0.747	-0.747	-0.747	-0.747	-0.747	-0.747	0.304	0.302
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	-0.393	-1.131	0.410	-1.131	-0.680	-1.878	0.225	0.410	0.225	0.225	6.084
REACTOME_DEGRADATION_OF_DVL REACTOME_DEGRADATION_OF_DVL	3.796	2.079	-0.223	-0.622	-0.622	-0.622	-0.622	-0.622	-0.622	-0.622	0.394
