GO	[-0.69 -0.11]	[-0.11 -0.07]	[-0.07 -0.05]	[-0.05 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.04]	[0.04 0.06]	[0.06 0.09]	[0.09 0.97]
GCM_CSNK2B GCM_CSNK2B	3.328	0.490	0.337	0.337	-0.267	-3.845	2.104	-0.591	-0.404	-1.158	-1.181
GCM_NPM1 GCM_NPM1	1.446	1.446	-0.480	0.394	-0.334	-3.479	2.415	-0.480	0.546	-2.089	-0.937
MORF_SMC1L1 MORF_SMC1L1	4.139	-1.471	1.241	-0.601	-1.471	0.246	-0.365	-0.601	-0.951	-0.601	1.219
GNF2_DEK GNF2_DEK	2.498	0.246	0.246	0.246	-1.471	-0.365	-1.471	-1.471	0.640	-0.951	2.463
GNF2_MLF1 GNF2_MLF1	-3.423	-0.635	2.615	0.327	1.188	0.486	-0.635	-0.277	0.486	0.327	-1.310
GCM_APEX1 GCM_APEX1	2.149	0.769	0.580	-0.311	-1.175	-3.401	1.817	-0.874	-0.311	-0.637	0.280
MORF_RFC4 MORF_RFC4	3.284	0.397	-0.449	-0.321	-0.449	-1.072	-1.382	-0.613	-1.072	-0.613	3.223
MORF_PPP2CA MORF_PPP2CA	4.029	-0.714	-0.377	-0.377	-0.714	-0.377	-0.950	-0.714	-0.377	-1.242	2.763
MORF_TERF1 MORF_TERF1	1.948	0.654	-1.216	-0.528	0.654	-0.528	-1.216	0.654	0.275	-2.666	1.192
MORF_G22P1 MORF_G22P1	4.566	0.716	-0.520	-0.388	0.431	-0.520	0.890	-2.120	-0.388	-1.399	-0.706
GCM_PFN1 GCM_PFN1	3.625	0.852	-0.255	-0.757	0.352	-1.996	0.852	-0.255	-0.757	-0.757	-0.770
GNF2_RRM2 GNF2_RRM2	0.303	1.887	-0.299	-0.610	-1.203	-0.610	-0.610	-0.610	-0.610	-0.299	3.815
MORF_LCAT MORF_LCAT	-1.625	-2.601	2.084	1.236	-0.272	-0.272	0.461	-0.272	1.236	0.332	-1.658
GNF2_SMC2L1 GNF2_SMC2L1	1.361	1.940	-0.912	-0.912	-0.912	-0.406	-0.406	0.217	-0.912	0.217	1.346
GCM_DLG1 GCM_DLG1	-2.009	-0.648	-2.009	1.653	-0.422	1.005	1.005	-0.648	0.742	1.005	-0.663
GNF2_BUB1 GNF2_BUB1	-0.787	2.278	-0.324	-0.324	-0.324	-0.324	-0.324	-0.787	-0.324	-0.787	3.007
GCM_HBP1 GCM_HBP1	3.882	-1.216	-0.528	-0.813	-0.528	-0.813	-0.528	0.275	-0.813	1.948	0.430
GCM_PSME1 GCM_PSME1	1.973	0.541	0.753	-0.845	-0.383	-3.297	1.291	-0.383	-0.383	-0.845	0.357
MORF_STK17A MORF_STK17A	-2.257	0.376	1.408	0.799	-0.585	-0.967	1.651	0.799	0.981	-1.854	-0.996
MORF_CTBP1 MORF_CTBP1	1.979	-0.420	-0.932	0.397	0.835	0.293	-0.309	-1.465	-0.728	-2.202	2.519
MORF_EIF4A2 MORF_EIF4A2	3.184	1.292	-0.475	0.264	-0.855	-2.831	-0.341	0.264	0.508	-1.114	0.360
MORF_DNMT1 MORF_DNMT1	2.236	-0.290	-0.290	-1.128	-0.834	-0.603	-0.834	0.312	-0.603	-0.834	3.804
MORF_HAT1 MORF_HAT1	2.566	-0.611	0.636	-1.022	0.369	-1.022	-0.797	-0.338	-1.987	0.369	2.200
MORF_PRKDC MORF_PRKDC	0.540	-0.524	-0.396	-0.524	-1.359	-1.094	-0.396	0.310	0.540	-0.681	5.063
