GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.22]	[0.22 0.38]	[0.38 2.90]
LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX	-0.995	-0.995	-1.708	-0.995	-0.575	-1.708	0.789	-0.575	0.789	0.285	8.425
LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE	-1.164	-1.164	-1.164	-1.918	-0.705	-1.164	0.629	-0.227	1.286	0.928	5.133
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	0.250	-1.282	-2.763	-0.568	0.250	-0.359	-0.359	0.407	-0.866	0.609	6.102
MIR605_5P MIR605_5P	-1.582	-0.896	-0.501	-0.266	-0.501	-0.896	0.340	-0.896	-0.501	3.443	3.381
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-1.918	-1.164	-0.705	-0.227	-0.227	-1.918	-0.227	2.166	-0.227	0.390	3.185
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	-1.012	-1.548	-1.548	-1.012	-0.399	-0.399	-0.648	0.592	0.592	1.932	3.905
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN	-0.477	-1.540	-1.540	-0.863	-0.863	-0.477	0.618	-0.249	0.618	2.333	2.286
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN	-0.601	-0.601	-1.028	-0.601	-1.750	0.754	-1.028	-0.336	0.754	0.754	4.243
TSHZ1_TARGET_GENES TSHZ1_TARGET_GENES	0.269	-0.336	-0.601	0.479	1.954	-0.601	0.479	-1.750	-1.750	-0.601	2.416
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN	-2.297	-0.365	-0.954	-0.954	-0.954	0.418	-0.365	0.418	0.418	2.050	2.460
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	-0.830	2.164	0.256	-0.351	-0.351	-0.830	-0.351	-0.830	-0.830	0.256	2.848
MIR1178_3P MIR1178_3P	-0.996	0.427	-0.203	-0.996	-0.996	-0.462	-0.996	-0.203	0.776	0.776	3.031
GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_DN GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_DN	-0.705	-1.164	-0.705	-0.227	0.390	-0.705	-0.227	-0.705	-0.412	0.390	5.869
GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP	-0.392	0.411	0.967	-0.678	-1.130	-0.392	-0.678	0.411	-1.876	0.226	3.897
