GO	[-3.26 -0.36]	[-0.36 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.02]	[-0.02 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.98]
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	0.718	-0.769	-1.417	-0.769	2.600	-0.769	-1.417	-0.409	0.427	-0.409	2.600
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	1.086	-1.623	-1.074	-0.436	-1.623	-1.623	0.790	-0.697	0.790	2.726	1.086
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	2.547	2.020	-0.577	0.787	-0.319	-0.319	-1.711	-0.997	0.284	-0.319	-1.711
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	-0.455	-0.234	3.014	-1.501	-1.501	-0.455	-0.234	-0.455	-0.833	0.380	2.416
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	-0.674	0.263	-0.342	-0.342	5.146	0.509	-1.291	0.509	-0.674	-0.674	-0.674
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.998	0.774	2.375	-0.998	-0.204	0.774	-0.998	0.774	-0.464	-0.998	-0.204
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	-0.914	0.491	-0.407	0.876	0.216	2.614	-0.407	-0.914	-0.914	0.876	-0.914
GOBP_RESPONSE_TO_ESTRADIOL GOBP_RESPONSE_TO_ESTRADIOL	-0.748	-0.748	-0.298	0.304	0.656	2.414	-0.748	-0.748	-0.748	0.656	0.656
HP_ACNE HP_ACNE	0.524	-0.498	-0.498	0.524	-0.498	-0.498	-0.498	-0.498	2.558	-0.498	1.054
HP_ACCELERATED_SKELETAL_MATURATION HP_ACCELERATED_SKELETAL_MATURATION	-0.664	-0.664	-0.664	0.362	-0.664	0.763	-0.248	2.711	-0.248	-0.664	0.763
GOBP_RESPONSE_TO_STEROL GOBP_RESPONSE_TO_STEROL	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	0.361	4.479
HP_ABSENT_EARLOBE HP_ABSENT_EARLOBE	-0.332	-0.332	-0.332	-0.332	-0.332	0.796	2.459	-0.332	-0.332	-0.332	0.796
