GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GO_ATPASE_COMPLEX GO_ATPASE_COMPLEX	3.688	-0.244	-0.244	-2.326	-3.278	-0.577	-0.382	-0.842	-0.244	0.539	2.328
GO_PROTEIN_K11_LINKED_UBIQUITINATION GO_PROTEIN_K11_LINKED_UBIQUITINATION	3.510	0.684	1.089	0.371	-0.520	-1.077	-1.077	-1.077	-0.520	-1.077	0.370
GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX	2.527	0.884	-1.308	-0.934	-1.308	-0.934	-0.289	-0.934	-0.289	-0.652	3.872
GO_N_ACYLTRANSFERASE_ACTIVITY GO_N_ACYLTRANSFERASE_ACTIVITY	3.731	0.947	-0.506	-0.714	-0.506	-0.984	-2.331	-0.348	-0.506	-0.506	1.772
GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	2.121	0.817	-1.288	0.990	-0.836	-1.902	0.410	-0.660	-0.513	-1.572	2.383
GO_PROTEASOME_ACCESSORY_COMPLEX GO_PROTEASOME_ACCESSORY_COMPLEX	3.816	0.427	-0.204	-0.204	-0.462	-0.994	-0.994	-0.462	1.214	-0.994	-0.464
GO_PEPTIDASE_COMPLEX GO_PEPTIDASE_COMPLEX	3.815	0.637	0.451	-1.836	-0.957	0.301	-1.836	0.301	0.858	-0.671	-0.461
GO_RECOMBINATIONAL_REPAIR GO_RECOMBINATIONAL_REPAIR	5.884	-0.365	-0.693	0.830	0.354	-0.365	-0.509	-0.924	-1.209	-0.924	-0.369
GO_INO80_TYPE_COMPLEX GO_INO80_TYPE_COMPLEX	2.251	-0.491	-0.491	-1.035	-1.035	-0.491	-0.222	-0.222	-0.222	-0.491	2.911
GO_RESPONSE_TO_GAMMA_RADIATION GO_RESPONSE_TO_GAMMA_RADIATION	3.139	0.272	-0.332	-0.892	0.981	1.320	-1.396	-0.556	-1.396	-0.556	-0.334
GO_N_ACETYLTRANSFERASE_ACTIVITY GO_N_ACETYLTRANSFERASE_ACTIVITY	3.339	0.637	-0.301	-0.671	-0.457	-1.335	-1.836	-0.457	-0.457	-0.301	1.720
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	2.664	-0.398	-0.790	-0.568	-1.074	-0.398	-0.790	-1.888	0.649	0.649	1.938
GO_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS GO_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	3.188	1.631	-0.370	-1.113	-0.868	-0.666	-0.868	-0.502	1.381	-0.868	-0.507
