GO	[-2.86 -0.23]	[-0.23 -0.15]	[-0.15 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.01]	[0.01 0.05]	[0.05 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 1.86]
GNF2_EIF3S6 GNF2_EIF3S6	2.375	2.375	3.374	1.191	-0.351	-1.282	-0.861	-2.777	-1.879	-0.861	-2.649
MORF_NPM1 MORF_NPM1	1.809	2.583	5.080	0.679	-0.611	-0.273	-0.869	-2.197	-2.197	-1.637	-2.772
MORF_ACTG1 MORF_ACTG1	1.510	1.881	4.308	1.510	-0.757	0.442	-1.104	-2.223	-2.223	-2.223	-2.096
GCM_TPT1 GCM_TPT1	1.239	1.682	4.052	1.682	-0.534	-0.944	-1.648	-1.648	-1.648	-0.944	-1.572
MORF_TPT1 MORF_TPT1	1.953	1.953	4.071	0.852	-0.662	-0.407	-0.662	-1.580	-1.580	-2.427	-2.315
GCM_NPM1 GCM_NPM1	1.019	1.735	3.149	2.163	0.496	-0.760	-2.602	-1.728	-1.728	-1.157	-1.627
GNF2_FBL GNF2_FBL	2.653	2.229	2.653	0.465	0.307	-0.455	-0.676	-2.575	-1.880	-0.676	-3.410
MORF_NME2 MORF_NME2	1.092	1.092	3.308	1.841	-0.444	0.341	-0.710	-2.514	-1.654	-1.654	-1.557
GNF2_ST13 GNF2_ST13	4.052	1.239	2.188	0.316	-0.534	-0.534	-0.534	-1.648	-1.648	-0.944	-1.572
GCM_ACTG1 GCM_ACTG1	1.191	0.629	2.854	1.542	0.256	0.419	-2.777	-0.561	-0.861	-1.879	-1.770
MORF_ANP32B MORF_ANP32B	2.427	1.081	2.846	-0.462	-0.668	-0.462	1.081	-1.732	-1.286	-1.286	-1.600
MORF_JUND MORF_JUND	2.438	1.406	2.438	-0.237	-1.519	-0.237	-0.844	-0.461	-0.844	-0.844	-1.449
MORF_EIF3S6 MORF_EIF3S6	3.299	0.295	2.805	-0.734	-0.307	0.295	0.460	-1.542	-1.542	-1.076	-0.987
MORF_PPP1CA MORF_PPP1CA	3.391	1.896	-0.426	-1.065	-0.426	0.358	0.358	-1.617	-1.617	-1.065	0.626
GNF2_NPM1 GNF2_NPM1	1.196	-0.259	3.112	-0.259	-0.773	0.347	-0.460	-1.255	-1.255	1.196	-1.942
MORF_EIF4A2 MORF_EIF4A2	1.314	1.015	2.029	1.015	-0.393	-0.248	-0.596	-0.393	-0.874	-1.246	-3.240
GNF2_DAP3 GNF2_DAP3	2.375	1.191	1.191	0.256	0.886	-0.861	-1.282	-1.879	-0.351	-0.351	-1.770
GNF2_GLTSCR2 GNF2_GLTSCR2	1.952	0.761	1.952	0.359	-0.250	-0.669	-0.669	-0.669	-0.669	-0.669	-0.639
GNF2_TPT1 GNF2_TPT1	0.454	1.290	1.853	1.290	0.196	-0.439	-0.439	-0.965	-0.965	-0.965	-0.921
GCM_IL6ST GCM_IL6ST	-0.627	-0.627	-0.627	2.893	0.823	-0.627	-0.627	-0.627	0.823	-0.225	0.418
GCM_CSNK2B GCM_CSNK2B	1.861	-0.306	2.335	0.754	0.297	0.496	-0.525	-1.362	-1.362	-0.858	-1.281
GCM_PSME1 GCM_PSME1	1.050	0.249	2.411	1.444	0.249	-0.360	-0.360	-1.081	-1.820	-0.637	-1.014
GCM_TPR GCM_TPR	-0.754	-0.754	-0.754	-0.301	1.724	-0.301	0.653	-0.754	1.724	0.653	-0.719
GCM_RAB10 GCM_RAB10	-1.483	-1.073	-1.483	0.578	2.032	0.794	-0.522	-0.522	2.431	-0.346	-0.458
GNF2_PTPN6 GNF2_PTPN6	0.393	-0.627	-0.627	-0.225	-0.627	-0.627	2.893	-0.627	-0.225	0.393	0.866
