GO	[-23.88 -0.91]	[-0.91 -0.58]	[-0.58 -0.36]	[-0.36 -0.21]	[-0.21 -0.03]	[-0.03 0.02]	[0.02 0.24]	[0.24 0.53]	[0.53 1.07]	[1.07 2.02]	[2.02 10.00]
ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_CORRELATED_WITH_CD8_T_CELL_RESPONSE_3DY_NEGATIVE ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_CORRELATED_WITH_CD8_T_CELL_RESPONSE_3DY_NEGATIVE	0.399	-3.034	-1.304	0.559	-1.740	17.357	-3.034	-0.962	-1.740	0.399	0.266
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN	-1.880	-1.553	-1.553	-1.028	-2.695	-4.464	-0.285	-0.285	0.420	6.136	10.642
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP	-0.418	-1.593	-2.847	-1.177	-1.593	-0.279	-2.132	-0.854	0.325	0.653	17.417
HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_7DY_UP HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_7DY_UP	-0.471	-1.259	-0.471	-0.471	-1.259	16.514	-2.031	-2.031	-0.471	-0.270	-0.475
QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE	-0.860	4.188	3.508	-0.476	0.359	-0.860	0.615	-0.860	-1.533	-1.533	-1.539
NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN	0.233	-0.977	-1.501	-0.977	-1.501	2.901	-2.322	0.233	0.233	0.398	4.591
KENNEDY_PBMC_DRYVAX_AGE_18_40YO_STIMULATED_VS_UNSTIMULATED_1_TO_48MO_TOP_DEG_DN KENNEDY_PBMC_DRYVAX_AGE_18_40YO_STIMULATED_VS_UNSTIMULATED_1_TO_48MO_TOP_DEG_DN	-0.430	-0.796	-1.450	-1.450	-0.796	-0.430	-1.450	-0.430	1.031	3.086	3.734
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-0.910	-0.557	-0.318	0.499	2.691	-1.717	3.344	1.363	0.285	-2.500	-2.516
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_DN ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_DN	-2.549	-1.364	0.435	0.833	0.833	-1.869	2.835	0.833	0.290	0.833	-2.559
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_MEDIUM_HIGH_ADVERSE_EVENT_SUBJECTS_1DY_UP SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_MEDIUM_HIGH_ADVERSE_EVENT_SUBJECTS_1DY_UP	-0.925	-1.616	-0.925	-0.283	-1.616	0.320	-0.524	0.320	-0.524	2.147	4.620
