GO	[-50.28 -1.15]	[-1.15 -0.57]	[-0.57 -0.32]	[-0.32 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.01]	[0.01 0.34]	[0.34 0.81]	[0.81 1.85]	[1.85 26.18]
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-0.318	5.419	1.532	3.875	-4.589	-6.394	-5.403	3.527	0.931	-1.970	-2.790
MCM3_TARGET_GENES MCM3_TARGET_GENES	-0.584	1.686	1.054	7.453	-2.885	-5.515	-2.885	2.470	1.458	-2.434	-2.034
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.608	2.403	0.845	2.996	-4.764	-6.592	-4.065	2.996	2.130	0.334	-1.738
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	0.742	2.456	0.923	3.876	-4.009	-3.289	-4.009	2.783	0.582	-0.885	-3.281
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-0.660	2.899	0.679	6.017	-3.902	-3.902	-3.902	1.327	0.679	-0.885	-0.881
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-0.282	0.594	-0.743	2.665	-5.230	-4.094	-3.260	1.711	3.816	1.191	-0.978
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	1.627	2.948	-0.644	0.388	-4.980	-2.412	-3.864	3.335	1.111	-0.866	-0.330
ZNF595_TARGET_GENES ZNF595_TARGET_GENES	1.527	6.667	-0.771	0.967	-1.476	-3.691	-1.998	1.231	-0.538	0.246	-2.688
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.417	5.899	0.983	1.217	-3.711	-3.711	-2.910	1.217	0.593	-0.417	-1.050
YBX3_TARGET_GENES YBX3_TARGET_GENES	0.258	4.815	2.075	1.274	-2.238	-2.238	-2.238	0.664	-0.578	-0.578	-2.234
IRX2_TARGET_GENES IRX2_TARGET_GENES	0.543	0.690	0.690	3.978	-4.481	-4.481	-2.115	1.481	1.728	-0.530	-0.884
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-1.738	3.595	0.694	4.431	-2.186	-4.248	-1.368	1.582	-0.321	-0.448	-1.058
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	-1.006	2.427	0.371	2.811	-3.105	-1.354	-3.105	0.920	0.371	2.427	-3.098
ZNF746_TARGET_GENES ZNF746_TARGET_GENES	-0.354	-0.541	0.578	-0.354	-3.193	-3.193	-1.611	4.350	0.797	-0.797	2.882
THRA_TARGET_GENES THRA_TARGET_GENES	-0.668	0.392	-0.334	3.127	-1.593	-3.445	-4.522	0.721	0.928	2.030	0.395
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.580	1.015	0.283	2.908	-2.849	-3.457	-3.457	1.456	1.978	0.388	-0.317
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-0.397	-0.397	0.353	1.242	-2.362	-3.317	-3.317	1.555	1.901	0.724	0.727
ZNF37A_TARGET_GENES ZNF37A_TARGET_GENES	-0.649	0.337	0.451	1.818	-3.004	-3.625	-3.004	0.739	0.914	2.388	0.919
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-0.797	-0.797	0.254	-2.252	4.350	3.336	0.797	-1.144	-0.354	-2.252	-0.538
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	0.345	1.305	1.305	1.096	-2.771	-3.320	-1.554	2.327	0.907	-0.356	-1.254
CTR9_TARGET_GENES CTR9_TARGET_GENES	-0.508	2.410	-0.315	1.592	-2.611	-2.611	-1.181	0.938	1.244	-0.786	0.289
TERF2_TARGET_GENES TERF2_TARGET_GENES	-0.921	0.595	-0.702	0.451	-1.509	-0.921	-2.363	4.075	2.920	-0.274	-0.698
UBE2I_TARGET_GENES UBE2I_TARGET_GENES	-0.263	2.011	-0.263	2.011	-2.902	-1.998	-0.960	1.635	-0.960	0.342	-0.262
PTPRA_TARGET_GENES PTPRA_TARGET_GENES	0.311	1.970	0.749	2.621	-1.660	-1.002	-3.295	-0.760	1.410	-0.566	-0.563
SIPA1_TARGET_GENES SIPA1_TARGET_GENES	-1.405	0.943	-0.502	1.625	-0.502	-2.170	-3.256	1.625	1.895	-0.266	0.341
SOX11_TARGET_GENES SOX11_TARGET_GENES	0.430	0.239	1.797	2.277	-1.823	-1.823	-1.090	0.430	0.239	0.239	-0.648
SIX4_TARGET_GENES SIX4_TARGET_GENES	-0.991	0.285	0.783	0.501	-1.699	-0.991	-1.699	0.285	0.285	3.081	0.503
ZNF16_TARGET_GENES ZNF16_TARGET_GENES	0.265	-0.341	-0.775	0.823	-2.215	-1.117	-1.579	0.265	1.087	0.598	2.945
ZNF585B_TARGET_GENES ZNF585B_TARGET_GENES	0.749	0.578	0.311	1.678	-2.099	-2.099	-1.298	1.165	0.945	-0.412	-0.409
SNAPC2_TARGET_GENES SNAPC2_TARGET_GENES	0.187	-0.455	-0.455	1.875	-0.455	-0.455	-0.455	1.148	-0.455	1.148	-0.455
