GO	[-6.53 -0.73]	[-0.73 -0.44]	[-0.44 -0.26]	[-0.26 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.07]	[0.07 0.18]	[0.18 0.39]	[0.39 0.93]	[0.93 15.11]
FAN_EMBRYONIC_CTX_MICROGLIA_1 FAN_EMBRYONIC_CTX_MICROGLIA_1	-4.304	-4.304	0.259	2.468	8.516	-1.986	0.357	4.252	0.774	-2.946	-6.440
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	-4.151	-1.798	-3.107	2.072	6.772	-2.365	1.742	2.072	0.921	-1.798	-3.105
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	-3.593	-3.062	-0.829	1.767	4.557	-1.529	0.301	4.187	3.164	-1.529	-5.744
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	2.081	2.368	1.331	-3.292	-4.707	4.863	0.355	-3.937	-3.292	-0.346	0.470
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	-4.755	-3.869	0.265	1.719	2.622	-2.576	1.719	2.622	2.000	-1.054	-3.157
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	-1.198	-1.198	-3.277	1.950	7.147	-2.326	1.950	0.367	0.748	-2.326	-2.324
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	-3.194	-2.255	0.419	2.725	1.200	-3.776	0.677	4.076	2.725	-2.255	-2.688
DESCARTES_FETAL_KIDNEY_STROMAL_CELLS DESCARTES_FETAL_KIDNEY_STROMAL_CELLS	1.932	0.778	0.965	-3.941	-3.941	2.226	-0.490	-3.941	-2.637	2.540	1.408
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	-2.669	-2.669	-0.778	1.383	4.567	-2.130	0.563	2.248	2.937	-2.130	-2.667
ZHONG_PFC_MAJOR_TYPES_NPCS ZHONG_PFC_MAJOR_TYPES_NPCS	-2.516	-3.797	-0.594	1.052	3.422	-1.632	1.783	2.070	2.706	-2.035	-3.091
DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	0.905	6.416	1.136	-1.622	-2.101	0.261	-0.493	-4.568	-2.706	-0.345	1.683
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2 FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	-3.134	-2.144	-0.906	1.966	3.938	-1.424	1.232	1.702	2.250	-2.144	-3.131
DESCARTES_FETAL_LIVER_STELLATE_CELLS DESCARTES_FETAL_LIVER_STELLATE_CELLS	2.590	0.859	0.859	-2.118	-2.570	-0.398	-0.693	-3.732	-1.732	-0.293	7.082
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	2.670	1.192	-0.400	-2.605	-2.605	1.192	-0.983	-3.263	-2.605	0.968	4.254
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	1.227	1.710	1.710	-3.461	-2.852	2.914	-0.580	-2.341	-3.461	1.017	0.661
AIZARANI_LIVER_C25_KUPFFER_CELLS_4 AIZARANI_LIVER_C25_KUPFFER_CELLS_4	-2.496	-2.496	0.632	2.380	1.587	-5.002	1.359	0.958	2.098	-0.558	-2.074
MANNO_MIDBRAIN_NEUROTYPES_BASAL MANNO_MIDBRAIN_NEUROTYPES_BASAL	-2.326	-2.326	-0.577	0.995	3.204	-1.675	0.748	0.995	2.754	-0.577	-3.275
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	4.863	1.812	0.602	-2.745	-1.877	0.355	-2.278	-1.534	-1.877	1.812	0.603
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	2.078	1.480	1.480	-2.913	-4.817	0.775	-0.291	-2.913	0.311	-0.417	0.985
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	-2.729	-1.452	0.568	1.834	2.423	-4.050	-0.528	0.725	3.452	-0.528	-1.450
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	1.866	2.844	0.396	-1.369	-2.188	2.170	-2.734	-1.063	-3.405	0.695	0.883
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	-2.152	-1.784	-0.457	1.086	2.878	-1.784	0.463	2.569	2.569	-1.192	-3.069
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	2.078	2.414	0.311	-3.714	-2.913	3.157	-0.291	-1.787	-0.582	-0.792	0.440
AIZARANI_LIVER_C2_KUPFFER_CELLS_1 AIZARANI_LIVER_C2_KUPFFER_CELLS_1	-2.317	-1.633	1.029	1.215	1.029	-4.371	1.418	0.860	2.973	-0.725	-1.950
CUI_DEVELOPING_HEART_C7_MAST_CELL CUI_DEVELOPING_HEART_C7_MAST_CELL	-5.223	-1.613	-0.621	1.157	2.468	-1.297	0.475	1.884	1.622	0.475	-1.984
DESCARTES_FETAL_MUSCLE_SATELLITE_CELLS DESCARTES_FETAL_MUSCLE_SATELLITE_CELLS	-0.235	-0.235	0.587	-1.536	-2.363	3.900	-2.363	-2.363	0.845	1.151	0.588
ZHONG_PFC_C2_UNKNOWN_NPC ZHONG_PFC_C2_UNKNOWN_NPC	-1.580	-2.216	-0.775	0.599	5.587	-1.117	0.412	2.097	0.824	-1.580	-1.579
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	1.767	0.984	-0.417	-1.055	-1.383	0.775	-4.817	-1.055	-1.055	0.594	3.994
DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS	3.416	3.001	0.629	-1.918	-1.918	1.054	-0.411	-2.500	-1.460	-1.460	0.828
DESCARTES_MAIN_FETAL_BIPOLAR_CELLS DESCARTES_MAIN_FETAL_BIPOLAR_CELLS	0.857	2.470	1.113	-1.836	-3.485	2.888	-0.671	-2.510	-0.671	0.451	-0.457
DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS	1.083	0.496	0.356	-2.774	-2.774	1.914	0.356	-3.562	-0.971	1.083	2.246
DESCARTES_FETAL_STOMACH_ENS_NEURONS DESCARTES_FETAL_STOMACH_ENS_NEURONS	5.793	-0.731	0.445	-0.731	-2.144	0.642	-0.731	-3.070	-1.064	0.878	0.880
DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	0.968	0.376	1.529	-2.696	-1.999	4.435	0.246	-1.999	-1.999	0.246	0.540
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	-1.803	-2.473	-0.289	0.467	5.493	-1.803	-0.289	1.440	1.144	-1.308	-0.651
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS	1.529	0.539	-0.364	-1.999	-1.999	3.021	0.737	-3.693	-0.771	-0.538	1.531
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	1.279	3.743	-0.539	-1.297	-2.242	0.485	-2.652	-1.570	-0.858	0.610	3.091
DESCARTES_FETAL_PANCREAS_ENS_NEURONS DESCARTES_FETAL_PANCREAS_ENS_NEURONS	1.903	0.805	1.186	-0.568	-3.834	0.505	0.505	-5.536	-0.430	0.645	0.647
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	2.477	2.181	0.986	-3.834	-2.657	1.903	-0.568	-0.940	-1.182	-0.319	0.285
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1 ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	-0.641	-2.197	-0.447	2.683	2.683	-1.227	1.052	0.817	0.613	-1.650	-2.917
ZHONG_PFC_C8_ORG_PROLIFERATING ZHONG_PFC_C8_ORG_PROLIFERATING	-2.571	-1.712	-0.762	1.641	2.476	-1.152	0.702	1.641	0.971	-0.762	-1.711
