GO	[-9.50 -0.51]	[-0.51 -0.23]	[-0.23 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.20]	[0.20 0.46]	[0.46 0.87]	[0.87 21.18]
GO:0005911 cell-cell junction	-0.858	-0.293	2.780	-0.858	-7.089	-4.873	-4.873	2.186	4.557	0.413	2.188
GO:0007411 axon guidance	-0.811	-1.502	2.034	-0.388	-4.153	-5.687	-5.687	2.873	0.648	2.034	5.360
GO:0005516 calmodulin binding	-0.278	-0.483	1.841	-0.370	-3.485	-7.920	-5.613	4.301	1.385	0.542	2.365
GO:0004713 protein tyrosine kinase activity	-0.920	0.292	1.003	-3.154	-2.619	-6.716	-2.619	5.064	1.667	1.205	2.504
GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules	0.475	0.475	0.613	-3.550	-5.206	-3.550	-2.418	-0.348	0.773	3.112	6.912
GO:0018108 peptidyl-tyrosine phosphorylation	-0.796	-0.261	1.775	-3.312	-2.296	-6.923	-2.296	4.776	1.529	0.906	2.041
GO:0030335 positive regulation of cell migration	-1.502	-1.008	2.034	-1.807	-1.807	-2.560	-4.153	3.510	3.184	-0.645	4.209
GO:0051321 meiotic cell cycle	-0.357	-0.357	5.255	-2.734	-2.127	-3.516	-2.734	1.641	1.107	-0.948	3.017
GO:0043235 receptor complex	-0.256	-0.256	0.997	-1.459	-2.856	-4.394	-4.394	1.460	0.477	2.014	4.612
GO:0001822 kidney development	-0.368	0.859	-0.521	-2.158	-3.554	-2.768	-2.768	5.686	1.081	-0.368	3.364
GO:0005088 Ras guanyl-nucleotide exchange factor activity	-0.772	-1.032	-0.405	-2.871	-1.755	-3.668	-1.355	1.797	1.244	2.111	5.967
GO:0006816 calcium ion transport	-1.701	1.428	0.257	-1.358	-3.893	-2.111	-3.893	1.428	2.570	1.683	2.572
GO:0032496 response to lipopolysaccharide	-1.807	0.309	3.184	-1.237	-3.020	-2.560	-3.020	3.850	0.960	0.405	2.036
GO:0030018 Z disc	0.515	1.085	1.592	-3.079	-1.923	-3.896	-3.896	0.869	1.085	0.679	2.535
GO:0007169 transmembrane receptor protein tyrosine kinase signaling pathway	0.413	-0.612	1.162	-1.839	-2.975	-3.782	-2.345	1.414	0.561	1.692	3.855
GO:0008237 metallopeptidase activity	-0.920	0.395	1.926	-1.159	-2.163	-2.163	-3.786	4.249	-0.920	1.426	2.207
GO:0005604 basement membrane	-1.930	0.782	0.267	-1.417	-2.617	-2.617	-1.930	0.404	1.602	2.706	3.590
GO:0070588 calcium ion transmembrane transport	-0.624	0.677	0.518	-1.388	-2.758	-2.211	-4.279	1.296	1.066	1.296	3.939
GO:0071805 potassium ion transmembrane transport	0.813	-1.336	-0.465	-1.336	-2.568	-2.083	-2.568	0.370	1.456	2.610	4.930
GO:0008076 voltage-gated potassium channel complex	0.940	-0.377	0.940	-2.728	-2.728	-2.028	-2.728	0.714	-0.247	2.953	2.545
GO:0006814 sodium ion transport	0.518	0.384	0.518	-1.388	-2.758	-3.430	-2.758	-0.331	1.826	2.445	2.789
GO:0038083 peptidyl-tyrosine autophosphorylation	-0.728	0.370	0.597	-1.946	-1.946	-1.946	-1.946	3.099	0.597	0.597	2.066
GO:0050731 positive regulation of peptidyl-tyrosine phosphorylation	-0.749	0.390	1.563	-1.051	-1.446	-1.962	-3.646	2.651	0.994	-0.749	2.653
GO:0034765 regulation of ion transmembrane transport	-0.310	0.395	0.659	-1.441	-3.154	-1.441	-3.154	0.292	0.517	3.149	3.868
GO:0005912 adherens junction	0.357	0.763	1.029	-1.960	-1.960	-2.858	-1.960	-0.251	0.539	0.539	4.496
GO:0045471 response to ethanol	-0.596	-0.301	2.716	-1.074	-0.596	-3.744	-2.940	2.362	-0.430	0.301	2.718
GO:0042391 regulation of membrane potential	0.435	-0.473	-0.690	-1.361	-2.543	-2.543	-0.313	0.289	-0.313	1.682	6.462
GO:0016529 sarcoplasmic reticulum	0.691	0.691	0.691	-1.395	-2.195	-2.195	-2.195	2.136	0.272	-0.555	2.614
GO:0048514 blood vessel morphogenesis	-0.609	-1.201	0.572	-1.201	-1.201	-1.201	-1.201	1.364	0.303	0.303	5.431
GO:0007605 sensory perception of sound	-0.538	-0.717	1.631	-1.530	-2.388	-1.530	-2.953	0.932	1.376	0.932	3.611
GO:0001501 skeletal system development	-1.190	1.057	1.508	-0.726	-3.382	-2.277	-1.190	2.040	-0.413	-0.301	3.714
GO:0006935 chemotaxis	-1.377	0.428	0.875	-0.870	-3.060	-1.101	-1.101	2.310	-0.387	-0.517	5.690
GO:0007409 axonogenesis	-0.290	0.447	0.611	-1.118	-3.289	-1.944	-2.529	1.556	0.804	0.447	3.780
GO:0005262 calcium channel activity	-0.432	0.839	-0.290	-1.199	-2.160	-1.199	-3.894	0.632	0.839	1.651	3.145
GO:0008081 phosphoric diester hydrolase activity	0.435	0.435	1.274	-1.430	-2.236	-2.236	-2.236	1.274	0.664	0.259	2.075
GO:0006812 cation transport	-0.730	-1.063	0.878	-1.063	-2.140	-2.140	-1.515	1.813	1.152	0.642	3.549
GO:0006813 potassium ion transport	1.776	-0.782	0.392	-1.627	-2.028	-2.028	-2.508	0.283	1.512	1.270	3.042
GO:0048666 neuron development	-1.710	-0.761	3.455	-0.761	-1.150	-1.150	-1.710	1.283	-0.761	0.701	2.947
GO:0005244 voltage-gated ion channel activity	-0.301	0.410	0.691	-1.190	-2.781	-1.492	-2.781	-0.301	0.691	3.340	2.654
GO:0005249 voltage-gated potassium channel activity	0.445	-0.730	0.445	-2.140	-2.140	-1.063	-1.063	-0.488	0.445	2.197	4.605
GO:0005261 cation channel activity	-0.702	-0.363	-0.363	-1.325	-1.325	-1.325	-1.325	0.793	0.480	2.176	3.424
GO:0007417 central nervous system development	-1.554	-0.692	0.644	-0.692	-1.206	-1.980	-1.980	0.827	2.797	0.486	3.568
GO:0043406 positive regulation of MAP kinase activity	-1.499	-0.976	1.550	-1.499	-0.976	-1.499	-1.499	1.190	1.955	0.397	2.404
GO:0004714 transmembrane receptor protein tyrosine kinase activity	0.691	-0.332	0.455	-2.195	-1.395	-2.195	-1.395	0.691	0.272	1.318	3.132
GO:0008201 heparin binding	-2.058	0.439	1.299	-2.058	-1.678	-0.853	-1.678	1.087	0.722	0.570	4.072
GO:0060021 palate development	-1.833	-0.301	0.451	0.301	-1.333	-2.506	-1.833	3.325	0.451	0.636	2.080
GO:0034332 adherens junction organization	0.584	-0.892	-0.500	-0.892	-1.574	-1.574	-1.574	1.720	0.584	0.898	2.779
GO:0014068 positive regulation of phosphatidylinositol 3-kinase signaling	-1.300	-0.585	-0.374	-1.888	-0.374	-1.300	-1.300	1.774	0.239	1.096	4.684
GO:0005178 integrin binding	-0.464	0.280	-0.650	-0.650	-1.564	-3.402	-1.187	2.782	1.748	0.406	2.069
GO:0001570 vasculogenesis	0.346	0.346	-0.260	-1.062	-1.604	-1.062	-2.444	3.710	0.346	-0.434	2.212
GO:0050839 cell adhesion molecule binding	0.239	-0.585	-0.374	-0.374	-1.888	-0.883	-2.775	0.581	2.605	0.239	3.076
GO:0042734 presynaptic membrane	-0.858	0.604	0.405	-0.565	-1.270	-1.270	-1.852	0.604	0.405	-0.565	6.028
GO:0005903 brush border	0.316	0.316	-0.287	-0.287	-1.675	-2.526	-2.526	1.324	1.003	0.498	2.093
GO:0031594 neuromuscular junction	-0.365	0.246	0.910	-1.464	-1.464	-2.278	-1.464	0.910	0.246	2.013	2.014
GO:0035584 calcium-mediated signaling using intracellular calcium source	-0.828	-0.351	0.991	-0.828	-0.351	-0.828	-0.828	0.991	-0.828	-0.351	4.556
GO:0035725 sodium ion transmembrane transport	-0.605	-0.279	0.651	-0.853	-1.589	-2.127	-1.589	-0.418	0.863	2.390	3.205
GO:0035987 endodermal cell differentiation	-0.579	1.961	-0.579	-1.159	-1.159	-1.159	-1.159	0.324	0.324	0.978	2.564
GO:0046934 phosphatidylinositol-4,5-bisphosphate 3-kinase activity	-0.359	-1.270	0.846	-2.734	-0.858	-1.270	-0.858	1.131	0.604	1.131	2.671
GO:0060079 excitatory postsynaptic potential	0.500	-0.437	-0.276	-2.032	-0.985	-2.032	-1.422	0.965	0.500	1.258	3.276
