GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GOBP_TRANSLATIONAL_TERMINATION GOBP_TRANSLATIONAL_TERMINATION	-2.433	-4.235	-0.771	-0.771	-0.553	-1.408	-1.052	1.667	-0.385	0.346	14.121
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.098	-3.819	-0.589	-0.833	-1.563	-1.152	-0.589	0.889	-0.404	0.672	14.193
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-2.853	-2.853	-0.975	-0.581	-1.910	-1.544	-0.759	1.982	-0.320	1.017	13.036
GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	-1.934	-3.611	-0.505	-0.731	-1.420	-1.420	-0.731	1.024	-0.338	0.404	14.254
GOBP_TRANSLATIONAL_ELONGATION GOBP_TRANSLATIONAL_ELONGATION	-1.277	-3.264	-0.744	-0.983	-1.277	-1.636	-0.744	0.594	-0.282	0.769	15.030
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION	-2.131	-2.670	-0.581	-0.778	-1.688	-1.323	-1.023	1.937	-0.581	0.731	13.302
GOCC_ORGANELLAR_RIBOSOME GOCC_ORGANELLAR_RIBOSOME	-1.836	-2.511	-0.458	-0.458	-1.336	-1.336	-0.671	0.857	-0.458	0.301	13.124
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	-0.921	-2.239	-0.578	-0.348	-1.432	-2.239	-0.921	0.945	-0.348	0.945	9.330
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	1.066	-1.212	-0.468	-0.608	-0.608	-3.680	0.885	-2.608	0.885	-0.354	6.774
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	1.593	0.713	-0.438	-0.986	-1.424	-0.438	-1.424	-0.986	-0.276	-1.424	6.785
GOBP_TRNA_WOBBLE_BASE_MODIFICATION GOBP_TRNA_WOBBLE_BASE_MODIFICATION	-0.298	-0.746	-0.746	-0.746	-0.746	-0.746	0.655	-0.746	0.304	-0.298	7.234
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	-1.113	-1.757	0.457	-0.869	-1.113	-0.502	-0.667	-0.370	0.339	0.457	8.780
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	0.865	-1.498	-0.301	-0.728	-0.728	-0.413	-2.285	-0.413	0.865	-0.939	7.357
BURTON_ADIPOGENESIS_3 BURTON_ADIPOGENESIS_3	2.498	0.915	-3.777	0.349	-0.572	-1.127	-0.572	-1.127	-0.572	-0.258	3.344
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN	4.792	-0.513	0.527	0.988	-3.225	-0.660	-0.836	-1.045	1.856	-1.573	-0.291
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	4.815	0.342	-1.169	-0.946	-1.427	-1.169	0.447	-1.726	1.037	-1.169	2.451
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	4.240	-0.454	-0.454	-2.071	-2.987	-0.454	-0.288	-0.689	-0.288	0.688	1.917
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	0.382	-0.558	-0.910	0.382	-1.137	0.284	-1.715	0.284	-0.718	-0.718	8.551
MORF_RFC4 MORF_RFC4	4.013	0.396	-0.610	-0.448	-0.448	-1.064	-1.740	-0.813	-1.064	-0.813	4.452
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	6.003	-0.528	-0.392	-1.808	0.433	-1.452	-0.528	-1.452	-0.392	-0.528	2.125
EGUCHI_CELL_CYCLE_RB1_TARGETS EGUCHI_CELL_CYCLE_RB1_TARGETS	0.930	0.930	-0.870	0.236	-0.870	-0.870	0.236	-0.870	-0.870	-0.870	4.357
GCM_CSNK2B GCM_CSNK2B	3.729	0.488	0.337	0.337	-0.404	-3.819	2.075	-0.833	-0.589	-0.833	-0.831
MORF_G22P1 MORF_G22P1	5.725	0.878	-1.105	-0.284	0.428	-1.105	1.068	-2.542	-0.518	-1.382	-0.386
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	1.243	-0.621	-0.621	-1.231	-0.479	-2.205	0.335	-0.479	-0.479	-0.479	7.177
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-0.958	-1.658	-0.300	-0.958	-0.958	0.302	-0.300	-0.549	0.302	0.527	6.821
GCM_APEX1 GCM_APEX1	3.244	0.576	0.419	-0.451	-1.167	-3.373	1.791	-1.541	0.290	-1.167	0.765
REACTOME_S_PHASE REACTOME_S_PHASE	4.591	0.421	0.554	-0.402	-0.541	-1.174	-2.257	-1.174	0.554	-1.833	1.808
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	-0.755	-1.225	-0.256	-1.225	-1.990	0.351	0.848	-0.451	0.351	-0.256	5.571
GCM_NPM1 GCM_NPM1	2.375	1.164	-0.909	0.722	-0.668	-3.449	2.033	-0.668	0.543	-1.595	-0.666
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1 REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	3.431	1.682	0.539	-0.252	-0.626	-0.626	-1.963	-0.252	0.539	-2.862	-0.624
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	4.062	-1.427	-0.352	-0.596	-1.726	-0.263	-1.169	-1.427	1.229	-0.463	2.451
GOBP_TRNA_PROCESSING GOBP_TRNA_PROCESSING	-1.056	-1.383	0.311	-1.383	-0.582	-0.291	-0.582	-0.792	0.439	0.775	7.007
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	3.305	0.907	1.206	-1.211	-0.810	-0.329	-0.810	0.274	0.907	-2.654	-1.209
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	-1.326	-0.702	-1.326	0.247	-1.326	0.480	-1.326	0.794	2.178	0.480	1.650
GOBP_HISTONE_H2A_ACETYLATION GOBP_HISTONE_H2A_ACETYLATION	-0.247	-0.663	-0.663	0.362	-0.663	-0.247	-0.247	-0.663	-0.247	-0.663	6.749
GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_DN GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_DN	-0.495	3.245	-1.793	1.166	-1.223	-0.800	0.531	-0.380	0.415	-3.006	1.829
CAVIN1_TARGET_GENES CAVIN1_TARGET_GENES	2.351	1.547	0.907	-0.527	-1.784	-0.810	1.206	-2.654	-0.810	-0.527	0.276
GNF2_RRM2 GNF2_RRM2	0.572	1.877	-0.300	-1.202	-1.202	-1.202	-0.300	-0.610	-0.610	-0.300	3.830
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	2.998	-1.137	-1.404	-0.318	-0.318	-0.318	-1.137	0.382	-1.404	-0.718	4.440
MORF_EIF4A2 MORF_EIF4A2	4.320	1.273	-0.849	0.264	-1.105	-3.477	-0.341	-0.473	0.661	-0.849	0.507
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	5.315	0.323	0.461	-0.810	-0.411	-1.461	-0.411	-2.501	-0.585	-0.411	1.314
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP	2.884	-2.360	-0.701	0.491	0.285	1.535	0.379	-2.360	-1.097	-0.883	1.778
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	2.230	-0.845	-0.662	0.423	-1.064	-0.510	-0.385	-0.385	-0.285	-2.865	4.653
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	2.055	0.293	-0.687	-0.687	-2.777	0.389	0.634	-1.328	0.951	-1.950	2.931
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	-0.746	1.129	0.304	-0.746	-0.746	-0.746	-0.746	0.655	-0.746	-0.298	4.063
MARTIN_INTERACT_WITH_HDAC MARTIN_INTERACT_WITH_HDAC	2.145	-0.283	-0.925	0.858	-0.283	-1.616	-1.616	-1.616	1.656	0.555	0.321
LE_EGR2_TARGETS_UP LE_EGR2_TARGETS_UP	2.580	0.998	-0.940	-0.678	-0.476	-4.027	-0.476	0.279	-0.678	0.576	1.548
GOBP_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER GOBP_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	2.395	0.988	-1.289	0.816	-0.836	-2.282	0.409	-0.660	-0.513	-1.902	2.698
GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	-1.160	-1.160	0.324	-0.279	-0.279	-0.580	0.324	0.324	-0.279	-1.160	5.637
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	3.508	0.684	1.089	0.371	-0.520	-1.077	-1.077	-1.077	-0.520	-1.077	0.372
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	0.614	-0.860	0.940	-1.533	-0.477	-0.250	0.359	-1.533	1.333	-1.533	2.308
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	4.643	0.353	0.353	-1.226	-0.397	-2.363	-1.226	-0.596	1.244	-0.596	0.522
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	0.359	0.614	1.333	-0.477	2.305	0.940	-0.250	-0.860	-1.533	-1.531
GNF2_DEK GNF2_DEK	2.975	0.245	-0.365	0.245	-1.466	-0.365	-1.466	-1.466	0.416	-0.949	2.980
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	3.211	0.314	-0.454	-0.454	-0.689	-1.455	0.314	-1.455	0.688	-2.071	2.316
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	3.822	0.836	0.309	-0.395	-1.342	-0.676	-0.395	-0.676	-0.293	-3.454	1.675
GOCC_ATPASE_COMPLEX GOCC_ATPASE_COMPLEX	3.663	0.524	0.371	-1.355	-3.108	-0.521	-0.521	-0.733	-0.733	0.921	1.169
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	-1.152	-1.152	0.301	-1.152	-1.713	-0.301	0.702	-0.489	0.478	0.478	5.216
MODULE_183 MODULE_183	3.305	-0.810	0.274	-0.810	-0.810	-0.527	0.440	-1.784	-0.810	-0.527	3.310
GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	-0.351	-0.351	-0.828	-0.351	-0.828	-0.351	0.256	-0.351	0.256	-0.828	6.586
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN	0.399	0.648	0.301	-1.595	-0.525	-0.301	-2.748	-1.926	1.157	0.648	3.636
GCM_PSME1 GCM_PSME1	3.204	0.367	0.367	-0.577	-0.577	-3.278	1.278	-0.842	-0.244	-1.198	0.751
LINDSTEDT_DENDRITIC_CELL_MATURATION_A LINDSTEDT_DENDRITIC_CELL_MATURATION_A	-0.273	1.039	-0.452	-2.488	0.519	-0.715	0.756	-0.715	3.631	-1.642	-0.272
GOBP_CYTOPLASMIC_TRANSLATION GOBP_CYTOPLASMIC_TRANSLATION	1.256	0.998	-1.710	-0.476	-0.678	-0.940	0.279	-0.324	-1.278	-0.940	4.845
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	1.036	1.697	0.318	2.524	0.548	0.548	-1.064	-2.865	-1.064	-0.385	-1.971
CHEN_ETV5_TARGETS_TESTIS CHEN_ETV5_TARGETS_TESTIS	0.457	-0.434	-0.953	1.283	-0.434	-0.953	-0.953	0.199	-0.953	0.199	3.986
MORF_CTBP1 MORF_CTBP1	2.216	0.292	-1.163	0.660	0.823	-0.722	-0.310	-2.171	-0.556	-2.171	2.840
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1.714	0.594	3.419	0.594	0.321	-1.277	-3.264	-0.744	-0.552	-0.552	-0.550
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	4.841	0.755	0.426	-0.301	-0.598	-0.598	-1.816	-0.810	0.577	-2.320	0.428
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	-0.992	0.355	0.355	0.355	-1.878	1.813	2.674	-2.279	-0.783	1.562	-0.989
HP_ABSENT_FACIAL_HAIR HP_ABSENT_FACIAL_HAIR	-0.994	2.358	-0.994	-0.462	-0.204	-0.204	-0.462	0.772	-0.994	-0.994	2.361
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53 WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	2.135	1.272	0.389	-1.907	0.389	-1.907	-0.228	-1.158	-0.411	-0.702	1.274
PYEON_HPV_POSITIVE_TUMORS_UP PYEON_HPV_POSITIVE_TUMORS_UP	5.401	-0.458	0.451	-1.336	-0.958	-0.458	-0.671	-1.336	-0.671	0.301	1.407
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	1.690	-1.704	-0.930	-1.151	-2.439	0.351	-0.584	0.351	0.880	0.457	3.419
